Options:
Model:                           MultiState
Tree File Name:                  data/jan_genus_phylo_nat_26-09-24_class.tre
Data File Name:                  data/jan_genus_phylo_nat_26-09-24_class.txt
Log File Name:                   data/jan_genus_phylo_nat_26-09-24_class.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            4128925838
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1100000
Burn in:                         0
MCMC ML Start:                   False
Schedule File:                   data/jan_genus_phylo_nat_26-09-24_class.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               0,1,2,3
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q01                          None
    q02                          None
    q03                          None
    q10                          None
    q12                          None
    q13                          None
    q20                          None
    q21                          None
    q23                          None
    q30                          None
    q31                          None
    q32                          None
Prior Information:
    Prior Categories:            100
    Priors
        q01 - uniform 0.00 0.10 
        q02 - uniform 0.00 0.10 
        q03 - uniform 0.00 0.10 
        q10 - uniform 0.00 0.10 
        q12 - uniform 0.00 0.10 
        q13 - uniform 0.00 0.10 
        q20 - uniform 0.00 0.10 
        q21 - uniform 0.00 0.10 
        q23 - uniform 0.00 0.10 
        q30 - uniform 0.00 0.10 
        q31 - uniform 0.00 0.10 
        q32 - uniform 0.00 0.10 
Tree Information
     Trees:                      1
     Taxa:                       2458
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q01	q02	q03	q10	q12	q13	q20	q21	q23	q30	q31	q32	Root P(0)	Root P(1)	Root P(2)	Root P(3)	
275000	-897.345257	1	0.000245	0.000174	0.000309	0.001870	0.022418	0.000545	0.016430	0.022865	0.019103	0.018185	0.000022	0.000060	0.244428	0.114967	0.608409	0.032196	
276000	-900.107656	1	0.000094	0.000242	0.000157	0.003347	0.046956	0.006323	0.013984	0.072553	0.004830	0.015721	0.000162	0.000091	0.341373	0.239479	0.378600	0.040547	
277000	-901.200725	1	0.000088	0.000251	0.000217	0.004480	0.065114	0.002129	0.012199	0.083081	0.011788	0.014616	0.000365	0.000039	0.366077	0.260446	0.334031	0.039446	
278000	-898.341372	1	0.000156	0.000246	0.000192	0.000755	0.020405	0.000813	0.022165	0.018105	0.015273	0.012163	0.000309	0.000022	0.255951	0.080651	0.647839	0.015560	
279000	-897.251892	1	0.000233	0.000098	0.000246	0.002922	0.019703	0.001732	0.016256	0.027964	0.013838	0.014770	0.000367	0.000176	0.282264	0.103905	0.579585	0.034246	
280000	-902.905379	1	0.000307	0.000097	0.000467	0.000355	0.026625	0.003516	0.021020	0.024769	0.011364	0.015532	0.001008	0.000010	0.200538	0.133432	0.635781	0.030250	
281000	-896.805862	1	0.000193	0.000164	0.000290	0.003843	0.014387	0.000791	0.011525	0.013219	0.015566	0.015709	0.000268	0.000119	0.339807	0.072876	0.546213	0.041103	
282000	-899.960644	1	0.000300	0.000180	0.000328	0.002362	0.029953	0.000223	0.019388	0.043454	0.010725	0.012925	0.000009	0.000618	0.478421	0.098866	0.384238	0.038474	
283000	-900.644887	1	0.000373	0.000016	0.000271	0.003173	0.048075	0.001146	0.014670	0.051470	0.009991	0.016729	0.000004	0.000891	0.294050	0.225987	0.415676	0.064287	
284000	-900.543474	1	0.000326	0.000027	0.000397	0.000150	0.029972	0.000130	0.010308	0.026705	0.013332	0.016183	0.001178	0.000042	0.537709	0.037547	0.252234	0.172510	
285000	-897.287112	1	0.000310	0.000061	0.000327	0.000659	0.031507	0.000458	0.015368	0.035344	0.015233	0.014826	0.000198	0.000735	0.461752	0.080452	0.391865	0.065930	
286000	-901.900448	1	0.000182	0.000177	0.000191	0.000436	0.018578	0.000256	0.025943	0.008101	0.013065	0.013313	0.001702	0.000824	0.079128	0.106928	0.760949	0.052996	
287000	-896.972628	1	0.000217	0.000124	0.000212	0.001004	0.025240	0.001661	0.017916	0.030645	0.014025	0.014649	0.000313	0.000712	0.291637	0.099567	0.559885	0.048911	
288000	-903.457396	1	0.000177	0.000134	0.000264	0.003188	0.017841	0.003330	0.013637	0.028551	0.016521	0.015228	0.001272	0.000330	0.330697	0.095615	0.496580	0.077108	
289000	-901.189782	1	0.000168	0.000141	0.000322	0.002049	0.049073	0.003752	0.022136	0.088413	0.008578	0.017653	0.000278	0.000139	0.133312	0.334146	0.504065	0.028476	
290000	-901.783804	1	0.000265	0.000106	0.000359	0.001351	0.023238	0.000009	0.016824	0.017954	0.018009	0.020035	0.001131	0.000375	0.125249	0.123711	0.670793	0.080248	
291000	-904.876210	1	0.000052	0.000172	0.000231	0.001365	0.053858	0.001068	0.022876	0.099044	0.007465	0.015725	0.000138	0.000364	0.150978	0.308584	0.508617	0.031820	
292000	-900.379086	1	0.000061	0.000191	0.000275	0.000518	0.030776	0.002135	0.022989	0.035200	0.010746	0.016432	0.000011	0.000841	0.056211	0.224387	0.696433	0.022970	
293000	-897.629345	1	0.000335	0.000081	0.000266	0.001956	0.019232	0.001335	0.015708	0.016047	0.016875	0.016480	0.000679	0.000202	0.265218	0.086906	0.600952	0.046925	
294000	-898.242084	1	0.000086	0.000321	0.000191	0.000055	0.016243	0.000142	0.019499	0.015627	0.013175	0.016718	0.000257	0.000376	0.192947	0.048578	0.722411	0.036065	
295000	-901.028126	1	0.000101	0.000306	0.000230	0.000114	0.072897	0.001988	0.017747	0.092341	0.011306	0.013981	0.000281	0.000711	0.539304	0.145355	0.256128	0.059213	
296000	-900.291917	1	0.000296	0.000147	0.000276	0.001004	0.018153	0.001072	0.015912	0.015030	0.014958	0.015249	0.001904	0.000179	0.296976	0.049001	0.510318	0.143705	
297000	-901.062490	1	0.000310	0.000190	0.000325	0.000027	0.016671	0.002994	0.016908	0.012770	0.016012	0.016478	0.000423	0.000974	0.279248	0.051979	0.606962	0.061811	
298000	-898.646292	1	0.000232	0.000181	0.000285	0.000285	0.034936	0.004053	0.020670	0.051092	0.010477	0.016990	0.000185	0.000435	0.303120	0.154570	0.487632	0.054678	
299000	-903.487984	1	0.000243	0.000179	0.000189	0.004757	0.063357	0.002246	0.014279	0.098148	0.015131	0.014107	0.000485	0.000611	0.402769	0.243894	0.304294	0.049043	
300000	-901.577058	1	0.000380	0.000168	0.000358	0.000099	0.047907	0.002906	0.014795	0.070415	0.010019	0.017137	0.000059	0.000237	0.735480	0.042072	0.129657	0.092790	
301000	-898.638959	1	0.000328	0.000082	0.000258	0.000355	0.024321	0.002635	0.022111	0.018025	0.007382	0.012670	0.001076	0.000034	0.155296	0.119395	0.711697	0.013613	
302000	-901.540142	1	0.000488	0.000011	0.000330	0.001492	0.031363	0.000314	0.007638	0.037703	0.020175	0.019216	0.000358	0.000005	0.660400	0.040720	0.183374	0.115507	
303000	-899.771670	1	0.000193	0.000152	0.000241	0.010344	0.077367	0.001774	0.001624	0.099441	0.009630	0.015022	0.000372	0.000005	0.613531	0.182878	0.137526	0.066066	
304000	-894.985760	1	0.000280	0.000157	0.000188	0.010171	0.003743	0.010650	0.002122	0.015608	0.001947	0.018784	0.000008	0.000006	0.293466	0.587535	0.080491	0.038508	
305000	-896.154257	1	0.000375	0.000082	0.000263	0.011696	0.003888	0.004719	0.003812	0.011128	0.002370	0.014164	0.000161	0.000052	0.328514	0.584824	0.058713	0.027949	
306000	-895.547346	1	0.000316	0.000048	0.000284	0.013632	0.010770	0.008253	0.002606	0.019686	0.000974	0.014600	0.000254	0.000092	0.201037	0.676279	0.100786	0.021898	
307000	-898.427500	1	0.000326	0.000112	0.000200	0.012637	0.011248	0.007979	0.000385	0.029903	0.003110	0.012410	0.000641	0.000287	0.445835	0.439100	0.080117	0.034949	
308000	-903.177660	1	0.000129	0.000154	0.000303	0.009939	0.065133	0.004225	0.001582	0.095503	0.009401	0.016888	0.000171	0.001094	0.365655	0.283871	0.225666	0.124808	
309000	-900.666097	1	0.000107	0.000199	0.000332	0.008054	0.036270	0.003183	0.004149	0.076012	0.009675	0.017023	0.000151	0.000248	0.433634	0.266008	0.228619	0.071740	
310000	-902.827618	1	0.000061	0.000347	0.000210	0.007419	0.072549	0.000582	0.005993	0.097929	0.006849	0.013378	0.000053	0.000205	0.767874	0.090192	0.086128	0.055805	
311000	-898.558449	1	0.000209	0.000082	0.000267	0.003518	0.021362	0.000496	0.010798	0.019501	0.012005	0.013414	0.000180	0.000934	0.435264	0.083841	0.421404	0.059492	
312000	-898.489415	1	0.000400	0.000012	0.000279	0.016301	0.005331	0.005707	0.002024	0.019707	0.001225	0.011972	0.000910	0.000046	0.082920	0.765897	0.139960	0.011223	
313000	-897.074217	1	0.000170	0.000050	0.000124	0.021505	0.003637	0.001624	0.000161	0.017577	0.005734	0.014797	0.000394	0.000734	0.007928	0.541937	0.439867	0.010268	
314000	-895.343582	1	0.000261	0.000071	0.000402	0.010296	0.006034	0.008237	0.000048	0.015972	0.002446	0.015648	0.000511	0.000025	0.366203	0.543143	0.035649	0.055005	
315000	-898.288681	1	0.000241	0.000199	0.000349	0.008418	0.014566	0.009399	0.000550	0.027217	0.002059	0.015981	0.000034	0.000005	0.722902	0.179595	0.026666	0.070838	
316000	-896.961234	1	0.000297	0.000219	0.000358	0.009977	0.003232	0.007988	0.001534	0.018677	0.000881	0.014654	0.000406	0.000138	0.655955	0.255023	0.027970	0.061052	
317000	-901.317764	1	0.000197	0.000142	0.000448	0.010184	0.007651	0.006331	0.000431	0.026060	0.001984	0.015280	0.000683	0.001526	0.393883	0.283352	0.040577	0.282188	
318000	-896.695697	1	0.000193	0.000137	0.000188	0.016248	0.005325	0.002310	0.000672	0.014755	0.006684	0.012466	0.000225	0.000445	0.107295	0.809152	0.074216	0.009336	
319000	-900.414689	1	0.000213	0.000106	0.000261	0.016727	0.007548	0.004566	0.000614	0.016063	0.007717	0.013131	0.001365	0.000576	0.086534	0.804738	0.085481	0.023247	
320000	-897.090917	1	0.000276	0.000191	0.000216	0.013229	0.007428	0.010548	0.000355	0.022711	0.000203	0.018752	0.000273	0.000452	0.181719	0.683102	0.088226	0.046953	
321000	-897.651449	1	0.000145	0.000197	0.000205	0.011891	0.004649	0.008602	0.000105	0.023440	0.002016	0.012406	0.000967	0.000199	0.422585	0.481193	0.059377	0.036846	
322000	-898.998699	1	0.000494	0.000093	0.000177	0.017693	0.010752	0.005642	0.000504	0.027361	0.000170	0.012498	0.000246	0.000303	0.201537	0.662178	0.121438	0.014847	
323000	-896.325719	1	0.000250	0.000168	0.000403	0.010400	0.003653	0.007552	0.002283	0.018374	0.000147	0.014590	0.000829	0.000150	0.498097	0.395512	0.047220	0.059171	
324000	-895.695699	1	0.000196	0.000265	0.000263	0.009984	0.003696	0.007514	0.002986	0.014223	0.000938	0.016556	0.000087	0.000066	0.469068	0.434567	0.043317	0.053049	
325000	-894.355075	1	0.000290	0.000059	0.000230	0.008668	0.005747	0.009351	0.003683	0.016422	0.000084	0.014749	0.000294	0.000214	0.465253	0.420397	0.061479	0.052872	
326000	-899.163363	1	0.000392	0.000150	0.000251	0.010390	0.006523	0.009145	0.002906	0.016482	0.002985	0.015219	0.000291	0.000685	0.521844	0.361873	0.052841	0.063443	
327000	-896.353506	1	0.000254	0.000067	0.000383	0.013088	0.005635	0.006529	0.001870	0.017520	0.002823	0.014848	0.001359	0.000100	0.132856	0.735685	0.093098	0.038361	
328000	-894.459412	1	0.000160	0.000206	0.000305	0.011778	0.005848	0.007460	0.000194	0.018429	0.002577	0.014371	0.000593	0.000183	0.352254	0.556032	0.048242	0.043473	
329000	-902.018035	1	0.000195	0.000090	0.000197	0.002213	0.032772	0.000612	0.027342	0.040571	0.012006	0.012901	0.000444	0.000951	0.061359	0.299541	0.624727	0.014373	
330000	-897.686412	1	0.000166	0.000115	0.000364	0.000159	0.019286	0.000834	0.021623	0.017749	0.011957	0.016032	0.000348	0.001170	0.080380	0.084690	0.793160	0.041769	
331000	-899.275095	1	0.000382	0.000104	0.000258	0.003238	0.016053	0.000734	0.019284	0.010350	0.010556	0.012553	0.000519	0.000039	0.242255	0.090160	0.650854	0.016732	
332000	-901.145425	1	0.000210	0.000231	0.000232	0.005497	0.019593	0.001141	0.013372	0.023013	0.008239	0.013105	0.000613	0.000813	0.405411	0.119468	0.428468	0.046653	
333000	-904.371464	1	0.000093	0.000290	0.000166	0.002401	0.036854	0.001670	0.016094	0.050611	0.016501	0.017652	0.001013	0.001104	0.211722	0.195277	0.452856	0.140145	
334000	-899.035536	1	0.000188	0.000226	0.000224	0.004794	0.063304	0.002118	0.011938	0.094384	0.009527	0.015469	0.000093	0.000497	0.497337	0.190938	0.248257	0.063468	
335000	-903.495201	1	0.000101	0.000241	0.000241	0.001976	0.042896	0.001155	0.013399	0.054481	0.009201	0.014951	0.000466	0.001760	0.386026	0.056011	0.159447	0.398516	
336000	-895.546591	1	0.000311	0.000126	0.000220	0.000685	0.022554	0.003561	0.016955	0.025252	0.006250	0.015919	0.000049	0.000107	0.339766	0.079963	0.543012	0.037260	
337000	-899.788928	1	0.000295	0.000076	0.000194	0.012265	0.014952	0.006760	0.006064	0.028993	0.002015	0.014606	0.001155	0.000006	0.146629	0.543509	0.279238	0.030624	
338000	-900.979928	1	0.000197	0.000136	0.000347	0.008336	0.037033	0.009158	0.004804	0.068445	0.001198	0.017559	0.000186	0.000432	0.354969	0.324361	0.243077	0.077593	
339000	-899.829885	1	0.000111	0.000112	0.000194	0.000865	0.017793	0.000997	0.019040	0.013610	0.008901	0.017145	0.000340	0.000420	0.033873	0.089965	0.858797	0.017365	
340000	-900.297908	1	0.000317	0.000168	0.000270	0.008494	0.035094	0.001520	0.002685	0.053528	0.014578	0.014825	0.000474	0.000119	0.740697	0.112619	0.073109	0.073575	
341000	-902.875019	1	0.000337	0.000139	0.000256	0.004549	0.045211	0.010957	0.004717	0.081894	0.001239	0.021106	0.000120	0.000067	0.625041	0.136740	0.110066	0.128153	
342000	-903.420739	1	0.000403	0.000124	0.000258	0.003953	0.025750	0.001373	0.003904	0.034614	0.025904	0.018894	0.000119	0.000673	0.680531	0.056680	0.133796	0.128993	
343000	-898.794248	1	0.000201	0.000150	0.000292	0.001216	0.037626	0.000229	0.024731	0.053987	0.012710	0.015911	0.000675	0.000046	0.158350	0.235346	0.577254	0.029050	
344000	-903.553214	1	0.000241	0.000125	0.000216	0.001961	0.022823	0.001808	0.029420	0.017836	0.010718	0.013150	0.000142	0.002511	0.060556	0.257866	0.658939	0.022639	
345000	-905.277711	1	0.000142	0.000368	0.000422	0.002859	0.023692	0.001519	0.020646	0.041761	0.006833	0.012577	0.000133	0.000690	0.497262	0.079477	0.384927	0.038335	
346000	-899.806263	1	0.000282	0.000215	0.000211	0.001780	0.016070	0.004429	0.023083	0.017374	0.008416	0.014292	0.000483	0.000796	0.185200	0.087257	0.699870	0.027673	
347000	-901.575407	1	0.000153	0.000080	0.000354	0.004104	0.036094	0.000790	0.013471	0.055404	0.009377	0.014317	0.000025	0.000858	0.314036	0.202846	0.427697	0.055421	
348000	-901.892194	1	0.000063	0.000337	0.000151	0.008231	0.048612	0.002167	0.004465	0.092798	0.011475	0.015250	0.000438	0.000662	0.573451	0.177466	0.157909	0.091175	
349000	-902.024648	1	0.000129	0.000239	0.000257	0.005078	0.032084	0.002092	0.013327	0.049934	0.009062	0.014872	0.000702	0.001123	0.367501	0.178182	0.350986	0.103331	
350000	-903.007219	1	0.000177	0.000130	0.000420	0.003217	0.037814	0.001252	0.009902	0.068983	0.012036	0.016878	0.000429	0.000560	0.633063	0.065475	0.151613	0.149849	
351000	-905.324437	1	0.000240	0.000083	0.000396	0.010991	0.027604	0.005219	0.000622	0.072685	0.006288	0.013959	0.000562	0.000969	0.403530	0.347083	0.186726	0.062660	
352000	-900.415094	1	0.000177	0.000100	0.000270	0.017426	0.006639	0.001476	0.001795	0.015789	0.004381	0.014007	0.000517	0.000969	0.056137	0.780962	0.136626	0.026275	
353000	-899.475081	1	0.000461	0.000129	0.000211	0.009188	0.006244	0.008788	0.002280	0.013528	0.001070	0.017692	0.000372	0.000298	0.568413	0.314520	0.023692	0.093375	
354000	-898.906504	1	0.000263	0.000144	0.000216	0.007020	0.029754	0.008687	0.005373	0.061848	0.002036	0.016243	0.000374	0.000052	0.583408	0.191169	0.149244	0.076180	
355000	-900.071045	1	0.000218	0.000055	0.000305	0.009786	0.020219	0.002110	0.006816	0.028612	0.008747	0.014328	0.000110	0.000486	0.203084	0.440210	0.329865	0.026841	
356000	-902.692539	1	0.000348	0.000103	0.000382	0.008385	0.073641	0.001534	0.001867	0.091853	0.009976	0.015177	0.000305	0.000379	0.812946	0.059091	0.041059	0.086904	
357000	-904.377677	1	0.000307	0.000019	0.000529	0.002024	0.022962	0.000732	0.010715	0.025231	0.011411	0.015946	0.000022	0.002317	0.372297	0.032844	0.220775	0.374084	
358000	-902.681046	1	0.000170	0.000128	0.000242	0.001781	0.035469	0.001647	0.011044	0.039400	0.018992	0.015840	0.000061	0.000616	0.441236	0.120277	0.366303	0.072183	
359000	-903.270544	1	0.000266	0.000032	0.000292	0.000503	0.039564	0.004587	0.016593	0.048463	0.002136	0.014548	0.002010	0.000561	0.240478	0.037125	0.095164	0.627233	
360000	-900.417434	1	0.000163	0.000172	0.000292	0.000372	0.014502	0.004753	0.024082	0.015174	0.011375	0.016702	0.000453	0.000698	0.086325	0.080093	0.805550	0.028032	
361000	-899.877529	1	0.000257	0.000118	0.000222	0.001094	0.028664	0.008198	0.011837	0.043737	0.001737	0.018682	0.000114	0.000204	0.588291	0.077650	0.222842	0.111217	
362000	-903.478223	1	0.000249	0.000079	0.000309	0.000447	0.038186	0.000357	0.009212	0.053013	0.008357	0.014427	0.000380	0.001607	0.340522	0.002720	0.021501	0.635257	
363000	-898.391785	1	0.000194	0.000069	0.000207	0.001934	0.014657	0.005171	0.021919	0.009052	0.004441	0.015586	0.000529	0.000168	0.042019	0.187415	0.760585	0.009980	
364000	-903.152727	1	0.000401	0.000039	0.000170	0.002480	0.050786	0.006499	0.018924	0.071174	0.003262	0.013084	0.000531	0.000794	0.360922	0.211758	0.388047	0.039273	
365000	-900.468983	1	0.000199	0.000091	0.000302	0.003897	0.033698	0.001898	0.016804	0.049047	0.010203	0.012799	0.000796	0.000062	0.261663	0.220166	0.492564	0.025607	
366000	-902.672465	1	0.000265	0.000187	0.000239	0.001546	0.017188	0.006521	0.025499	0.035481	0.001787	0.014206	0.001042	0.000166	0.261280	0.085195	0.622603	0.030922	
367000	-894.747771	1	0.000254	0.000051	0.000242	0.009113	0.008003	0.007813	0.000466	0.023884	0.002015	0.016973	0.000379	0.000243	0.356335	0.502602	0.065258	0.075804	
368000	-901.522151	1	0.000290	0.000120	0.000297	0.012378	0.016361	0.008230	0.002113	0.025430	0.005257	0.019204	0.000147	0.000046	0.187403	0.601965	0.177518	0.033114	
369000	-903.454449	1	0.000409	0.000094	0.000316	0.002877	0.047425	0.002807	0.018565	0.077852	0.004897	0.013963	0.001029	0.000022	0.537995	0.133314	0.267931	0.060760	
370000	-901.410184	1	0.000215	0.000199	0.000168	0.004436	0.020840	0.000934	0.008136	0.028364	0.015988	0.012630	0.000537	0.000617	0.794497	0.037566	0.108734	0.059203	
371000	-897.545656	1	0.000328	0.000035	0.000216	0.001165	0.026687	0.001685	0.011541	0.022476	0.011457	0.016369	0.000531	0.000266	0.395267	0.078600	0.448267	0.077865	
372000	-900.643442	1	0.000362	0.000027	0.000373	0.010440	0.045670	0.004776	0.000798	0.078855	0.003734	0.013994	0.000613	0.000345	0.696677	0.151355	0.078717	0.073250	
373000	-902.973089	1	0.000159	0.000261	0.000307	0.006710	0.058495	0.003049	0.000281	0.092396	0.010231	0.018399	0.000777	0.000086	0.752007	0.041988	0.028967	0.177039	
374000	-898.892435	1	0.000315	0.000084	0.000313	0.003679	0.032982	0.001719	0.015542	0.033733	0.007776	0.015766	0.000345	0.000119	0.245922	0.203970	0.517264	0.032844	
375000	-908.865641	1	0.000302	0.000266	0.000139	0.001887	0.024085	0.003127	0.009096	0.042320	0.011462	0.018173	0.001176	0.000563	0.314802	0.013996	0.056189	0.615013	
376000	-901.730967	1	0.000125	0.000340	0.000133	0.002034	0.022316	0.000256	0.015795	0.026151	0.024306	0.013612	0.000259	0.000268	0.533176	0.062372	0.360745	0.043707	
377000	-898.980309	1	0.000173	0.000236	0.000223	0.004946	0.032717	0.000361	0.014355	0.049533	0.016669	0.015072	0.000092	0.000601	0.342937	0.211800	0.400386	0.044878	
378000	-900.757719	1	0.000352	0.000038	0.000284	0.000439	0.035091	0.000537	0.010549	0.034373	0.016940	0.018443	0.000287	0.001108	0.450623	0.067431	0.303261	0.178685	
379000	-903.106789	1	0.000241	0.000196	0.000342	0.000111	0.041601	0.002058	0.016331	0.059241	0.014384	0.015028	0.001037	0.000935	0.596216	0.054575	0.193589	0.155621	
380000	-902.041050	1	0.000418	0.000070	0.000267	0.000723	0.062428	0.003871	0.014871	0.065281	0.005609	0.014706	0.000451	0.000253	0.638179	0.094902	0.200357	0.066561	
381000	-902.988947	1	0.000140	0.000206	0.000325	0.002386	0.022892	0.004661	0.018399	0.026133	0.011730	0.014784	0.000640	0.000347	0.178505	0.157876	0.634563	0.029056	
382000	-899.669926	1	0.000098	0.000516	0.000115	0.000558	0.023553	0.000298	0.015294	0.025869	0.016919	0.017051	0.000149	0.000437	0.524988	0.045468	0.352601	0.076942	
383000	-899.259627	1	0.000383	0.000076	0.000251	0.002884	0.032672	0.001105	0.010339	0.040994	0.014643	0.017585	0.000349	0.000427	0.569408	0.078689	0.241809	0.110094	
384000	-899.446523	1	0.000297	0.000073	0.000361	0.012621	0.009541	0.000828	0.003269	0.018776	0.007908	0.014961	0.000148	0.000490	0.236377	0.542138	0.186244	0.035240	
385000	-899.030185	1	0.000271	0.000010	0.000246	0.002309	0.056234	0.000100	0.014319	0.076862	0.012643	0.016349	0.000380	0.000356	0.370262	0.197070	0.353620	0.079048	
386000	-897.109900	1	0.000255	0.000092	0.000200	0.001807	0.017072	0.000035	0.008249	0.018023	0.016004	0.016413	0.000082	0.000327	0.545098	0.029121	0.337644	0.088138	
387000	-904.670541	1	0.000317	0.000028	0.000318	0.000099	0.016113	0.001617	0.018702	0.001954	0.009476	0.013090	0.003069	0.000233	0.198013	0.037264	0.450987	0.313736	
388000	-900.467617	1	0.000229	0.000126	0.000346	0.001483	0.016956	0.000580	0.011185	0.009068	0.016746	0.019465	0.001152	0.000021	0.175724	0.063848	0.685424	0.075004	
389000	-895.830329	1	0.000226	0.000169	0.000231	0.000462	0.016499	0.003526	0.014479	0.016054	0.011947	0.016674	0.000225	0.000007	0.293734	0.054749	0.616754	0.034763	
390000	-904.169054	1	0.000296	0.000070	0.000208	0.000745	0.051307	0.000516	0.006900	0.078501	0.018671	0.018673	0.001235	0.000042	0.556703	0.018115	0.061460	0.363722	
391000	-901.830411	1	0.000114	0.000210	0.000233	0.002493	0.063853	0.001700	0.007505	0.082261	0.009156	0.015852	0.000097	0.000261	0.812345	0.033980	0.059978	0.093697	
392000	-903.326431	1	0.000318	0.000232	0.000177	0.000815	0.043999	0.004901	0.016189	0.075462	0.011556	0.015754	0.000624	0.000534	0.674213	0.063663	0.168154	0.093971	
393000	-901.088108	1	0.000285	0.000185	0.000174	0.000194	0.012709	0.009431	0.017218	0.014770	0.004227	0.017597	0.000179	0.000482	0.222283	0.063086	0.668814	0.045817	
394000	-903.384616	1	0.000147	0.000203	0.000298	0.001381	0.032639	0.001532	0.026036	0.053935	0.009907	0.012197	0.001481	0.000523	0.248957	0.167759	0.546278	0.037006	
395000	-899.766682	1	0.000150	0.000263	0.000310	0.001686	0.033636	0.004709	0.020879	0.068012	0.005188	0.014492	0.000175	0.000411	0.471745	0.119302	0.359184	0.049769	
396000	-901.242961	1	0.000232	0.000140	0.000169	0.006546	0.044704	0.002713	0.007190	0.066601	0.011434	0.016214	0.000573	0.000545	0.469191	0.200377	0.227790	0.102643	
397000	-897.360019	1	0.000257	0.000034	0.000153	0.012383	0.007935	0.005536	0.002434	0.019793	0.001817	0.017288	0.000392	0.000127	0.096550	0.757504	0.118369	0.027577	
398000	-900.807428	1	0.000395	0.000025	0.000209	0.007113	0.043628	0.008080	0.003379	0.072614	0.003704	0.016331	0.000055	0.001087	0.674144	0.119028	0.082987	0.123841	
399000	-897.764215	1	0.000310	0.000097	0.000252	0.009221	0.011525	0.012767	0.001291	0.032260	0.000468	0.017491	0.000035	0.000507	0.367183	0.460622	0.106739	0.065456	
400000	-901.092754	1	0.000368	0.000034	0.000255	0.002282	0.032650	0.003714	0.018851	0.069615	0.007981	0.016132	0.000327	0.000330	0.459492	0.125548	0.345027	0.069933	
401000	-902.518132	1	0.000544	0.000030	0.000233	0.003788	0.034028	0.005359	0.007507	0.050567	0.005877	0.018375	0.000071	0.000196	0.758735	0.049065	0.078455	0.113746	
402000	-901.549920	1	0.000156	0.000210	0.000374	0.001957	0.064528	0.004049	0.015436	0.099177	0.005412	0.018523	0.000253	0.000174	0.429069	0.192708	0.291118	0.087106	
403000	-900.261929	1	0.000206	0.000150	0.000223	0.004395	0.049107	0.002383	0.007175	0.081895	0.010585	0.014536	0.000951	0.000032	0.772919	0.054720	0.076604	0.095758	
404000	-901.170028	1	0.000094	0.000442	0.000219	0.000572	0.047646	0.000674	0.014527	0.056576	0.013200	0.014935	0.000439	0.000415	0.715138	0.050354	0.157956	0.076552	
405000	-898.708086	1	0.000010	0.000385	0.000250	0.002009	0.047704	0.000676	0.014167	0.066907	0.012022	0.014691	0.000186	0.000126	0.626575	0.093464	0.221369	0.058592	
406000	-900.065181	1	0.000376	0.000064	0.000251	0.005358	0.036090	0.004668	0.007674	0.051063	0.010199	0.017630	0.000393	0.000138	0.533396	0.159984	0.215108	0.091512	
407000	-900.180759	1	0.000172	0.000183	0.000215	0.002210	0.057757	0.001941	0.011010	0.083324	0.006862	0.013936	0.000171	0.000067	0.804635	0.043110	0.088485	0.063770	
408000	-901.209536	1	0.000196	0.000235	0.000315	0.003089	0.048918	0.003182	0.011307	0.071932	0.011101	0.014109	0.000173	0.000656	0.729344	0.069665	0.131967	0.069024	
409000	-904.645924	1	0.000241	0.000002	0.000149	0.001313	0.028336	0.006728	0.009389	0.043178	0.008296	0.015694	0.000225	0.000245	0.545447	0.082679	0.280179	0.091694	
410000	-900.606916	1	0.000424	0.000084	0.000158	0.006471	0.052980	0.000476	0.005429	0.087841	0.013637	0.016447	0.000002	0.000354	0.731049	0.085858	0.094520	0.088573	
411000	-901.051562	1	0.000201	0.000162	0.000281	0.006716	0.043752	0.003938	0.008667	0.099219	0.009926	0.014358	0.000011	0.000598	0.524691	0.199979	0.220313	0.055016	
412000	-905.364366	1	0.000159	0.000310	0.000231	0.008643	0.057748	0.008252	0.000924	0.093700	0.001692	0.013905	0.001172	0.000743	0.673241	0.046966	0.022784	0.257009	
413000	-905.540869	1	0.000283	0.000042	0.000194	0.007182	0.045262	0.007014	0.002324	0.096657	0.008129	0.015602	0.001717	0.000508	0.512527	0.146231	0.115089	0.226153	
414000	-903.977462	1	0.000301	0.000139	0.000229	0.002071	0.027769	0.002946	0.010920	0.036004	0.017804	0.017134	0.001239	0.001039	0.472558	0.067919	0.260724	0.198800	
415000	-905.705288	1	0.000373	0.000019	0.000159	0.004806	0.043950	0.007155	0.018959	0.087933	0.003253	0.012720	0.001053	0.000165	0.272235	0.276483	0.423473	0.027809	
416000	-903.735092	1	0.000229	0.000108	0.000243	0.003520	0.046733	0.001701	0.008490	0.054889	0.016333	0.013591	0.000321	0.000263	0.720911	0.078356	0.139957	0.060776	
417000	-901.930964	1	0.000057	0.000397	0.000150	0.004985	0.038728	0.000783	0.011906	0.056012	0.016832	0.016348	0.000009	0.001023	0.382445	0.205084	0.338256	0.074216	
