Options:
Model:                           MultiState
Tree File Name:                  data/zun_nat_species_11-07-25.tre
Data File Name:                  data/zun_nat_species_11-07-25.txt
Log File Name:                   data/zun_nat_species_11-07-25.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            18507918
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1100000
Burn in:                         0
MCMC ML Start:                   False
Schedule File:                   data/zun_nat_species_11-07-25.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               0,1,2,3
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q01                          None
    q02                          None
    q03                          None
    q10                          None
    q12                          None
    q13                          None
    q20                          None
    q21                          None
    q23                          None
    q30                          None
    q31                          None
    q32                          None
Prior Information:
    Prior Categories:            100
    Priors
        q01 - uniform 0.00 0.10 
        q02 - uniform 0.00 0.10 
        q03 - uniform 0.00 0.10 
        q10 - uniform 0.00 0.10 
        q12 - uniform 0.00 0.10 
        q13 - uniform 0.00 0.10 
        q20 - uniform 0.00 0.10 
        q21 - uniform 0.00 0.10 
        q23 - uniform 0.00 0.10 
        q30 - uniform 0.00 0.10 
        q31 - uniform 0.00 0.10 
        q32 - uniform 0.00 0.10 
Tree Information
     Trees:                      1
     Taxa:                       2842
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q01	q02	q03	q10	q12	q13	q20	q21	q23	q30	q31	q32	Root P(0)	Root P(1)	Root P(2)	Root P(3)	
275000	-1153.617111	1	0.000712	0.000158	0.000347	0.008950	0.052710	0.001785	0.013635	0.054338	0.008354	0.014370	0.001614	0.000672	0.088629	0.291783	0.611643	0.007945	
276000	-1151.429062	1	0.000735	0.000016	0.000184	0.018161	0.021996	0.000149	0.007652	0.013189	0.012634	0.014605	0.000878	0.000419	0.024714	0.922716	0.050222	0.002348	
277000	-1157.987680	1	0.000954	0.000005	0.000441	0.021286	0.074391	0.002827	0.005197	0.071500	0.007514	0.017146	0.002616	0.000941	0.028399	0.673880	0.268099	0.029622	
278000	-1154.367413	1	0.000931	0.000023	0.000409	0.012198	0.042255	0.002448	0.006561	0.037297	0.008654	0.015223	0.000659	0.000860	0.422645	0.428822	0.136572	0.011961	
279000	-1155.998533	1	0.000147	0.000726	0.000294	0.001477	0.093868	0.005619	0.023231	0.090499	0.003050	0.015901	0.000835	0.000448	0.030839	0.247753	0.719220	0.002188	
280000	-1159.972197	1	0.000356	0.000247	0.000431	0.012087	0.033654	0.006544	0.012575	0.047243	0.003628	0.012582	0.002022	0.001864	0.022488	0.473127	0.496983	0.007402	
281000	-1158.500691	1	0.000373	0.000399	0.000190	0.013881	0.046648	0.004376	0.009824	0.053839	0.011122	0.015887	0.000275	0.002425	0.024899	0.604243	0.366778	0.004080	
282000	-1156.478244	1	0.000443	0.000031	0.000320	0.006225	0.046964	0.003394	0.019569	0.041623	0.005729	0.013616	0.001300	0.002084	0.006462	0.229742	0.759216	0.004581	
283000	-1150.126860	1	0.000654	0.000317	0.000300	0.018450	0.016776	0.002292	0.000262	0.019782	0.011454	0.015436	0.001189	0.000097	0.073581	0.894916	0.026785	0.004718	
284000	-1150.382874	1	0.000442	0.000183	0.000260	0.025071	0.022035	0.003987	0.000520	0.030297	0.004832	0.014855	0.001366	0.000018	0.006923	0.924896	0.065403	0.002778	
285000	-1154.791806	1	0.000552	0.000058	0.000207	0.013494	0.067051	0.004633	0.016628	0.065667	0.005697	0.013360	0.002276	0.000755	0.005715	0.479095	0.512250	0.002940	
286000	-1153.611535	1	0.000560	0.000069	0.000255	0.019077	0.049330	0.005041	0.012590	0.053936	0.005747	0.016379	0.001510	0.000012	0.003027	0.516533	0.478774	0.001666	
287000	-1153.456272	1	0.000513	0.000297	0.000445	0.024422	0.022379	0.002083	0.005735	0.023669	0.006889	0.012724	0.001571	0.000249	0.008357	0.890571	0.098506	0.002566	
288000	-1150.963696	1	0.000561	0.000208	0.000393	0.024175	0.012422	0.003197	0.000452	0.022793	0.009198	0.015212	0.000517	0.001216	0.007517	0.940404	0.050808	0.001271	
289000	-1149.152448	1	0.000348	0.000075	0.000298	0.023583	0.015059	0.001432	0.001455	0.024795	0.008171	0.014468	0.000970	0.000361	0.002668	0.877480	0.118110	0.001742	
290000	-1152.494533	1	0.000693	0.000262	0.000309	0.024906	0.013318	0.004145	0.000412	0.017768	0.010448	0.013280	0.002052	0.000316	0.015957	0.955923	0.024199	0.003921	
291000	-1154.263981	1	0.000720	0.000232	0.000308	0.021910	0.047745	0.003521	0.004666	0.038717	0.007040	0.014366	0.000461	0.000643	0.043165	0.846029	0.108906	0.001900	
292000	-1155.781206	1	0.000519	0.000253	0.000483	0.012018	0.051895	0.000294	0.014923	0.047677	0.013102	0.015128	0.001116	0.000710	0.017118	0.505615	0.474727	0.002540	
293000	-1156.210408	1	0.000674	0.000340	0.000286	0.025503	0.093083	0.002400	0.007928	0.097020	0.006887	0.014648	0.001825	0.000134	0.008014	0.572219	0.417513	0.002254	
294000	-1160.313443	1	0.000388	0.000377	0.000368	0.013853	0.062410	0.008172	0.017422	0.073718	0.000594	0.013380	0.001576	0.003821	0.008381	0.489082	0.454339	0.048198	
295000	-1155.673321	1	0.000435	0.000444	0.000325	0.008363	0.088153	0.009256	0.021975	0.087371	0.002292	0.015726	0.001654	0.000276	0.009197	0.388863	0.599993	0.001947	
296000	-1157.359668	1	0.000846	0.000127	0.000136	0.019455	0.051540	0.003839	0.010232	0.060101	0.004057	0.014049	0.000238	0.000577	0.013232	0.602964	0.382876	0.000928	
297000	-1156.364775	1	0.000610	0.000143	0.000311	0.023852	0.040695	0.004917	0.005668	0.055144	0.006570	0.016873	0.002177	0.001512	0.004738	0.614833	0.375533	0.004897	
298000	-1157.502347	1	0.000763	0.000014	0.000147	0.017999	0.084842	0.004926	0.006258	0.085798	0.007057	0.015621	0.002685	0.000937	0.027630	0.627038	0.329764	0.015568	
299000	-1153.827663	1	0.000681	0.000077	0.000226	0.011552	0.056030	0.007286	0.010283	0.063405	0.001571	0.013878	0.001689	0.000480	0.076476	0.513885	0.403787	0.005853	
300000	-1157.977050	1	0.000357	0.000575	0.000206	0.023482	0.036952	0.007803	0.005301	0.058305	0.000650	0.013900	0.000285	0.001996	0.010380	0.733662	0.254253	0.001706	
301000	-1160.030908	1	0.000416	0.000081	0.000507	0.027655	0.099983	0.007815	0.010630	0.095574	0.000163	0.015128	0.000634	0.002279	0.001008	0.463271	0.532971	0.002750	
302000	-1153.922243	1	0.000573	0.000191	0.000304	0.026517	0.032575	0.004334	0.004920	0.047283	0.002797	0.011968	0.001268	0.001045	0.005005	0.676678	0.316383	0.001934	
303000	-1155.641411	1	0.000514	0.000530	0.000221	0.010801	0.082247	0.006503	0.014320	0.093044	0.004887	0.015169	0.000566	0.001113	0.056922	0.417295	0.522193	0.003590	
304000	-1154.704004	1	0.000601	0.000038	0.000232	0.006901	0.071274	0.003695	0.020892	0.094230	0.008911	0.015470	0.001025	0.001217	0.012504	0.351203	0.633010	0.003283	
305000	-1157.186929	1	0.000790	0.000070	0.000457	0.005995	0.081520	0.008007	0.024118	0.097326	0.001353	0.014260	0.001394	0.002390	0.016447	0.322854	0.650185	0.010514	
306000	-1156.575970	1	0.000394	0.000092	0.000241	0.003044	0.083313	0.003553	0.025496	0.080569	0.010018	0.014954	0.001699	0.000973	0.005952	0.380391	0.610652	0.003005	
307000	-1155.806626	1	0.000476	0.000274	0.000373	0.006646	0.060041	0.000635	0.022898	0.063486	0.009934	0.015807	0.000119	0.003005	0.009160	0.298839	0.686141	0.005861	
308000	-1156.591065	1	0.000684	0.000232	0.000417	0.018268	0.047286	0.000908	0.012505	0.044674	0.005746	0.013596	0.000253	0.002266	0.010555	0.534655	0.451768	0.003022	
309000	-1157.657732	1	0.000517	0.000196	0.000408	0.015930	0.089373	0.001882	0.005599	0.082960	0.012066	0.016226	0.000080	0.000965	0.046894	0.661902	0.288972	0.002231	
310000	-1149.977803	1	0.000604	0.000255	0.000306	0.026232	0.019062	0.000054	0.003140	0.026470	0.010180	0.014651	0.000997	0.001265	0.006692	0.850561	0.140660	0.002088	
311000	-1153.484455	1	0.000629	0.000278	0.000260	0.016913	0.038818	0.002353	0.004829	0.031318	0.010795	0.017638	0.000793	0.000572	0.064213	0.820475	0.110676	0.004637	
312000	-1157.481375	1	0.000365	0.000108	0.000265	0.022007	0.048389	0.003305	0.003901	0.056629	0.002768	0.016884	0.001056	0.000265	0.004392	0.697823	0.295633	0.002152	
313000	-1154.476249	1	0.000795	0.000205	0.000136	0.025852	0.036545	0.008601	0.003025	0.042949	0.003418	0.013740	0.001173	0.000200	0.020380	0.850450	0.126791	0.002379	
314000	-1153.931904	1	0.000841	0.000169	0.000292	0.022919	0.045547	0.003306	0.000221	0.062413	0.012056	0.016103	0.001603	0.000190	0.028959	0.828849	0.138047	0.004145	
315000	-1155.586694	1	0.000571	0.000055	0.000343	0.010623	0.097624	0.006520	0.019970	0.086384	0.001753	0.017651	0.000385	0.000702	0.003174	0.466544	0.528993	0.001289	
316000	-1156.757549	1	0.000428	0.000163	0.000341	0.003956	0.061170	0.002408	0.025518	0.048789	0.011630	0.016179	0.001716	0.000701	0.005999	0.384044	0.607220	0.002737	
317000	-1152.159320	1	0.000331	0.000093	0.000403	0.024876	0.007199	0.000337	0.002604	0.010940	0.006286	0.016425	0.000642	0.001070	0.001927	0.955775	0.040874	0.001425	
318000	-1149.199301	1	0.000511	0.000117	0.000216	0.030307	0.007885	0.000301	0.001806	0.011319	0.010891	0.016161	0.000547	0.000891	0.002622	0.933748	0.062481	0.001149	
319000	-1150.313066	1	0.000623	0.000034	0.000253	0.018388	0.041436	0.000317	0.007856	0.042821	0.009226	0.015248	0.001118	0.000195	0.011213	0.717755	0.268836	0.002196	
320000	-1153.267725	1	0.000683	0.000014	0.000322	0.001661	0.085888	0.000372	0.020737	0.073764	0.008408	0.012830	0.001140	0.000042	0.033488	0.192782	0.772658	0.001072	
321000	-1152.772867	1	0.000513	0.000188	0.000299	0.020967	0.088045	0.003462	0.004484	0.092476	0.006673	0.014237	0.001017	0.000710	0.018065	0.671291	0.308184	0.002460	
322000	-1152.750427	1	0.000855	0.000123	0.000292	0.024928	0.022755	0.006307	0.004296	0.025603	0.005013	0.014002	0.002122	0.000907	0.015416	0.903647	0.076597	0.004339	
323000	-1157.769812	1	0.000485	0.000220	0.000342	0.021082	0.035368	0.000513	0.007274	0.056007	0.005047	0.011504	0.000743	0.001345	0.005455	0.577709	0.415199	0.001637	
324000	-1152.960553	1	0.000756	0.000014	0.000158	0.024693	0.014211	0.001630	0.002387	0.009593	0.008942	0.015597	0.000468	0.000598	0.010546	0.975657	0.012597	0.001201	
325000	-1154.504565	1	0.000529	0.000102	0.000265	0.017813	0.022310	0.000396	0.007957	0.022596	0.016741	0.017148	0.000285	0.000283	0.008248	0.913543	0.077361	0.000848	
326000	-1152.239454	1	0.000432	0.000116	0.000488	0.024351	0.009576	0.000556	0.008397	0.014548	0.008221	0.015119	0.001254	0.000563	0.001633	0.460259	0.536455	0.001652	
327000	-1150.104794	1	0.000630	0.000076	0.000278	0.028499	0.024820	0.000295	0.002287	0.026886	0.011051	0.013422	0.001893	0.000880	0.005222	0.905627	0.085914	0.003237	
328000	-1155.494725	1	0.000575	0.000052	0.000249	0.005023	0.070565	0.008354	0.024694	0.075556	0.004194	0.015578	0.000116	0.001996	0.006519	0.331053	0.659235	0.003194	
329000	-1157.642203	1	0.000095	0.000594	0.000153	0.013409	0.070863	0.001292	0.018132	0.092585	0.007360	0.014371	0.000240	0.002118	0.004403	0.484427	0.508758	0.002412	
330000	-1153.280689	1	0.000646	0.000060	0.000363	0.020530	0.036114	0.008049	0.006419	0.057900	0.000355	0.015513	0.001210	0.000348	0.006701	0.639794	0.351442	0.002063	
331000	-1153.642198	1	0.000589	0.000133	0.000323	0.002328	0.087483	0.009515	0.022018	0.094129	0.001782	0.015158	0.000771	0.001753	0.023502	0.240118	0.731166	0.005214	
332000	-1155.764683	1	0.000390	0.000294	0.000301	0.007716	0.068486	0.002951	0.014919	0.061653	0.010717	0.015033	0.000534	0.001065	0.032501	0.341553	0.622775	0.003172	
333000	-1158.925199	1	0.000360	0.000629	0.000375	0.022142	0.060699	0.004818	0.007730	0.093098	0.005808	0.015199	0.000543	0.001861	0.009171	0.589307	0.399099	0.002422	
334000	-1151.805803	1	0.000670	0.000124	0.000339	0.013432	0.054638	0.000245	0.007737	0.051268	0.009709	0.015287	0.000675	0.000780	0.090753	0.611775	0.293016	0.004455	
335000	-1161.669807	1	0.000312	0.000250	0.000165	0.020863	0.063976	0.002085	0.005853	0.051100	0.010025	0.014318	0.001396	0.001538	0.010799	0.751969	0.233572	0.003660	
336000	-1157.406214	1	0.000786	0.000152	0.000362	0.014071	0.055933	0.007577	0.016651	0.086364	0.002776	0.014570	0.000311	0.002012	0.012678	0.450165	0.534322	0.002835	
337000	-1154.209337	1	0.000800	0.000179	0.000185	0.012369	0.081170	0.013065	0.010332	0.099919	0.000500	0.016254	0.001136	0.000261	0.070376	0.476838	0.448857	0.003929	
338000	-1149.370208	1	0.000904	0.000054	0.000319	0.021645	0.025845	0.001260	0.002978	0.021096	0.009399	0.015562	0.000213	0.000608	0.038924	0.920031	0.039679	0.001365	
339000	-1153.186706	1	0.000612	0.000141	0.000242	0.006031	0.071421	0.005944	0.026419	0.087507	0.002725	0.013983	0.001010	0.000742	0.008189	0.342327	0.647717	0.001767	
340000	-1155.026070	1	0.000769	0.000053	0.000230	0.017209	0.087395	0.005121	0.010734	0.098937	0.001791	0.012305	0.002476	0.000172	0.016263	0.551961	0.428493	0.003283	
341000	-1153.414353	1	0.000660	0.000072	0.000295	0.009269	0.035268	0.001237	0.017467	0.037436	0.010811	0.014750	0.001137	0.001189	0.015802	0.271597	0.709341	0.003260	
342000	-1154.969537	1	0.000716	0.000271	0.000286	0.015835	0.061766	0.004750	0.013282	0.065310	0.005249	0.017231	0.001010	0.000184	0.012579	0.522049	0.463562	0.001810	
343000	-1150.974656	1	0.000639	0.000133	0.000304	0.018556	0.014483	0.004231	0.003744	0.018009	0.009938	0.016175	0.001555	0.000374	0.018459	0.928457	0.048948	0.004136	
344000	-1153.719508	1	0.000726	0.000152	0.000456	0.022184	0.033088	0.004869	0.004761	0.043350	0.006122	0.014827	0.000963	0.001310	0.014704	0.820063	0.162748	0.002486	
345000	-1154.541872	1	0.000661	0.000334	0.000255	0.016563	0.084442	0.002674	0.010383	0.087998	0.008759	0.016907	0.000850	0.000250	0.021252	0.564499	0.412176	0.002074	
346000	-1152.805625	1	0.001044	0.000130	0.000384	0.027756	0.029113	0.002755	0.002600	0.028207	0.008366	0.014073	0.001170	0.000633	0.022178	0.915984	0.059275	0.002563	
347000	-1152.782851	1	0.000916	0.000139	0.000212	0.033051	0.014562	0.002986	0.004346	0.017547	0.006378	0.015655	0.001280	0.000752	0.005116	0.716181	0.276416	0.002288	
348000	-1159.365752	1	0.000499	0.000259	0.000273	0.024510	0.040689	0.001121	0.008547	0.050157	0.007455	0.012175	0.002273	0.003304	0.005096	0.480130	0.486464	0.028311	
349000	-1155.357726	1	0.000249	0.000157	0.000290	0.011715	0.059834	0.002543	0.022818	0.068612	0.004967	0.012673	0.002071	0.000032	0.001300	0.520648	0.476244	0.001807	
350000	-1151.162230	1	0.000688	0.000025	0.000383	0.019438	0.027087	0.000604	0.007985	0.029679	0.008402	0.013119	0.001299	0.000166	0.011216	0.806497	0.180102	0.002185	
351000	-1152.178591	1	0.000705	0.000054	0.000343	0.022793	0.046624	0.003437	0.005621	0.057845	0.006771	0.013775	0.000684	0.000919	0.009278	0.722951	0.266200	0.001571	
352000	-1151.513980	1	0.000542	0.000224	0.000285	0.019469	0.021164	0.002975	0.002259	0.017593	0.010400	0.018586	0.000927	0.000478	0.022573	0.938331	0.035378	0.003718	
353000	-1153.534303	1	0.000598	0.000073	0.000252	0.010939	0.064754	0.000933	0.015832	0.049387	0.006626	0.015691	0.000926	0.000837	0.009263	0.417864	0.570578	0.002295	
354000	-1149.277962	1	0.000673	0.000189	0.000360	0.024198	0.011957	0.002851	0.000703	0.019974	0.006641	0.016847	0.000861	0.000171	0.008762	0.947091	0.042162	0.001985	
355000	-1153.455844	1	0.000529	0.000136	0.000207	0.008502	0.077980	0.007094	0.016415	0.089020	0.002895	0.015450	0.001555	0.000662	0.017197	0.383178	0.596361	0.003263	
356000	-1153.128076	1	0.000559	0.000057	0.000310	0.013772	0.073813	0.007281	0.008666	0.084429	0.001463	0.014807	0.001110	0.000522	0.028991	0.574507	0.393390	0.003112	
357000	-1153.162440	1	0.000764	0.000070	0.000347	0.017182	0.021411	0.000708	0.004207	0.012986	0.006734	0.013880	0.001530	0.000682	0.192639	0.757319	0.024958	0.025083	
358000	-1155.319423	1	0.000535	0.000199	0.000280	0.017245	0.049887	0.000401	0.010986	0.041071	0.007700	0.015668	0.003023	0.000229	0.009495	0.550484	0.433050	0.006971	
359000	-1149.754126	1	0.000653	0.000031	0.000321	0.020828	0.033691	0.000012	0.003022	0.036923	0.013069	0.015250	0.001782	0.000153	0.015897	0.883118	0.096834	0.004151	
360000	-1147.329432	1	0.000715	0.000081	0.000393	0.029409	0.016214	0.000043	0.001484	0.017437	0.011762	0.015720	0.001586	0.000037	0.004500	0.948474	0.044078	0.002949	
361000	-1148.177493	1	0.000428	0.000191	0.000478	0.026689	0.010131	0.000141	0.001121	0.016193	0.009622	0.013688	0.001435	0.000310	0.003301	0.953039	0.041324	0.002336	
362000	-1154.168357	1	0.000625	0.000185	0.000455	0.017736	0.043940	0.002569	0.008642	0.058908	0.006767	0.013422	0.000998	0.000927	0.017157	0.672981	0.307620	0.002242	
363000	-1155.696882	1	0.000683	0.000156	0.000347	0.005626	0.053228	0.008026	0.014396	0.050199	0.004911	0.014013	0.001224	0.001021	0.157297	0.167506	0.668237	0.006961	
364000	-1149.373483	1	0.000732	0.000046	0.000497	0.026770	0.018874	0.001149	0.000494	0.022436	0.009479	0.015493	0.001914	0.000418	0.007073	0.945780	0.043236	0.003911	
365000	-1149.840383	1	0.000412	0.000168	0.000349	0.022863	0.016460	0.000639	0.001838	0.026114	0.012568	0.016304	0.000609	0.000717	0.003998	0.897002	0.097608	0.001392	
366000	-1155.955456	1	0.000482	0.000134	0.000245	0.024383	0.024655	0.000384	0.008559	0.033480	0.011268	0.012269	0.002229	0.000149	0.002765	0.701683	0.293046	0.002506	
367000	-1152.486289	1	0.000751	0.000007	0.000368	0.020576	0.043478	0.000753	0.007260	0.042115	0.005570	0.014546	0.000488	0.001176	0.012084	0.726867	0.259348	0.001702	
368000	-1149.667097	1	0.000723	0.000100	0.000455	0.026341	0.009966	0.000080	0.000991	0.008266	0.013016	0.015008	0.001888	0.000229	0.005682	0.980852	0.009857	0.003609	
369000	-1151.102058	1	0.000603	0.000119	0.000240	0.030241	0.042708	0.000156	0.000236	0.038500	0.008260	0.014774	0.001915	0.000077	0.008312	0.893131	0.094743	0.003815	
370000	-1153.649679	1	0.000577	0.000129	0.000278	0.020962	0.069214	0.004764	0.006000	0.086371	0.005632	0.013067	0.001276	0.001327	0.011779	0.643987	0.341513	0.002721	
371000	-1154.478465	1	0.000627	0.000154	0.000431	0.005700	0.088656	0.008308	0.016051	0.092782	0.003762	0.016082	0.001917	0.000100	0.054843	0.300837	0.640150	0.004170	
372000	-1155.136733	1	0.000428	0.000295	0.000303	0.018953	0.095543	0.004927	0.009879	0.096537	0.006062	0.016294	0.001186	0.001332	0.007205	0.543593	0.446053	0.003150	
373000	-1160.074285	1	0.000585	0.000084	0.000193	0.015138	0.073631	0.004308	0.017719	0.098628	0.005720	0.010963	0.002119	0.002306	0.005563	0.484779	0.505698	0.003960	
374000	-1153.335187	1	0.000972	0.000008	0.000416	0.020950	0.060173	0.002719	0.004600	0.067957	0.009434	0.016582	0.001024	0.000053	0.027759	0.738605	0.230950	0.002686	
375000	-1152.992702	1	0.000442	0.000096	0.000312	0.018719	0.059349	0.004365	0.012034	0.067368	0.003401	0.016297	0.000710	0.000583	0.002299	0.505350	0.490971	0.001380	
376000	-1149.847468	1	0.000501	0.000172	0.000434	0.025703	0.017903	0.000357	0.000143	0.019897	0.010485	0.013533	0.000567	0.000848	0.006977	0.963863	0.028010	0.001151	
377000	-1153.218616	1	0.000606	0.000021	0.000356	0.021194	0.045081	0.000513	0.000025	0.061181	0.012472	0.014057	0.001153	0.001348	0.019965	0.848708	0.128245	0.003082	
378000	-1152.576953	1	0.000538	0.000293	0.000373	0.022174	0.030076	0.004076	0.000084	0.032263	0.005974	0.013595	0.000914	0.000293	0.043171	0.907907	0.046125	0.002797	
379000	-1149.618182	1	0.000457	0.000107	0.000257	0.029015	0.010468	0.000848	0.000398	0.017503	0.007438	0.011591	0.002147	0.000573	0.003185	0.935852	0.057964	0.003000	
380000	-1152.679510	1	0.000569	0.000244	0.000427	0.034325	0.026347	0.001931	0.000540	0.035462	0.006581	0.015901	0.001660	0.000572	0.004114	0.675605	0.317695	0.002585	
381000	-1150.689819	1	0.000758	0.000223	0.000274	0.019664	0.015808	0.000761	0.000133	0.020585	0.016301	0.016969	0.000467	0.000826	0.029111	0.935628	0.033314	0.001947	
382000	-1150.825343	1	0.001039	0.000066	0.000280	0.030232	0.024940	0.002061	0.000111	0.032661	0.006508	0.013986	0.000489	0.000513	0.010807	0.911485	0.076668	0.001040	
383000	-1147.532493	1	0.000652	0.000056	0.000349	0.027908	0.016044	0.000530	0.000666	0.022300	0.009270	0.014570	0.000616	0.001300	0.004369	0.927577	0.066738	0.001317	
384000	-1158.096379	1	0.000550	0.000271	0.000326	0.013847	0.026985	0.002957	0.012476	0.031915	0.004296	0.015672	0.000098	0.002748	0.019468	0.479563	0.469688	0.031281	
385000	-1157.429319	1	0.000497	0.000134	0.000243	0.009054	0.041537	0.005641	0.019515	0.048421	0.006294	0.015983	0.000011	0.003145	0.007384	0.348414	0.639027	0.005176	
386000	-1155.911606	1	0.000547	0.000177	0.000280	0.025652	0.032921	0.004712	0.005911	0.052841	0.004121	0.012593	0.000082	0.001651	0.004000	0.574803	0.419910	0.001288	
387000	-1154.899206	1	0.000605	0.000143	0.000223	0.016759	0.038761	0.007069	0.009782	0.050924	0.001655	0.013421	0.000162	0.000605	0.015960	0.617933	0.365199	0.000908	
388000	-1155.943313	1	0.000778	0.000054	0.000245	0.002766	0.094018	0.002998	0.024752	0.090532	0.008767	0.012318	0.000086	0.001077	0.027117	0.265051	0.705866	0.001965	
389000	-1153.674222	1	0.000458	0.000324	0.000242	0.000303	0.071287	0.000557	0.028235	0.055219	0.009617	0.015605	0.000866	0.000645	0.009236	0.246003	0.743038	0.001723	
390000	-1156.469086	1	0.000290	0.000322	0.000298	0.000702	0.080891	0.002240	0.028914	0.082258	0.009885	0.013179	0.000374	0.002513	0.009572	0.265508	0.720747	0.004173	
391000	-1154.754149	1	0.000628	0.000245	0.000234	0.007965	0.094587	0.006526	0.012043	0.091443	0.004363	0.016640	0.000867	0.000642	0.128994	0.359714	0.504098	0.007193	
392000	-1150.247303	1	0.000798	0.000068	0.000284	0.020198	0.023319	0.000665	0.004711	0.013243	0.007890	0.015385	0.001074	0.000386	0.041750	0.922533	0.032062	0.003655	
393000	-1152.890576	1	0.000652	0.000276	0.000296	0.028668	0.022985	0.003109	0.001921	0.020971	0.008357	0.014608	0.001301	0.001191	0.011398	0.947079	0.038725	0.002797	
394000	-1150.817825	1	0.000548	0.000077	0.000248	0.024430	0.011306	0.000593	0.004073	0.018656	0.010301	0.012904	0.002092	0.000446	0.003396	0.840765	0.152837	0.003002	
395000	-1153.778637	1	0.000385	0.000253	0.000382	0.023498	0.064484	0.000858	0.000648	0.095172	0.007362	0.014681	0.001608	0.000490	0.007479	0.684477	0.305171	0.002872	
396000	-1156.385111	1	0.000318	0.000210	0.000328	0.022136	0.035325	0.002195	0.000770	0.054655	0.010232	0.016692	0.000457	0.002455	0.005456	0.785279	0.206569	0.002696	
397000	-1156.851815	1	0.000465	0.000250	0.000387	0.013024	0.061174	0.000650	0.006030	0.074526	0.007445	0.014560	0.001984	0.000474	0.218082	0.435686	0.227489	0.118742	
398000	-1159.475703	1	0.000787	0.000264	0.000321	0.010254	0.069758	0.004207	0.015984	0.089131	0.000710	0.013848	0.002023	0.001344	0.138490	0.130659	0.121900	0.608951	
399000	-1148.820090	1	0.000842	0.000078	0.000328	0.021721	0.021869	0.002010	0.002566	0.025930	0.010189	0.015944	0.000848	0.000597	0.019994	0.919244	0.058401	0.002361	
400000	-1150.769725	1	0.000361	0.000078	0.000302	0.025959	0.012126	0.000184	0.003160	0.010801	0.008697	0.014216	0.002938	0.000521	0.002255	0.967462	0.024977	0.005306	
401000	-1152.361933	1	0.001060	0.000080	0.000159	0.026452	0.032054	0.003450	0.001738	0.028588	0.008182	0.016414	0.001307	0.000152	0.026252	0.912515	0.057672	0.003560	
402000	-1146.369417	1	0.000435	0.000107	0.000322	0.027500	0.011951	0.000622	0.000985	0.018222	0.008415	0.014644	0.001601	0.000819	0.003073	0.905356	0.088716	0.002854	
403000	-1154.790345	1	0.000990	0.000034	0.000491	0.018278	0.022136	0.003127	0.008205	0.018944	0.007504	0.016727	0.000584	0.000833	0.028339	0.812978	0.156317	0.002366	
404000	-1155.924692	1	0.000496	0.000167	0.000283	0.015986	0.019442	0.002053	0.011247	0.021309	0.010689	0.018761	0.001542	0.000909	0.005767	0.607399	0.383053	0.003780	
405000	-1149.505477	1	0.000664	0.000110	0.000420	0.023067	0.021746	0.000169	0.000851	0.023189	0.007290	0.014877	0.002005	0.000165	0.017412	0.941186	0.036454	0.004948	
406000	-1148.483141	1	0.000377	0.000100	0.000215	0.029635	0.012878	0.000902	0.001442	0.015885	0.010236	0.016213	0.002038	0.000153	0.002282	0.866056	0.128225	0.003437	
407000	-1148.108750	1	0.000510	0.000097	0.000323	0.025270	0.011948	0.001012	0.000947	0.013675	0.013065	0.014510	0.001324	0.000730	0.004147	0.972854	0.020535	0.002465	
408000	-1150.556400	1	0.000671	0.000099	0.000308	0.027060	0.016049	0.002513	0.000328	0.014708	0.013538	0.017897	0.000898	0.000425	0.006225	0.966541	0.025106	0.002128	
409000	-1150.996413	1	0.000992	0.000130	0.000252	0.025922	0.018682	0.002277	0.002504	0.017438	0.008708	0.016729	0.000505	0.001026	0.016592	0.946102	0.035709	0.001598	
410000	-1149.678455	1	0.000474	0.000133	0.000383	0.029630	0.006171	0.001432	0.002216	0.014326	0.006292	0.015057	0.001297	0.000231	0.004501	0.620693	0.373145	0.001661	
411000	-1152.411176	1	0.000718	0.000130	0.000369	0.016532	0.023756	0.007142	0.007021	0.025346	0.003993	0.015958	0.001085	0.000612	0.037060	0.834725	0.124503	0.003712	
412000	-1153.095605	1	0.000648	0.000135	0.000259	0.021097	0.027678	0.009011	0.001055	0.045178	0.001576	0.014800	0.001493	0.001397	0.022706	0.885344	0.087347	0.004603	
413000	-1154.226884	1	0.000570	0.000228	0.000260	0.021420	0.035126	0.005487	0.000567	0.057753	0.002516	0.012191	0.001238	0.000390	0.026755	0.857991	0.112720	0.002534	
414000	-1147.799829	1	0.000365	0.000155	0.000317	0.032072	0.012170	0.000628	0.001357	0.020131	0.008645	0.015090	0.001445	0.000680	0.002847	0.616264	0.378662	0.002227	
415000	-1154.360876	1	0.000587	0.000352	0.000210	0.025178	0.009172	0.000289	0.001571	0.018689	0.009910	0.014729	0.001133	0.001886	0.013232	0.860820	0.122583	0.003365	
