q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
0.08622,0.091331,0.098836,0.00342,0.033978,0.024102,0.086137,0.085971,0.048227,0.092086,0.078725,0.085603
0.096112,0.079615,0.098973,0.002271,0.040385,0.03842,0.091491,0.062675,0.030102,0.055337,0.099514,0.062116
0.086284,0.098293,0.098774,0.002103,0.025854,0.026126,0.050899,0.071414,0.030198,0.06828,0.059197,0.037363
0.093796,0.097598,0.094664,0.004051,0.062012,0.015606,0.098734,0.076155,0.040681,0.047316,0.062007,0.070476
0.096326,0.057669,0.096354,0.005147,0.030867,0.016747,0.092833,0.083426,0.037439,0.066756,0.088215,0.03517
0.094205,0.063242,0.098473,0.009799,0.015324,0.026079,0.046078,0.064101,0.07877,0.032395,0.049576,0.043355
0.099426,0.099814,0.09936,0.020991,0.002596,0.087403,0.037755,0.043308,0.099254,0.032723,0.028277,0.011294
0.07716,0.09383,0.093967,0.052496,0.005947,0.058707,0.076185,0.091668,0.086696,0.05454,0.028609,0.027497
0.093972,0.098379,0.096278,0.061857,0.02773,0.05013,0.094348,0.085828,0.043713,0.024402,0.056301,0.024341
0.099464,0.034311,0.099173,0.089066,0.032756,0.055441,0.01532,0.054423,0.071571,0.028036,0.073406,0.081058
0.089364,0.047153,0.098172,0.067022,0.012837,0.071885,0.017962,0.062422,0.079733,0.088597,0.090015,0.070474
0.099268,0.090151,0.096026,0.092216,0.025275,0.098486,0.053283,0.097661,0.06479,0.088223,0.092789,0.054181
0.098173,0.080235,0.099486,0.094541,0.035026,0.086529,0.018769,0.050186,0.075837,0.065639,0.0824,0.08183
0.09135,0.099559,0.099857,0.097403,0.035504,0.088132,0.031051,0.090499,0.041947,0.060604,0.058347,0.051944
0.094971,0.087372,0.098914,0.051045,0.063136,0.085574,0.084548,0.073195,0.058361,0.072248,0.075242,0.090627
0.090455,0.097865,0.09175,0.044848,0.060862,0.051964,0.083905,0.059131,0.09111,0.095871,0.076898,0.070826
0.073367,0.085494,0.094941,0.030637,0.069068,0.026512,0.087421,0.05183,0.096887,0.099108,0.091796,0.097782
0.092787,0.071123,0.096335,0.027229,0.084912,0.012477,0.081688,0.07022,0.078329,0.091592,0.059841,0.042383
0.098011,0.099637,0.099821,0.020902,0.072872,0.009386,0.052007,0.033283,0.092305,0.044036,0.013763,0.089189
0.099276,0.082376,0.098458,0.045968,0.084722,0.011003,0.08534,0.020359,0.053687,0.094131,0.015804,0.05464
0.099219,0.083258,0.099688,0.048727,0.09411,0.018358,0.08265,0.033748,0.097783,0.033177,0.029657,0.07271
0.093268,0.090085,0.096908,0.06822,0.086933,0.02784,0.055462,0.030939,0.087706,0.027815,0.033404,0.093873
0.099301,0.099357,0.0976,0.095634,0.098868,0.023734,0.056465,0.033861,0.063295,0.059471,0.023585,0.093353
0.08889,0.059926,0.099651,0.064369,0.08727,0.029909,0.084245,0.053915,0.049215,0.092661,0.032112,0.099749
0.083743,0.091327,0.098004,0.064565,0.067688,0.027802,0.064758,0.024458,0.082082,0.071263,0.029968,0.081278
0.098268,0.099757,0.098623,0.086833,0.069303,0.026458,0.031257,0.022693,0.096883,0.069661,0.018552,0.070774
0.097617,0.084998,0.096526,0.080799,0.05157,0.017977,0.030916,0.015675,0.099485,0.069364,0.028599,0.088764
0.087567,0.086329,0.096523,0.096764,0.073187,0.013013,0.013955,0.015852,0.056206,0.065623,0.01307,0.095264
0.097438,0.099819,0.097205,0.068058,0.097136,0.020666,0.011799,0.032464,0.085367,0.058363,0.005842,0.095478
0.095861,0.079223,0.098486,0.075451,0.067085,0.020705,0.008738,0.02941,0.086577,0.093593,0.00923,0.089612
0.091781,0.086265,0.098582,0.024928,0.084535,0.024444,0.010724,0.034589,0.088575,0.079704,0.007051,0.061751
0.099812,0.097221,0.095738,0.026309,0.061576,0.031477,0.023909,0.036704,0.093667,0.063556,0.004147,0.048996
0.099849,0.098993,0.099756,0.040019,0.063937,0.020108,0.017631,0.056535,0.094632,0.09349,0.005534,0.078276
0.098652,0.091508,0.097149,0.046219,0.097725,0.025436,0.024456,0.059697,0.087368,0.090761,0.009487,0.079144
0.098783,0.091514,0.098445,0.068854,0.068558,0.029771,0.034051,0.05771,0.088784,0.077968,0.026632,0.099068
0.098776,0.067971,0.098448,0.066772,0.089084,0.049837,0.070431,0.040072,0.093861,0.08955,0.018528,0.093512
0.09763,0.06701,0.0997,0.084549,0.048905,0.060658,0.089114,0.031156,0.062208,0.093744,0.022031,0.08856
0.098651,0.092769,0.091767,0.084313,0.022183,0.069656,0.047639,0.021492,0.095759,0.097182,0.027065,0.085929
0.078514,0.099418,0.099243,0.094471,0.017119,0.060945,0.062985,0.023562,0.098593,0.048269,0.041855,0.078511
