Options:
Model:                           MultiState
Tree File Name:                  data/geeta_phylo_geeta_class.tre
Data File Name:                  data/geeta_phylo_geeta_class.txt
Log File Name:                   data/geeta_phylo_geeta_class.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            505047182
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1100000
Burn in:                         0
MCMC ML Start:                   False
Schedule File:                   data/geeta_phylo_geeta_class.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               0,1,2,3
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q01                          None
    q02                          None
    q03                          None
    q10                          None
    q12                          None
    q13                          None
    q20                          None
    q21                          None
    q23                          None
    q30                          None
    q31                          None
    q32                          None
Prior Information:
    Prior Categories:            100
    Priors
        q01 - uniform 0.00 0.10 
        q02 - uniform 0.00 0.10 
        q03 - uniform 0.00 0.10 
        q10 - uniform 0.00 0.10 
        q12 - uniform 0.00 0.10 
        q13 - uniform 0.00 0.10 
        q20 - uniform 0.00 0.10 
        q21 - uniform 0.00 0.10 
        q23 - uniform 0.00 0.10 
        q30 - uniform 0.00 0.10 
        q31 - uniform 0.00 0.10 
        q32 - uniform 0.00 0.10 
Tree Information
     Trees:                      99
     Taxa:                       561
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q01	q02	q03	q10	q12	q13	q20	q21	q23	q30	q31	q32	Root P(0)	Root P(1)	Root P(2)	Root P(3)	
549000	-425.724895	12	0.092272	0.098618	0.099141	0.016508	0.089044	0.075157	0.088168	0.009770	0.002574	0.096710	0.097265	0.022294	0.999999	0.000000	0.000001	0.000001	
550000	-427.948438	93	0.092395	0.085336	0.096513	0.019188	0.085267	0.075706	0.079084	0.006596	0.001795	0.097216	0.071364	0.034970	0.999998	0.000000	0.000001	0.000001	
551000	-425.691904	48	0.094855	0.094436	0.099095	0.025515	0.082247	0.084570	0.095210	0.013995	0.002299	0.092009	0.096802	0.038545	0.999998	0.000000	0.000001	0.000001	
552000	-425.144171	87	0.096966	0.088411	0.099881	0.025792	0.081235	0.064732	0.051566	0.010113	0.002820	0.098973	0.091957	0.046822	0.999999	0.000000	0.000000	0.000001	
553000	-428.873797	41	0.096022	0.088016	0.098777	0.011503	0.079466	0.090210	0.034786	0.010126	0.002272	0.059875	0.065668	0.010799	1.000000	0.000000	0.000000	0.000000	
554000	-428.480942	69	0.099711	0.093305	0.096476	0.010996	0.092446	0.072580	0.022425	0.009338	0.001043	0.049052	0.054373	0.025623	1.000000	0.000000	0.000000	0.000000	
555000	-434.027884	61	0.077199	0.085195	0.096588	0.015355	0.075480	0.075007	0.038494	0.009066	0.000844	0.047208	0.037077	0.010005	1.000000	0.000000	0.000000	0.000000	
556000	-431.922058	18	0.095935	0.098057	0.090153	0.028710	0.067928	0.094684	0.061148	0.027938	0.000257	0.030825	0.025365	0.026842	0.999999	0.000000	0.000000	0.000000	
557000	-428.471652	88	0.097262	0.091398	0.097261	0.044531	0.045433	0.066140	0.046794	0.031870	0.000312	0.046505	0.042840	0.058833	0.999999	0.000000	0.000000	0.000000	
558000	-428.853998	81	0.090652	0.073641	0.097617	0.069396	0.048010	0.086517	0.045151	0.029595	0.000224	0.057949	0.066770	0.074376	0.999999	0.000001	0.000000	0.000000	
559000	-426.179315	76	0.093614	0.098344	0.098419	0.088820	0.061676	0.098151	0.079905	0.046894	0.000494	0.054468	0.061725	0.086830	0.999998	0.000001	0.000001	0.000000	
560000	-424.787376	64	0.099659	0.093691	0.099120	0.070930	0.091818	0.064967	0.076972	0.052908	0.000699	0.099239	0.054014	0.078387	0.999998	0.000001	0.000001	0.000001	
561000	-429.257407	4	0.099109	0.059399	0.098461	0.038013	0.088569	0.039093	0.054726	0.044132	0.000226	0.069285	0.042802	0.091325	0.999999	0.000000	0.000000	0.000000	
562000	-428.263810	80	0.091916	0.094280	0.098848	0.083738	0.093110	0.019497	0.097795	0.070190	0.000397	0.057104	0.086963	0.085452	0.999998	0.000001	0.000001	0.000000	
563000	-427.748515	96	0.094822	0.088673	0.097642	0.096222	0.093688	0.013929	0.067533	0.063115	0.000308	0.095978	0.062982	0.087883	0.999997	0.000002	0.000000	0.000001	
564000	-428.129650	62	0.090820	0.092812	0.098600	0.060391	0.081465	0.052921	0.052044	0.039772	0.000243	0.078298	0.037248	0.070497	0.999999	0.000000	0.000000	0.000001	
565000	-427.611809	93	0.097345	0.071271	0.099534	0.061679	0.090654	0.070649	0.041214	0.028891	0.000104	0.091622	0.035389	0.062631	0.999999	0.000001	0.000000	0.000001	
566000	-426.280072	31	0.098487	0.081993	0.099815	0.068815	0.068583	0.094120	0.016711	0.021980	0.000122	0.093189	0.022532	0.083447	0.999999	0.000001	0.000000	0.000001	
567000	-424.897368	21	0.099458	0.096893	0.097761	0.054474	0.066647	0.076978	0.016510	0.023644	0.000182	0.096688	0.058673	0.089715	0.999999	0.000000	0.000000	0.000001	
568000	-424.433331	2	0.094444	0.097688	0.099366	0.099189	0.058995	0.079031	0.027679	0.016727	0.000163	0.091938	0.073396	0.099142	0.999998	0.000002	0.000000	0.000001	
569000	-426.739929	66	0.099175	0.065670	0.099979	0.078444	0.068466	0.071977	0.025947	0.018679	0.000212	0.093916	0.051279	0.067400	0.999998	0.000001	0.000000	0.000001	
570000	-432.799459	6	0.088224	0.061893	0.091040	0.073333	0.086571	0.092893	0.043134	0.027438	0.000301	0.074382	0.080865	0.023634	0.999999	0.000001	0.000000	0.000000	
571000	-427.479423	48	0.097892	0.090460	0.095170	0.054195	0.087625	0.072928	0.051688	0.044155	0.000271	0.094755	0.073162	0.029440	0.999999	0.000000	0.000000	0.000001	
572000	-427.963758	58	0.086011	0.089148	0.099976	0.059346	0.076890	0.066145	0.054920	0.080850	0.000542	0.090363	0.071336	0.025343	0.999998	0.000000	0.000000	0.000001	
573000	-429.017224	99	0.098761	0.076764	0.093523	0.070895	0.063643	0.086035	0.042036	0.074562	0.001306	0.089243	0.090713	0.017651	0.999998	0.000001	0.000000	0.000001	
574000	-427.641263	31	0.095773	0.095064	0.096795	0.075196	0.028387	0.090377	0.041329	0.067032	0.002640	0.073582	0.087008	0.018325	0.999999	0.000001	0.000000	0.000000	
575000	-429.482824	28	0.091551	0.084059	0.099436	0.095407	0.017353	0.054462	0.052876	0.082021	0.004173	0.071880	0.076081	0.017748	0.999998	0.000001	0.000000	0.000000	
576000	-429.651794	43	0.082060	0.072811	0.097889	0.099554	0.044698	0.044266	0.037428	0.038280	0.003774	0.096328	0.096986	0.031978	0.999997	0.000002	0.000000	0.000001	
577000	-427.867384	95	0.090753	0.082544	0.099166	0.082147	0.032016	0.071974	0.024270	0.081352	0.003788	0.077017	0.080139	0.040063	0.999998	0.000001	0.000000	0.000001	
578000	-428.486349	16	0.086873	0.090726	0.094337	0.097374	0.040620	0.075580	0.018510	0.088225	0.001997	0.094416	0.098998	0.053801	0.999998	0.000001	0.000000	0.000001	
579000	-427.233606	14	0.099435	0.059685	0.097114	0.093667	0.084923	0.049792	0.009918	0.089043	0.001439	0.093404	0.080403	0.094196	0.999998	0.000001	0.000000	0.000001	
580000	-428.681590	25	0.090826	0.076532	0.098507	0.078215	0.078969	0.062253	0.013899	0.035759	0.000680	0.093731	0.023718	0.089408	0.999998	0.000001	0.000000	0.000001	
581000	-428.551141	47	0.096008	0.077482	0.097080	0.062647	0.079092	0.080002	0.026552	0.038171	0.000480	0.064603	0.039130	0.081947	0.999999	0.000001	0.000000	0.000000	
582000	-432.441281	70	0.096685	0.062831	0.095552	0.085464	0.087444	0.029963	0.025564	0.064567	0.000423	0.028324	0.042582	0.059529	0.999999	0.000001	0.000000	0.000000	
583000	-429.057906	24	0.092711	0.099911	0.097601	0.086965	0.082709	0.080557	0.018172	0.066798	0.000267	0.017777	0.059916	0.038514	0.999999	0.000001	0.000000	0.000000	
584000	-429.438151	89	0.097261	0.085303	0.098460	0.052662	0.048664	0.098426	0.019367	0.099647	0.000269	0.018178	0.029520	0.045340	1.000000	0.000000	0.000000	0.000000	
585000	-430.360191	24	0.096985	0.094082	0.094698	0.024096	0.055185	0.031938	0.040473	0.081104	0.000697	0.021861	0.052087	0.046584	1.000000	0.000000	0.000000	0.000000	
586000	-430.334304	78	0.094785	0.084791	0.097569	0.018735	0.099034	0.059745	0.024151	0.077780	0.000708	0.017403	0.097254	0.030946	1.000000	0.000000	0.000000	0.000000	
587000	-429.040784	64	0.099416	0.093701	0.093730	0.010076	0.057500	0.057962	0.031805	0.089095	0.000947	0.047138	0.064675	0.037203	1.000000	0.000000	0.000000	0.000000	
588000	-431.041485	57	0.094973	0.089803	0.092623	0.013755	0.061850	0.056998	0.037099	0.028389	0.000567	0.019119	0.074067	0.066358	1.000000	0.000000	0.000000	0.000000	
589000	-429.152110	33	0.093409	0.081212	0.098993	0.024947	0.064757	0.074531	0.056767	0.040120	0.000812	0.017336	0.082543	0.078511	1.000000	0.000000	0.000000	0.000000	
590000	-430.779955	98	0.092408	0.093152	0.096573	0.015602	0.089606	0.065260	0.074647	0.081925	0.001853	0.012540	0.065833	0.049038	0.999999	0.000000	0.000001	0.000000	
591000	-429.351472	38	0.097014	0.088648	0.098464	0.022255	0.059317	0.054084	0.061028	0.063456	0.002162	0.023757	0.052215	0.050293	1.000000	0.000000	0.000000	0.000000	
592000	-429.982909	77	0.095466	0.098651	0.098600	0.048983	0.033819	0.068926	0.043299	0.085497	0.003062	0.011651	0.068223	0.019485	1.000000	0.000000	0.000000	0.000000	
593000	-429.722835	98	0.096516	0.085844	0.096409	0.028537	0.041467	0.077954	0.024865	0.081940	0.001997	0.020475	0.090302	0.037130	1.000000	0.000000	0.000000	0.000000	
594000	-427.527521	58	0.098968	0.088214	0.098596	0.047929	0.048695	0.085494	0.006663	0.093226	0.000834	0.014826	0.096305	0.053323	1.000000	0.000000	0.000000	0.000000	
595000	-428.589739	76	0.098472	0.077954	0.097001	0.047925	0.032378	0.094380	0.003857	0.085374	0.000841	0.017306	0.089042	0.066584	1.000000	0.000000	0.000000	0.000000	
596000	-428.162221	35	0.099357	0.074336	0.095137	0.026290	0.034339	0.093796	0.009890	0.053927	0.000557	0.048281	0.077541	0.088144	1.000000	0.000000	0.000000	0.000000	
597000	-426.975927	11	0.091693	0.098703	0.096724	0.016306	0.048316	0.071898	0.019668	0.069638	0.000718	0.065287	0.090528	0.091811	1.000000	0.000000	0.000000	0.000000	
598000	-426.818536	65	0.096067	0.095356	0.094494	0.010691	0.028923	0.064943	0.029837	0.050257	0.000480	0.068447	0.091216	0.099233	0.999999	0.000000	0.000000	0.000000	
599000	-425.326293	20	0.098307	0.095454	0.097960	0.011761	0.023137	0.044544	0.021291	0.072734	0.000940	0.094747	0.082161	0.081550	0.999999	0.000000	0.000000	0.000001	
600000	-426.351772	52	0.096504	0.098432	0.098699	0.009955	0.032178	0.066232	0.045662	0.065942	0.000711	0.049583	0.090420	0.064212	1.000000	0.000000	0.000000	0.000000	
601000	-424.577637	58	0.098495	0.093003	0.099455	0.008483	0.068224	0.049423	0.047592	0.072935	0.000399	0.089833	0.097374	0.056029	0.999999	0.000000	0.000000	0.000001	
602000	-426.955325	58	0.096632	0.095548	0.095882	0.007598	0.093152	0.084427	0.059741	0.055833	0.000677	0.040543	0.088232	0.066735	0.999999	0.000000	0.000000	0.000000	
603000	-431.443471	95	0.096741	0.084127	0.088812	0.003208	0.086072	0.037824	0.066452	0.076474	0.001678	0.027476	0.097180	0.099471	1.000000	0.000000	0.000000	0.000000	
604000	-425.717647	7	0.094830	0.092669	0.097926	0.002750	0.084736	0.069956	0.083213	0.097857	0.001023	0.070324	0.094083	0.088594	0.999999	0.000000	0.000001	0.000000	
605000	-428.942281	22	0.091621	0.075064	0.093251	0.001351	0.098021	0.069285	0.051639	0.050981	0.000711	0.096756	0.076078	0.059190	0.999999	0.000000	0.000000	0.000001	
606000	-427.632454	3	0.097112	0.093986	0.098628	0.001001	0.053878	0.048239	0.083097	0.080189	0.000518	0.049430	0.086285	0.035860	0.999999	0.000000	0.000001	0.000000	
607000	-429.938158	73	0.093578	0.065151	0.094459	0.001406	0.086445	0.072234	0.086634	0.072240	0.000314	0.078366	0.098697	0.024021	0.999999	0.000000	0.000001	0.000001	
608000	-427.555879	16	0.092516	0.097064	0.099301	0.001299	0.083980	0.099484	0.098869	0.085962	0.000588	0.073008	0.094476	0.016789	0.999999	0.000000	0.000001	0.000000	
609000	-429.688266	83	0.095788	0.083916	0.099631	0.001315	0.066447	0.097568	0.071744	0.096781	0.000529	0.034979	0.093944	0.008332	0.999999	0.000000	0.000000	0.000000	
610000	-429.700479	12	0.099261	0.091324	0.099094	0.001442	0.070639	0.081897	0.099177	0.093828	0.001355	0.012440	0.089682	0.006030	0.999999	0.000000	0.000001	0.000000	
611000	-431.214795	12	0.098777	0.076449	0.099019	0.001334	0.091663	0.077720	0.084192	0.097379	0.001633	0.010465	0.085737	0.005283	0.999999	0.000000	0.000001	0.000000	
612000	-431.906044	6	0.093425	0.085537	0.098011	0.000996	0.072897	0.086123	0.074479	0.096307	0.001675	0.011099	0.092625	0.006187	1.000000	0.000000	0.000000	0.000000	
613000	-433.886242	88	0.093041	0.064624	0.095724	0.000960	0.060812	0.093760	0.085224	0.071604	0.000978	0.011200	0.065918	0.016400	0.999999	0.000000	0.000001	0.000000	
614000	-430.679819	76	0.098813	0.071602	0.098165	0.003017	0.075923	0.084795	0.052709	0.091349	0.001012	0.014784	0.094034	0.012672	1.000000	0.000000	0.000000	0.000000	
615000	-432.873735	76	0.092181	0.054356	0.097132	0.002860	0.073791	0.065642	0.031890	0.043905	0.001586	0.026774	0.082801	0.022500	1.000000	0.000000	0.000000	0.000000	
616000	-430.431977	70	0.092547	0.083766	0.095270	0.002041	0.064986	0.059701	0.054299	0.015523	0.001824	0.068807	0.031274	0.035390	0.999999	0.000000	0.000000	0.000000	
617000	-433.208684	38	0.085690	0.079670	0.094015	0.002619	0.092719	0.044616	0.057504	0.045101	0.001287	0.062499	0.035838	0.029560	0.999999	0.000000	0.000000	0.000000	
618000	-427.604187	23	0.094267	0.097715	0.097674	0.004636	0.096652	0.060310	0.099616	0.063098	0.003234	0.084746	0.067006	0.028435	0.999998	0.000000	0.000001	0.000001	
619000	-424.790197	24	0.098677	0.097425	0.099769	0.005024	0.084170	0.082411	0.063535	0.047614	0.005919	0.077351	0.096783	0.031361	0.999999	0.000000	0.000000	0.000001	
620000	-427.399575	73	0.098937	0.077182	0.097366	0.008355	0.089394	0.058616	0.078798	0.063245	0.008207	0.084633	0.092744	0.021264	0.999999	0.000000	0.000001	0.000001	
621000	-425.351646	93	0.099918	0.087184	0.098208	0.014536	0.070647	0.095508	0.097788	0.036675	0.009130	0.089585	0.090876	0.041332	0.999998	0.000000	0.000001	0.000001	
622000	-425.445531	8	0.099509	0.091965	0.097882	0.009346	0.075723	0.078874	0.091721	0.027977	0.012123	0.093172	0.091306	0.037409	0.999998	0.000000	0.000001	0.000001	
623000	-424.160321	36	0.097131	0.092546	0.099978	0.010824	0.030738	0.099699	0.083406	0.031434	0.011911	0.085372	0.085795	0.077677	0.999999	0.000000	0.000001	0.000001	
624000	-427.835533	51	0.099870	0.091577	0.090385	0.036744	0.061762	0.096503	0.074257	0.016860	0.023092	0.072723	0.050153	0.083816	0.999999	0.000000	0.000000	0.000000	
625000	-425.673482	75	0.099786	0.084111	0.095981	0.030840	0.035894	0.087187	0.056002	0.013821	0.035756	0.088497	0.059888	0.093982	0.999999	0.000000	0.000000	0.000001	
626000	-424.788321	12	0.090161	0.093715	0.097509	0.020955	0.034833	0.088948	0.069217	0.027637	0.044874	0.097981	0.085529	0.085837	0.999999	0.000000	0.000000	0.000001	
627000	-424.942653	43	0.097745	0.088794	0.096601	0.033943	0.056618	0.097205	0.062735	0.032603	0.047471	0.091077	0.055888	0.077149	0.999999	0.000000	0.000000	0.000001	
628000	-430.406958	94	0.081207	0.073349	0.098198	0.020163	0.074381	0.039719	0.048831	0.030610	0.051433	0.063881	0.068516	0.085575	0.999999	0.000000	0.000000	0.000000	
629000	-427.241275	94	0.094553	0.086868	0.096832	0.012960	0.072062	0.047036	0.051113	0.022874	0.095422	0.061870	0.073333	0.067413	0.999999	0.000000	0.000000	0.000000	
630000	-425.429758	17	0.096024	0.076798	0.098291	0.014525	0.058402	0.095683	0.072243	0.028656	0.093188	0.061784	0.088999	0.097750	0.999999	0.000000	0.000000	0.000000	
631000	-424.581201	82	0.099623	0.088788	0.099881	0.014391	0.051148	0.093010	0.072076	0.051614	0.050112	0.061567	0.076696	0.094707	0.999999	0.000000	0.000000	0.000000	
632000	-424.356076	43	0.097882	0.095240	0.098659	0.045842	0.061398	0.046844	0.097462	0.070955	0.055904	0.075764	0.088534	0.088873	0.999998	0.000000	0.000001	0.000001	
633000	-435.271901	73	0.061191	0.084660	0.096271	0.036993	0.089344	0.036140	0.045366	0.049989	0.092845	0.060610	0.054759	0.067461	0.999999	0.000000	0.000000	0.000000	
634000	-425.649863	50	0.098972	0.087059	0.099163	0.025379	0.039706	0.090618	0.038455	0.076984	0.093181	0.066292	0.081792	0.046882	0.999999	0.000000	0.000000	0.000000	
635000	-423.565844	58	0.098781	0.098281	0.097453	0.028338	0.049761	0.085175	0.075108	0.057972	0.091304	0.079722	0.077437	0.097171	0.999999	0.000000	0.000001	0.000001	
636000	-426.055422	2	0.098680	0.091094	0.092155	0.036793	0.045895	0.081325	0.083991	0.059889	0.054675	0.098666	0.067327	0.075559	0.999998	0.000000	0.000001	0.000001	
637000	-426.025606	71	0.098725	0.073914	0.097429	0.072784	0.066110	0.072692	0.075364	0.073051	0.024883	0.081072	0.096802	0.079207	0.999998	0.000001	0.000000	0.000001	
638000	-423.782534	8	0.099676	0.095557	0.097693	0.070677	0.068940	0.093595	0.093413	0.096053	0.030108	0.097750	0.096547	0.074278	0.999998	0.000001	0.000001	0.000001	
639000	-426.136582	69	0.099885	0.090334	0.091460	0.098914	0.096457	0.099575	0.076321	0.075681	0.030675	0.087388	0.081491	0.085208	0.999997	0.000001	0.000001	0.000001	
640000	-423.741090	69	0.096208	0.098266	0.099710	0.062324	0.067038	0.066947	0.081570	0.041436	0.035617	0.095398	0.085544	0.099949	0.999998	0.000000	0.000001	0.000001	
641000	-425.966645	61	0.099243	0.082625	0.097767	0.093875	0.057638	0.078859	0.064870	0.031866	0.031629	0.063816	0.085259	0.052845	0.999998	0.000001	0.000000	0.000000	
642000	-427.036381	94	0.099562	0.090797	0.088145	0.037565	0.033147	0.084017	0.024502	0.031181	0.039803	0.099093	0.082137	0.061085	0.999999	0.000000	0.000000	0.000001	
643000	-426.192475	81	0.098894	0.082109	0.093693	0.066179	0.055111	0.050687	0.011858	0.025246	0.057561	0.097567	0.089427	0.080383	0.999999	0.000001	0.000000	0.000001	
644000	-424.444999	44	0.092955	0.098057	0.099632	0.052760	0.056668	0.066798	0.008741	0.035462	0.076167	0.087388	0.093824	0.078317	0.999999	0.000000	0.000000	0.000001	
645000	-425.508279	71	0.098656	0.086601	0.096515	0.098605	0.056827	0.063539	0.015845	0.030601	0.087325	0.069326	0.087615	0.095501	0.999998	0.000001	0.000000	0.000000	
646000	-426.556324	62	0.099263	0.080011	0.097544	0.023082	0.029242	0.024511	0.018692	0.017391	0.099219	0.084057	0.077073	0.083589	0.999999	0.000000	0.000000	0.000001	
647000	-424.793759	43	0.099881	0.098587	0.097698	0.024414	0.025900	0.023536	0.012323	0.017326	0.093497	0.093242	0.070964	0.064507	0.999999	0.000000	0.000000	0.000001	
648000	-426.020691	43	0.098008	0.098015	0.097457	0.024364	0.012837	0.013098	0.012517	0.019087	0.066572	0.089270	0.094567	0.043817	0.999999	0.000000	0.000000	0.000001	
649000	-432.096939	14	0.096310	0.056844	0.096567	0.021053	0.013639	0.021872	0.014355	0.022645	0.084201	0.037726	0.088216	0.030357	1.000000	0.000000	0.000000	0.000000	
650000	-427.907952	7	0.096233	0.078847	0.097715	0.016203	0.003311	0.049297	0.005450	0.016075	0.085392	0.046552	0.051679	0.079942	1.000000	0.000000	0.000000	0.000000	
651000	-426.962542	36	0.089536	0.099629	0.099743	0.015142	0.004850	0.098161	0.009037	0.006623	0.092430	0.040422	0.033772	0.089802	1.000000	0.000000	0.000000	0.000000	
652000	-425.092292	12	0.098116	0.096785	0.098235	0.024419	0.002764	0.093658	0.006420	0.008225	0.071037	0.060033	0.038508	0.085024	1.000000	0.000000	0.000000	0.000000	
653000	-426.252600	79	0.093130	0.096601	0.091162	0.011183	0.001916	0.090835	0.011758	0.011071	0.089322	0.089499	0.078523	0.086750	0.999999	0.000000	0.000000	0.000001	
654000	-426.858577	3	0.099523	0.056605	0.099333	0.014904	0.001484	0.074406	0.010945	0.012741	0.085663	0.081720	0.077873	0.072546	0.999999	0.000000	0.000000	0.000001	
655000	-426.521107	78	0.097070	0.098418	0.097680	0.011522	0.001742	0.037149	0.013902	0.019648	0.076756	0.058527	0.069733	0.090851	1.000000	0.000000	0.000000	0.000000	
656000	-427.799825	72	0.084816	0.086433	0.096498	0.015840	0.006315	0.071830	0.014105	0.011095	0.063982	0.085500	0.091563	0.092938	0.999999	0.000000	0.000000	0.000001	
657000	-425.786784	64	0.095715	0.088926	0.096917	0.014466	0.008572	0.095977	0.038371	0.006746	0.073916	0.075215	0.060570	0.092918	0.999999	0.000000	0.000000	0.000001	
658000	-426.928576	7	0.095249	0.089448	0.087992	0.021686	0.005275	0.094544	0.018430	0.006455	0.084041	0.098254	0.093514	0.082087	0.999999	0.000000	0.000000	0.000001	
659000	-425.144632	76	0.092830	0.095070	0.097784	0.025324	0.004297	0.091498	0.012957	0.008502	0.041752	0.071098	0.091665	0.097089	0.999999	0.000000	0.000000	0.000000	
660000	-427.121420	92	0.099794	0.086643	0.099513	0.082457	0.005869	0.043144	0.031151	0.047397	0.016760	0.041994	0.085766	0.066180	0.999999	0.000001	0.000000	0.000000	
661000	-431.647244	54	0.095222	0.085323	0.084461	0.091142	0.004327	0.036679	0.062249	0.062198	0.010963	0.089486	0.093008	0.041762	0.999998	0.000001	0.000000	0.000001	
662000	-429.150631	64	0.098358	0.060073	0.096842	0.083165	0.010244	0.032990	0.042656	0.067767	0.019254	0.087521	0.096516	0.032388	0.999998	0.000001	0.000000	0.000001	
663000	-429.431241	19	0.084210	0.094975	0.098247	0.018899	0.003948	0.011031	0.017325	0.069987	0.009215	0.085429	0.084173	0.069416	0.999999	0.000000	0.000000	0.000001	
664000	-428.041281	66	0.097444	0.088032	0.099992	0.026219	0.002303	0.009328	0.013434	0.081558	0.012072	0.047485	0.091473	0.086805	1.000000	0.000000	0.000000	0.000000	
665000	-439.346172	95	0.062739	0.099161	0.090452	0.028653	0.000960	0.009773	0.010416	0.062580	0.028101	0.032355	0.037983	0.091702	1.000000	0.000000	0.000000	0.000000	
666000	-428.365901	35	0.099692	0.084404	0.097366	0.045249	0.000662	0.012909	0.005854	0.050941	0.030923	0.053445	0.080285	0.097583	0.999999	0.000000	0.000000	0.000000	
667000	-427.784353	62	0.095027	0.096337	0.094978	0.059491	0.001487	0.011397	0.004566	0.037635	0.033423	0.093425	0.098065	0.058883	0.999999	0.000000	0.000000	0.000001	
668000	-426.299101	58	0.094974	0.091664	0.098660	0.069064	0.002407	0.019303	0.003519	0.029459	0.058971	0.079401	0.092821	0.058192	0.999999	0.000001	0.000000	0.000001	
669000	-427.396206	20	0.090068	0.084992	0.099926	0.063015	0.002600	0.028440	0.006327	0.018494	0.078360	0.094378	0.084973	0.040596	0.999999	0.000001	0.000000	0.000001	
670000	-426.841461	7	0.093013	0.092640	0.097328	0.062946	0.002942	0.044251	0.002696	0.044945	0.073845	0.085521	0.049565	0.071287	0.999999	0.000001	0.000000	0.000001	
671000	-428.674501	51	0.083246	0.085023	0.098836	0.027787	0.006270	0.053931	0.005691	0.073603	0.078326	0.073797	0.053265	0.095836	0.999999	0.000000	0.000000	0.000000	
672000	-427.486350	62	0.097098	0.088882	0.092685	0.039904	0.006987	0.053766	0.006505	0.057811	0.073496	0.079361	0.078637	0.066525	0.999999	0.000000	0.000000	0.000001	
673000	-425.714687	23	0.099693	0.086271	0.096054	0.038526	0.008705	0.038448	0.004538	0.077366	0.038144	0.094088	0.098314	0.084274	0.999999	0.000000	0.000000	0.000001	
674000	-428.427359	7	0.099128	0.076361	0.094273	0.059052	0.008213	0.039839	0.003277	0.049191	0.042804	0.061567	0.056360	0.089996	0.999999	0.000000	0.000000	0.000000	
675000	-425.340956	48	0.099812	0.085396	0.099653	0.061516	0.007752	0.080414	0.003150	0.082346	0.043270	0.056172	0.081817	0.093588	0.999999	0.000001	0.000000	0.000000	
676000	-428.163282	21	0.097941	0.075749	0.091402	0.080981	0.009196	0.079723	0.004040	0.093190	0.033936	0.067622	0.095860	0.094466	0.999999	0.000001	0.000000	0.000000	
677000	-426.603661	70	0.098945	0.076728	0.096910	0.088295	0.012235	0.086316	0.004287	0.068888	0.023019	0.065869	0.080517	0.076318	0.999998	0.000001	0.000000	0.000000	
678000	-424.926224	79	0.098571	0.091970	0.097875	0.051280	0.021671	0.035688	0.003469	0.082444	0.044480	0.081958	0.099756	0.075471	0.999999	0.000000	0.000000	0.000001	
679000	-426.278720	58	0.095534	0.094958	0.093095	0.078480	0.023733	0.052242	0.006079	0.071411	0.047083	0.099555	0.084389	0.052535	0.999998	0.000001	0.000000	0.000001	
680000	-427.157467	54	0.088524	0.097663	0.099913	0.075683	0.028692	0.048708	0.010796	0.058951	0.040511	0.084907	0.052716	0.073699	0.999999	0.000001	0.000000	0.000001	
681000	-433.256374	60	0.088834	0.051629	0.096227	0.093854	0.077026	0.034831	0.012389	0.026109	0.025720	0.043472	0.046347	0.052513	0.999998	0.000001	0.000000	0.000000	
682000	-430.260029	90	0.095084	0.065372	0.099834	0.073333	0.089418	0.016926	0.021333	0.035593	0.096849	0.039554	0.031248	0.097352	0.999999	0.000001	0.000000	0.000000	
683000	-429.690243	23	0.095077	0.079761	0.094285	0.070417	0.080412	0.045143	0.016495	0.053343	0.078615	0.044177	0.049699	0.087847	0.999999	0.000001	0.000000	0.000000	
684000	-426.593214	53	0.098689	0.099675	0.095151	0.089538	0.087050	0.089752	0.011693	0.090807	0.095189	0.051966	0.035208	0.092569	0.999999	0.000001	0.000000	0.000000	
685000	-425.427758	10	0.099774	0.098271	0.098749	0.054047	0.073171	0.050807	0.010195	0.083384	0.078028	0.058216	0.059785	0.092372	0.999999	0.000000	0.000000	0.000000	
686000	-424.858330	43	0.098722	0.095764	0.099318	0.079494	0.082290	0.062619	0.012464	0.082610	0.097429	0.053680	0.047214	0.099376	0.999999	0.000001	0.000000	0.000000	
687000	-425.414079	8	0.094358	0.083760	0.098406	0.079736	0.080430	0.091164	0.012135	0.068702	0.088698	0.086064	0.072962	0.090720	0.999998	0.000001	0.000000	0.000001	
688000	-426.294768	43	0.092470	0.080418	0.094971	0.097224	0.058470	0.088982	0.009611	0.073339	0.097355	0.094541	0.061707	0.082497	0.999998	0.000002	0.000000	0.000001	
689000	-432.793066	63	0.098222	0.042751	0.087962	0.059806	0.095536	0.070221	0.011037	0.088213	0.063408	0.096548	0.053868	0.056842	0.999999	0.000000	0.000000	0.000001	
690000	-431.638242	37	0.080303	0.073342	0.099360	0.087245	0.039646	0.079731	0.033453	0.051751	0.052651	0.060670	0.023704	0.045559	0.999998	0.000001	0.000000	0.000000	
691000	-428.257434	71	0.094066	0.090698	0.096864	0.055485	0.066036	0.097455	0.026332	0.041917	0.026471	0.042579	0.024713	0.077209	0.999999	0.000000	0.000000	0.000000	
