0,1,2,3,4,5,6,7,8,9,10,11
0.005019078455470438,0.002218843729107882,0.0005105903638762571,0.0396284807372588,0.019648983092898663,0.0004827993317380076,0.014593078284505009,0.019049777850384416,0.017163717813391814,0.009077732357910113,0.0012653554301877141,0.050302828822981704
0.004496859803910261,0.0019028776218293854,0.0003222568340774949,0.037225575996730306,0.01629202648732945,4.135249397871875e-05,0.012562347320540386,0.020818100194749223,0.01578012646966459,0.009082248482878594,0.0015931366756435261,0.05446735807406492
0.004767598368822776,0.0019420175747483746,0.0005423004048856474,0.036102407627653293,0.017525612194248075,0.0004919165773506651,0.013144483411505354,0.017861722811594084,0.02121476715451076,0.010953411610384685,0.0011896358046733341,0.052225931635402796
0.0045801379191300175,0.002141836726965915,0.00023246272173660728,0.03828606670186813,0.01894232491147833,0.0003194501928364305,0.015357834712655208,0.018227376055034408,0.017528068061523724,0.008986943101513083,0.0009634885262209266,0.052203065768981156
0.004523681010976105,0.0022411402980372745,0.00038033631186692784,0.03761128127449881,0.021458151720773786,0.0008196261430747432,0.016924921807249575,0.021546640440286976,0.017149014963704384,0.006902838946642197,0.00029287618021118123,0.048840388745859345
0.004962925755091418,0.0021952391847933467,0.0005436057203214362,0.039723674270816134,0.017796932933354093,0.0007319160318528297,0.0140124124371889,0.017761600886390914,0.018461134263386355,0.009457041508515587,0.0001563239141331793,0.04901963601304761
0.004388735818369214,0.0019401875481671173,0.000422389375553324,0.036037684100512696,0.018886365229743098,0.0005242428672402007,0.012682809747159445,0.021683526278638086,0.019389105603719103,0.010429962106024405,0.000626520885925025,0.04977868849895997
0.004892416617329728,0.0023810755794209646,0.0002728655966567583,0.03681321175143398,0.01710761501061318,0.00027959993616486926,0.018972457178146218,0.018582849416525746,0.016511610813440665,0.009978785476616313,0.0008763499255763179,0.053058183960693436
0.0045702708877326005,0.0023647328857158596,0.0004911410393944669,0.041456331980655944,0.01996736996198009,0.0004681819235179311,0.01603705927069528,0.01899676941300369,0.018255377808941438,0.010677899569670328,0.001364743821173784,0.04979709196384975
0.00481169393474332,0.0018712433031380636,0.0002010937242914028,0.03538000587986535,0.017907369166097288,0.00042955830379701686,0.017148893232720036,0.01803209576270107,0.01983875625419492,0.010969610578614173,0.0010004781093205216,0.05131289919620016
0.004488458841955424,0.002040366478925835,0.0005743760392289284,0.03470312656937721,0.018649431716695215,0.0001650425427867742,0.015056794765009754,0.016396522238133916,0.017215030623933876,0.010815285691827168,0.00020824763271773893,0.05559947521986463
0.00458084918960092,0.002216781659484755,0.0006385905833233235,0.03921681672941575,0.02414483981500852,0.0005759067270862156,0.014629687223161316,0.019871103487237567,0.017714766941771494,0.009230055047288115,0.0012732113558804542,0.04870241086732259
0.004924334594246107,0.0020504231335183487,0.0004535624524060413,0.039766349929761066,0.01918602056965987,6.49634606322618e-05,0.01587874860796141,0.018447684392495244,0.019644455742260748,0.01060149929164968,0.0020784451773378483,0.05117162782347914
0.004154122043971805,0.002227131211660654,0.000563386054254473,0.03677637868029739,0.020125646553407595,0.00021975806549047775,0.015246590500873104,0.020552730612465007,0.018011871743910578,0.012105799593430035,0.0010830835196308322,0.05230212925889942
0.004875763585598791,0.0018821904810396187,0.00029786113693858787,0.03880574211486801,0.01854070587079192,0.0006836596268369606,0.014444887327973232,0.0188994986544507,0.018248266625015275,0.009741141676720081,0.0005502231551861545,0.0527932941109632
0.004320794512911271,0.002207315683576583,0.00038954368103253745,0.03354751685148795,0.016048286056822476,0.00015644258769862443,0.014230310615291194,0.019231029362182336,0.019208190233377612,0.011958283667646296,0.001345733451384346,0.04645131823659074
0.0051435424421992365,0.0024510018042479833,0.0003118954818854894,0.03556736055354182,0.015378899877957038,0.00014958081444899058,0.016012163720176765,0.018355833859682997,0.015838137001433796,0.008286932722859576,0.0009736873165006955,0.0496374271097377
0.004786961132422358,0.0018549925801517792,0.0005377915077115649,0.039426140254211914,0.01713609898858954,0.00013903327908541856,0.012800533301900086,0.019967135544204373,0.01781424062978243,0.008605800105032306,0.0008077135522826064,0.05522870836355279
0.004479836915767496,0.0021684328733376917,0.0004498316095297876,0.03460356139145655,0.021368311614825747,0.0005656792627215342,0.01560836593830742,0.01787387390542885,0.020030355025975822,0.00828117038232389,0.00036168573965638675,0.04835786860764325
0.004349914552941403,0.002129267994332638,0.00029720428781087737,0.041337757023146245,0.019816066868085784,0.0005518391003352773,0.01508053067984252,0.020435830919648762,0.017036943594457673,0.011875053503383588,0.0008828618361215086,0.04934877463289691
0.005304566147232915,0.0021141326739387177,0.00030790305832054,0.03845064060229088,0.02270730161703356,0.0002982322609256421,0.017020443284604773,0.01500899144364573,0.017024786354693417,0.009494914768871572,0.002073105613014682,0.0512448411609875
0.0046164392243262945,0.002468238341788259,0.0002876581980294851,0.04292730735202871,0.023472161354726753,0.0007261773059677145,0.016408699317213664,0.01666053072632729,0.01913356138413221,0.008142516117822123,0.0009496231816099134,0.04262150519732328
0.0054847752296497,0.0022772070729662618,0.0004196709786911259,0.03703493387302055,0.018135992468349373,0.0006041455777494536,0.016481530708886704,0.017413660911926577,0.018886397655393506,0.009881261869918246,1.3437386609492508e-07,0.050159205990503594
0.004563619356620682,0.0022321049096180293,0.0002552730132513233,0.04438150479040785,0.02047678564840478,0.0007680425604231785,0.01604979086658653,0.02129103522654272,0.014675150638762825,0.010840397033409213,0.0005923030700372052,0.04946840746972973
0.005304427654029313,0.002131829280882814,0.0004793358238571962,0.03894573868253993,0.018662683324213163,0.0003750194238782896,0.014721748951331302,0.017939222970537395,0.017579792206532975,0.009360411293470573,0.0016490298846617488,0.051648399746045785
0.004473373747940036,0.0019037054454057632,0.00032371503012541483,0.03712924172408389,0.016155504431446838,2.237995039053119e-06,0.012445231867161458,0.0209361972736174,0.015630544404517,0.009042860969489936,0.0016568168696216479,0.054571452482863984
0.004635380772820171,0.0020727370702469114,0.0003546261595402182,0.03856618227183905,0.018873702460924166,0.0008297949186700594,0.014889059195043835,0.01868974293003098,0.020511103223386073,0.012260158708588603,0.0014795430466583055,0.049138501225956484
0.004839711701231869,0.0022595832155439814,0.00013416965771712665,0.041549313766592016,0.019430494650078973,0.0004103759850303014,0.015510738424938652,0.019273874968412066,0.017269311248483327,0.008624465376789297,0.0016890221229996435,0.05010745629180155
0.004520433684256534,0.0022948521238133177,0.00033045047442819176,0.0387801067916223,0.02146412566135038,0.0006619900618954501,0.018042205097159845,0.01980351005272858,0.017531894861730686,0.007929195858217525,0.0008771082895958846,0.04859221384674259
0.0049679975953992,0.002320705867950231,0.0005093155536066193,0.03931446630619319,0.017308411917533344,0.0005706225367380345,0.0152200884053663,0.015881720532417622,0.01767769139917425,0.009569533047514458,0.000565095730837362,0.047350556333163846
0.004746126723654496,0.001995602466242564,0.00042831940634553147,0.036807142760642744,0.019191163547311922,0.0006611765542677149,0.013467048325185069,0.02085108742289603,0.019151246182836822,0.00989437446652091,0.00015262926455903575,0.05060241112931285
0.004948497504712016,0.00236026976143442,0.0003529400913719498,0.03700663982278851,0.016614211604971413,0.00039425667241601566,0.017634981026410347,0.018152604703178574,0.017020209970644195,0.009604073254189533,0.0006009398901361103,0.05149053851212985
0.004336008533924568,0.002362189059584824,0.00045140700286885654,0.04099713301097563,0.016993429584921286,0.00040607531556117137,0.015262414825164161,0.020452951071680322,0.016152121603404786,0.011471993639826627,0.001307037396922077,0.054160055862192816
0.0047002962658500265,0.0018278604244717463,0.00016841622038519562,0.03534221898395236,0.018551878318582703,0.00032712469172406315,0.01768278042250741,0.01796835310071042,0.019868350218444016,0.010823313570939104,0.00132640991705394,0.05123579406252774
0.004617674223535529,0.00204570554201612,0.00039509682704841646,0.03741488187396531,0.017666155684196227,0.00018488600311367129,0.014656935059834656,0.01759932004613541,0.01695914522495445,0.010668675662639777,0.0007822508779954974,0.055272086574672204
0.004561370154372605,0.002288118244834867,0.0006014773230011511,0.038688487370112185,0.02356166681333882,0.0005047685831058744,0.015383061419596108,0.01917963411634907,0.01760679487778858,0.009453049663335548,0.0014859943219720742,0.04771958637666624
0.005076427026748948,0.002053743816939949,0.00047228164321334236,0.04121523907236241,0.020028260032504814,3.0340645702383988e-05,0.016466242488810026,0.018768494657884768,0.020633557791382744,0.01042945717790642,0.0026130473149163524,0.0498163022071375
0.004301821215483529,0.0022647496911444047,0.00052852969523004,0.03678953932267207,0.01945908422468939,0.0002191266329364882,0.015396728041155397,0.020215211542155668,0.017721076189074935,0.011575473366918698,0.0010870399802580205,0.051888485165876456
0.004604652044270782,0.0019019780745056993,0.000275803443555284,0.03916768163895637,0.018759963202171954,0.0006272800933242602,0.014164274226893061,0.01919712535624669,0.018602014942238277,0.011301580777671575,0.0007061176359776127,0.05123716327512842
0.0043195680630418645,0.002210602821169172,0.0003934327428827486,0.03321941500027856,0.015889598284444903,0.00013978965724985635,0.014194501863446863,0.019180286687677534,0.01929963671332743,0.011961789075742751,0.0013652282333799686,0.04632928595177298
0.005196445839726769,0.0025088706835418207,0.00035369156167995374,0.03785937082343403,0.01638896679885682,0.00023727406014874194,0.016644393352943616,0.018446484444892896,0.015512425892171992,0.008238493510258292,0.0010340194553637965,0.05091030684247149
0.004523661822330086,0.0020064771372056505,0.0004924058177326966,0.038281328722617025,0.019108832400319953,0.00029387792365983536,0.013666050970113672,0.01956856373407706,0.018371851963319835,0.008768946262373333,0.0005552883520663804,0.051800417122460085
0.00460451275601192,0.002240161486169512,0.00038975895351507563,0.03693644616172337,0.021469803671961694,0.0004743293867515761,0.016374020212180953,0.017768878205467693,0.018059294716706645,0.008886936902915577,0.000872874761202204,0.049659967721595435
0.0037955387104687557,0.0020456288063958367,0.00026377917641047543,0.040477278934755195,0.01986573062350746,0.00038033388526060257,0.014086328686213904,0.020424180882804,0.019262434764036485,0.014442252197829625,0.0012418749726245209,0.04638122628022388
0.004969323569032978,0.0020373031175942263,0.00027984677036973333,0.037455502926103106,0.021158939614598925,0.00038774942558086016,0.016810098303837718,0.01668597382407827,0.01808524721933083,0.009780005609946798,0.00148209787093958,0.050823598231157896
0.0048583810384712324,0.00238026763145105,0.0003288319198614437,0.0421838259564717,0.02161664344211492,0.0006411563679599026,0.015825718407949184,0.01699721637085714,0.018807261844963792,0.008385387879136176,0.0011158770795823185,0.04505407044592417
0.005379835311782465,0.002253752072214094,0.0004116824540058189,0.03695560962548979,0.01834818655930644,0.0005666223061409543,0.016294122334642266,0.017562289909846793,0.018704231046073518,0.009722796911836334,0.0001336189848189039,0.05025973817463733
0.004582647001214783,0.002231846126905598,0.00034255349978793337,0.04299357104461712,0.019542072347624163,0.0005924757234522391,0.01502064465161297,0.02029640556474409,0.014682415497597329,0.010660835356809032,0.0005467624730201467,0.051743756233672646
