Options:
Model:                           MultiState
Tree File Name:                  data/geeta_phylo_geeta_class.tre
Data File Name:                  data/geeta_phylo_geeta_class.txt
Log File Name:                   data/geeta_phylo_geeta_class.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1054968486
Analsis Type:                    Maximum Likelihood
ML Attempt Per Tree:             10
ML Max Evaluations:              20000
ML Tolerance:                    0.000001
ML Algorithm:                    BOBYQA
Rate Range:                      0.000000 - 100.000000
Precision:                       64 bits
Cores:                           1
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               0,1,2,3
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q01                          None
    q02                          None
    q03                          None
    q10                          None
    q12                          None
    q13                          None
    q20                          None
    q21                          None
    q23                          None
    q30                          None
    q31                          None
    q32                          None
Tree Information
     Trees:                      99
     Taxa:                       561
     Sites:                      1
     States:                     4
Tree No	Lh	q01	q02	q03	q10	q12	q13	q20	q21	q23	q30	q31	q32	Root P(0)	Root P(1)	Root P(2)	Root P(3)	
69	-263.584011	5.615445	0.262376	1.484342	100.000000	0.000000	61.314139	0.000000	0.000000	0.000000	20.429592	11.447703	5.225886	0.625456	0.303551	0.000000	0.070993	
70	-263.664182	5.693917	0.263888	1.435615	100.000000	0.000000	62.602786	0.000000	0.000000	0.000000	20.462016	11.246748	5.225754	0.627882	0.301144	0.000000	0.070974	
71	-263.597214	5.326729	0.262533	1.640645	100.000000	0.000000	55.968164	0.000000	0.000000	0.000000	20.308116	11.541804	5.193042	0.619383	0.311197	0.000000	0.069420	
72	-263.855126	5.581215	0.265339	1.444714	100.000000	0.000000	61.563835	0.000000	0.000000	0.000000	20.320885	11.484441	5.224574	0.625845	0.303369	0.000000	0.070786	
73	-263.282318	5.697942	0.265726	1.365198	100.000000	0.000000	64.648842	0.000000	0.000000	0.000000	20.404095	11.758551	5.196291	0.630273	0.298310	0.000000	0.071417	
74	-263.654052	5.689684	0.264930	1.367362	100.000000	0.000000	64.219789	0.000000	0.000000	0.000000	20.642882	11.712585	5.188018	0.627177	0.299956	0.000000	0.072867	
75	-263.631358	5.592407	0.261344	1.459047	100.000000	0.000000	61.083435	0.000000	0.000000	0.000000	20.434438	11.285225	5.251508	0.622973	0.305112	0.000000	0.071915	
76	-263.510027	5.618233	0.264370	1.407390	100.000000	0.000000	62.029189	0.000000	0.000000	0.000000	19.985196	11.458624	5.241488	0.627377	0.302754	0.000000	0.069869	
77	-263.748593	5.680868	0.259126	1.461363	100.000000	0.000000	62.006203	0.000000	0.000000	0.000000	20.640065	11.187742	5.263719	0.626225	0.302489	0.000000	0.071285	
78	-263.685937	5.700878	0.265071	1.358354	100.000000	0.000000	64.256138	0.000000	0.000000	0.000000	20.816240	11.639715	5.176115	0.628101	0.299264	0.000000	0.072635	
79	-263.436785	5.718439	0.264267	1.353973	100.000000	0.000000	64.700676	0.000000	0.000000	0.000000	20.573062	11.646238	5.214679	0.630635	0.297840	0.000000	0.071526	
80	-263.789704	5.787246	0.261036	1.352107	100.000000	0.000000	64.554456	0.000000	0.000000	0.000000	21.106294	11.261734	5.228130	0.629832	0.298221	0.000000	0.071947	
81	-263.584130	5.619863	0.264872	1.424356	100.000000	0.000000	62.242290	0.000000	0.000000	0.000000	20.384361	11.488442	5.209794	0.628142	0.301417	0.000000	0.070441	
82	-263.721052	5.749668	0.264712	1.337458	100.000000	0.000000	65.041541	0.000000	0.000000	0.000000	20.604780	11.578009	5.202923	0.630004	0.298090	0.000000	0.071906	
83	-263.636155	5.655355	0.262276	1.424224	100.000000	0.000000	63.154114	0.000000	0.000000	0.000000	20.726966	11.658013	5.201089	0.621159	0.303648	0.000000	0.075193	
84	-263.663708	5.538749	0.261299	1.517663	100.000000	0.000000	59.899920	0.000000	0.000000	0.000000	20.531839	11.419915	5.213288	0.618332	0.308012	0.000000	0.073656	
85	-263.562043	5.722622	0.261382	1.409938	100.000000	0.000000	62.951123	0.000000	0.000000	0.000000	20.679050	11.235260	5.238779	0.631259	0.299332	0.000000	0.069409	
86	-263.479928	5.597430	0.262510	1.495042	100.000000	0.000000	60.779004	0.000000	0.000000	0.000000	20.395143	11.330170	5.232016	0.624691	0.304083	0.000000	0.071226	
87	-263.459254	5.665729	0.262609	1.439960	100.000000	0.000000	62.178697	0.000000	0.000000	0.000000	20.369171	11.392957	5.233833	0.628990	0.301003	0.000000	0.070007	
88	-263.619278	5.650175	0.263001	1.430770	100.000000	0.000000	62.686877	0.000000	0.000000	0.000000	20.440745	11.549198	5.230089	0.628342	0.300771	0.000000	0.070887	
89	-263.683076	5.756068	0.265560	1.337263	100.000000	0.000000	64.442354	0.000000	0.000000	0.000000	20.314281	11.358110	5.243222	0.636854	0.295608	0.000000	0.067538	
90	-263.366617	5.678402	0.264800	1.429625	100.000000	0.000000	62.464027	0.000000	0.000000	0.000000	20.444052	11.311072	5.213837	0.628253	0.300782	0.000000	0.070965	
91	-263.639888	5.615436	0.261372	1.472352	100.000000	0.000000	61.312282	0.000000	0.000000	0.000000	20.573110	11.348674	5.228946	0.623510	0.304560	0.000000	0.071930	
92	-263.602204	5.573744	0.266823	1.436769	100.000000	0.000000	61.832018	0.000000	0.000000	0.000000	19.950180	11.762510	5.211157	0.631049	0.300685	0.000000	0.068266	
93	-263.541926	5.564447	0.267578	1.442145	100.000000	0.000000	60.790416	0.000000	0.000000	0.000000	20.246984	11.443217	5.193009	0.624480	0.304553	0.000000	0.070967	
94	-263.252174	5.584516	0.265492	1.452809	100.000000	0.000000	61.352693	0.000000	0.000000	0.000000	20.121814	11.489596	5.214359	0.625497	0.303671	0.000000	0.070832	
95	-263.463263	5.597765	0.267890	1.413552	100.000000	0.000000	62.300061	0.000000	0.000000	0.000000	20.387838	11.710575	5.165822	0.626699	0.301950	0.000000	0.071351	
96	-263.684418	5.696355	0.260924	1.416609	100.000000	0.000000	63.039869	0.000000	0.000000	0.000000	20.543842	11.358211	5.254967	0.623603	0.303095	0.000000	0.073302	
97	-263.605724	5.700913	0.265390	1.378604	100.000000	0.000000	63.689063	0.000000	0.000000	0.000000	20.013770	11.463312	5.251815	0.635409	0.297316	0.000000	0.067275	
98	-263.725673	5.626334	0.264185	1.415889	100.000000	0.000000	62.714469	0.000000	0.000000	0.000000	20.585658	11.660701	5.196181	0.621706	0.303696	0.000000	0.074598	
99	-263.642930	5.622646	0.266221	1.415273	100.000000	0.000000	62.880471	0.000000	0.000000	0.000000	19.844965	11.770295	5.232777	0.631855	0.299516	0.000000	0.068628	
