q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
0.939917,2.580292,4.884281,69.509422,58.774887,58.659418,81.215519,95.203012,44.068616,62.636864,48.332332,31.003693
0.83857,0.722796,10.725484,81.119014,1.164419,49.571354,85.576596,33.428178,13.537702,78.779603,82.796141,41.719615
1.378008,3.79624,5.031799,68.394805,31.513519,52.83155,95.208399,36.081993,40.308893,73.735511,73.913411,1.160787
1.41205,1.983801,2.384105,55.318856,47.895396,99.030741,51.431927,48.552009,32.506843,26.590808,84.140634,18.584472
1.254829,3.390535,3.773927,46.035775,11.982516,25.280667,92.445945,77.156847,21.367134,75.654861,3.017889,14.024456
0.761285,2.068433,1.83278,71.916871,41.44718,17.034634,44.242469,59.580485,80.76623,11.928209,48.256666,8.713987
4.39934,1.120584,3.656334,56.359268,31.780457,42.167494,82.49722,75.569155,8.027779,66.098862,12.520741,4.396162
1.708527,1.136605,4.089177,21.447143,58.791968,61.72029,77.896792,95.342788,7.891121,70.048821,30.67826,10.633793
7.198855,1.765781,0.41878,92.837903,48.579703,60.594848,66.277559,40.1266,57.078594,43.29603,26.22409,21.421284
3.422913,1.836321,1.928961,81.471679,47.630208,8.859378,32.129284,44.190874,84.326802,70.559184,27.913465,0.12715
0.805067,7.090225,2.207219,78.476468,24.116702,87.27675,72.65335,79.081987,91.416844,61.071628,65.003584,0.316257
0.725094,3.187601,4.16271,80.918038,13.960716,93.516145,48.756443,68.379476,47.797861,54.229401,93.020048,3.450173
1.633975,0.200887,6.584415,56.506274,56.095549,80.943601,12.764512,45.958336,47.84126,90.227431,82.389493,8.419227
7.178234,0.016988,2.944676,90.339279,53.841762,67.230466,42.188517,11.487421,75.870735,78.99484,32.864508,25.68645
4.739277,0.248769,2.861553,68.623912,36.824254,86.773832,81.052759,4.084319,86.682149,38.568518,89.340458,33.33846
2.716902,1.762014,6.892983,59.616178,33.365334,51.917333,77.596679,93.231336,83.013866,95.204027,33.06253,48.952758
1.67375,1.1878,6.364827,49.288851,21.138041,43.184597,67.890769,73.863016,56.586373,62.862043,21.685285,39.168045
3.388295,0.573872,1.994611,0.567103,89.870627,78.506351,47.918417,92.200406,66.779174,75.853754,30.462469,3.419142
4.286339,0.530391,3.848337,25.801487,77.090324,62.412177,49.796847,61.331381,22.957193,82.872994,3.534756,18.440722
1.780734,0.332549,5.383821,37.187474,52.738225,28.476309,67.82069,95.388608,29.393072,68.730693,20.95239,23.289153
0.416751,3.192908,3.918719,75.68191,3.521979,69.332227,79.025864,38.630584,64.47674,32.711144,86.990124,15.229072
4.168201,2.353262,2.936661,70.134106,49.587573,89.163835,36.963121,83.889471,89.097758,90.034029,49.191021,29.662757
1.985627,1.084172,6.728659,60.944533,63.83162,62.598869,91.508334,86.161653,81.188151,62.096024,56.457137,43.845052
3.102044,0.9209,1.831919,81.355905,16.969033,47.283779,78.983152,54.602153,80.294251,9.494479,36.59402,54.727993
1.440246,0.155832,5.579256,8.817912,36.621399,74.439488,22.292044,47.228614,66.571225,90.490546,49.115889,28.803475
2.559953,0.019347,5.41579,6.627454,78.733178,99.530791,20.451125,78.092522,57.789297,99.519921,59.380359,7.020188
2.335125,0.100426,4.935542,53.736641,64.632383,29.63967,88.461668,57.569031,29.420297,58.080805,34.02491,31.123516
3.702966,0.22997,7.489193,97.542775,23.194061,93.824599,82.903745,16.95779,6.96609,78.60838,85.477309,18.938962
1.190413,0.018812,1.552488,24.804371,38.697737,92.677454,79.970845,28.974531,97.722339,4.26979,57.936093,45.321378
1.591229,1.109176,0.738874,15.747729,66.982016,93.187644,55.615051,18.108333,66.777714,17.99187,94.010573,3.980137
0.870168,0.794769,7.836135,39.204022,45.053133,96.832926,44.721705,88.265155,97.576174,82.352368,55.209678,52.298026
5.298829,0.220672,4.982156,93.643419,57.150879,83.310387,67.871653,56.737468,71.504954,64.880164,54.603601,61.069517
0.582835,3.657368,6.475606,88.450693,1.481204,11.699241,86.33714,55.044484,68.274448,66.631705,37.016128,53.691697
0.918579,0.298228,3.325053,17.671504,54.900152,35.698489,66.100642,51.240344,88.456872,39.821072,36.123442,34.533506
3.266888,0.725195,3.910416,81.0177,86.865644,76.974199,64.279052,68.324727,57.673642,54.171354,71.929579,24.193327
3.511671,0.174196,3.707519,44.424429,38.077622,83.39867,13.028359,3.490367,79.663018,91.564234,68.821498,19.699965
3.75781,0.016007,6.150942,58.567424,68.152235,19.237882,75.761,39.785337,72.165207,87.716561,36.398542,26.370533
4.398757,0.320153,4.907965,33.876787,54.691054,48.428404,81.884812,42.9688,30.42911,81.97519,26.633881,13.422307
2.250834,0.656068,1.514469,57.84589,82.335384,12.83242,64.096681,54.794363,76.816531,5.49147,56.662824,4.805087
2.111301,1.316855,3.662855,87.612771,40.317404,23.381499,86.998788,71.532255,76.262682,11.606255,45.923311,48.96344
1.98967,0.619955,5.657864,58.187482,11.151311,54.446995,48.868094,43.923607,64.975869,65.239181,44.039664,46.485716
3.626436,2.407032,3.463074,39.656364,71.826894,31.398589,97.573824,78.10759,86.309568,72.720283,11.1014,13.059906
4.131957,0.114077,6.94541,84.713184,7.876232,85.082889,42.79256,37.252546,34.498755,95.003899,45.085182,33.326679
0.781517,2.565453,2.718297,48.057986,21.692349,75.607864,75.063346,62.646118,52.292533,38.627919,81.833234,19.048119
3.708915,0.699176,1.528349,65.735704,22.675988,82.095173,16.492527,36.923282,45.586736,37.658725,33.161949,12.249372
1.486673,1.033425,6.861819,46.595664,15.200643,83.220024,73.654068,17.997275,70.261139,77.740169,70.395362,8.961299
2.90407,1.732111,1.410836,74.558716,62.65949,85.521518,67.247451,42.413549,73.185781,12.984878,85.947887,15.003874
1.560267,0.41537,7.625377,70.969744,7.654811,10.120941,79.181554,84.52633,64.606446,77.253498,8.340085,61.171638
2.563524,1.149403,8.790733,99.569435,27.481529,94.559814,81.706981,21.478493,37.657646,94.748236,84.5694,16.375117
1.641736,2.50091,4.995816,21.272706,23.277154,99.443824,99.210929,2.101492,77.937876,90.364036,75.037473,21.234
3.758541,0.341724,2.372742,51.007118,35.127421,95.040636,74.889551,26.895868,33.625133,39.14383,82.13548,14.067656
2.993581,0.532754,7.122363,59.662483,87.010599,63.578773,50.180653,74.733197,61.119992,82.846603,49.934403,13.953595
1.612934,1.131982,9.919198,66.449566,75.839222,68.252828,77.382712,71.5907,2.582654,85.061472,75.941126,8.861043
1.464348,1.956428,7.875343,93.07076,16.371641,14.1004,52.129361,44.626488,80.30156,72.157873,25.217916,22.748391
3.437702,0.352425,1.957062,74.613926,65.502278,58.898888,18.267803,84.867765,52.785225,35.657462,56.287338,5.310889
3.439928,3.080871,3.811427,26.691301,15.498428,81.98879,74.599004,31.946641,64.861593,96.435707,11.174304,11.313282
3.937458,1.524219,3.261769,55.606053,70.664724,7.181759,97.991751,49.323906,80.540135,60.910827,11.508417,19.14872
2.305471,1.989871,5.640397,68.05218,31.404673,96.686364,48.11566,71.288587,22.709499,87.000999,72.739091,6.798333
1.277861,0.66437,6.985152,60.665605,56.236469,15.801539,63.476556,74.331483,82.273173,82.576585,27.579027,61.281106
5.574605,1.757893,2.928559,88.753656,61.263458,39.172849,81.982185,73.875974,80.051695,68.026164,19.320239,13.088007
4.609757,0.143817,5.97797,77.240768,88.771195,35.5547,93.157635,70.699704,75.527753,83.30088,22.834608,19.881811
2.31647,0.701248,5.455519,69.587118,48.325246,69.902165,31.100778,96.380639,38.416876,75.279865,64.345068,20.711701
0.865326,1.312345,6.070431,12.496384,71.636704,34.048272,89.481902,72.806457,57.48506,97.493159,41.613452,19.245408
2.812833,1.734528,3.928657,13.264175,30.420556,77.465484,89.741552,86.5313,71.140034,83.386046,2.323833,48.075936
3.668977,0.052058,3.497766,46.2398,40.315843,59.281793,81.718333,89.155721,80.385636,44.616628,19.349812,64.958621
7.079329,0.341253,3.45945,77.019507,92.449966,95.004783,81.441766,50.795709,64.420845,71.770607,67.030402,6.590104
3.009889,3.417798,2.962809,96.807305,0.126798,80.572961,55.720998,61.147195,88.416683,58.745754,62.096664,24.437504
3.664877,1.040615,6.021405,99.704141,3.419168,18.654689,64.412772,27.513252,26.772362,83.890401,9.485606,40.402362
1.870693,1.155971,3.592927,31.447979,65.587958,72.129287,37.999356,93.290996,45.154044,66.317332,47.806637,4.025796
4.343567,2.9629,1.073727,33.126132,39.190437,85.598306,95.844824,78.710071,31.284374,80.531533,14.541031,1.448103
4.00373,0.515048,3.327888,93.285302,99.06782,28.056282,72.324637,53.386592,54.708868,26.96746,43.981616,23.407667
1.282891,1.488903,7.799878,68.463274,9.753276,79.527583,75.670232,34.56713,41.719846,96.40935,73.908432,29.915822
3.233265,1.064436,4.014736,75.500249,23.102987,67.764423,25.317627,80.575912,87.186263,70.604612,47.699259,22.394435
1.251192,1.108479,4.691898,78.88635,4.524435,75.018056,42.061066,44.522307,16.595068,47.77341,81.376334,27.96935
1.589565,1.950014,0.148951,14.728691,5.751036,73.230831,27.087892,47.157571,92.453664,40.357575,27.854377,31.87944
3.531985,1.734034,3.747716,42.89144,50.487766,85.277978,75.318647,91.86914,68.72978,60.859728,29.456518,50.482105
3.940764,1.798999,7.045341,94.827521,42.656904,23.157604,92.253924,85.452745,36.392295,85.852567,34.83364,20.510624
1.640182,0.870442,4.632634,70.627927,40.398069,10.388608,45.103408,43.099807,75.579024,48.927593,31.20974,26.338614
1.785712,1.095809,6.17934,23.582815,50.980997,83.989879,93.948421,32.441693,86.120259,86.545165,74.632064,80.595601
2.22509,1.271882,6.279399,59.292714,29.970338,24.192232,85.684678,78.106995,75.200144,86.31363,2.575617,75.071263
1.709304,1.508813,2.60336,3.117063,30.204079,15.041194,12.426867,15.608165,99.269375,84.976057,1.228099,9.233864
5.261151,0.382711,0.141168,18.691486,31.19911,80.484733,13.23751,9.954334,61.27009,78.169636,8.17069,0.215582
1.616154,0.398371,6.692467,85.627856,31.74548,96.120323,22.706224,37.866265,16.306734,84.090593,97.843461,2.573422
1.498872,2.504867,3.706114,38.487356,53.489498,47.012499,78.999527,75.166063,42.741624,61.171729,34.199114,14.870674
3.7229,1.312294,5.781244,79.891648,82.268408,55.862385,50.618936,87.488952,66.190409,80.950206,50.969934,3.708359
4.301555,1.434578,3.30938,64.279512,43.535906,57.256263,22.541964,75.60882,97.78767,78.382728,45.810692,18.86542
1.09818,2.682364,7.208822,83.094333,16.727351,95.66955,72.007799,74.006112,59.71184,92.859875,73.589786,30.857687
1.151534,1.045322,5.710388,36.832685,53.208409,57.192181,55.154674,83.078064,30.577682,73.500221,28.282368,18.16001
1.632696,0.798419,4.81959,51.833924,40.004688,20.001119,63.574933,13.836469,9.826787,41.320604,45.380439,3.518333
1.720567,0.414849,6.116597,10.873031,51.639746,96.084453,78.579028,25.472358,41.482668,93.534279,77.519508,15.607135
2.778512,3.926595,1.590975,91.770585,41.035112,10.461062,83.750888,46.019174,76.887265,30.647465,21.743445,5.623935
2.473443,2.041168,4.081379,64.958535,32.181433,76.105115,88.528758,23.172022,57.261554,55.861421,53.098123,17.612496
1.680137,0.843965,2.423232,39.569675,50.81632,35.183028,17.763645,54.341234,44.900218,44.066956,27.432784,8.228174
0.443623,0.631886,3.12125,35.249254,53.567834,25.973285,11.811075,83.148561,70.122463,32.708784,43.684556,13.066033
