q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
0.547317,1.402172,9.221665,53.686182,15.810993,61.263765,99.919029,15.989526,46.464947,98.582355,79.784375,52.102505
3.680536,2.245682,2.229024,57.915163,17.229267,96.331943,30.399454,37.857877,88.023279,81.796254,47.2105,9.86276
3.759378,0.21622,6.023906,67.22902,65.231399,61.732223,72.206858,78.790918,82.187996,81.448159,16.375663,94.270004
1.056239,0.467178,5.170322,45.095385,20.512909,95.75089,55.547102,14.061936,77.499157,51.64073,83.450499,31.795496
5.538772,0.409366,4.823309,97.626601,67.865925,36.423745,47.942607,36.852467,89.322569,86.863527,24.855857,56.47053
3.525449,0.235558,4.399902,42.469786,76.897112,31.627196,88.558843,95.106419,21.961321,58.454046,1.377131,46.574492
3.436663,2.028516,1.827132,85.800338,81.116341,84.129088,99.27784,79.609863,49.933868,16.406597,87.628396,23.426395
1.522702,0.218902,2.499094,55.209947,50.612798,86.193648,84.402096,69.535722,82.983174,0.76348,78.269284,82.253584
4.198103,1.19538,3.799928,62.586144,62.379367,43.970047,78.081639,97.62753,84.780257,74.195743,63.499732,21.615592
2.487046,1.510289,5.000598,60.85284,31.48112,77.471631,80.137243,22.039597,83.792879,65.647164,73.064925,61.961961
4.074279,3.244948,5.194554,76.876732,21.542484,38.105828,72.481318,95.324997,92.104976,98.924747,13.628257,35.390676
1.634866,2.109593,2.868755,66.746826,74.973003,43.31314,77.275441,82.988038,77.72942,30.528843,79.923666,13.059854
2.688816,1.455556,0.369484,14.554286,69.329254,37.564617,78.971697,31.372452,62.113694,24.990619,31.532622,9.556033
5.049579,3.716332,0.201624,89.741176,23.716157,46.134839,64.154801,43.807173,89.392859,56.892921,22.565482,2.220124
5.121971,3.447835,2.477593,93.040026,24.844557,92.572273,62.943244,48.385254,76.214765,81.414837,38.136886,19.073867
2.46108,1.08874,2.296699,66.617301,48.712213,76.554436,66.603249,76.512368,24.725361,23.127165,52.147716,39.789648
