Default schedule
Rate	100.00
Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.305000	0.453766	1000	0.305000	0.305000	0.317801	
1000	0.334000	0.453766	1000	0.334000	0.334000	0.317903	
1000	0.327000	0.453766	1000	0.327000	0.327000	0.317960	
1000	0.350000	0.453766	1000	0.350000	0.350000	0.318161	
1000	0.351000	0.453766	1000	0.351000	0.351000	0.318364	
1000	0.309000	0.453766	1000	0.309000	0.309000	0.318307	
1000	0.325000	0.453766	1000	0.325000	0.325000	0.318348	
1000	0.352000	0.453766	1000	0.352000	0.352000	0.318553	
1000	0.327000	0.453766	1000	0.327000	0.327000	0.318604	
1000	0.317000	0.453766	1000	0.317000	0.317000	0.318594	
1000	0.341000	0.453766	1000	0.341000	0.341000	0.318729	
1000	0.339000	0.453766	1000	0.339000	0.339000	0.318849	
1000	0.346000	0.453766	1000	0.346000	0.346000	0.319010	
1000	0.317000	0.453766	1000	0.317000	0.317000	0.318998	
1000	0.328000	0.453766	1000	0.328000	0.328000	0.319051	
1000	0.367000	0.453766	1000	0.367000	0.367000	0.319330	
1000	0.340000	0.453766	1000	0.340000	0.340000	0.319449	
1000	0.324000	0.453766	1000	0.324000	0.324000	0.319475	
1000	0.339000	0.453766	1000	0.339000	0.339000	0.319587	
1000	0.339000	0.453766	1000	0.339000	0.339000	0.319697	
1000	0.305000	0.453766	1000	0.305000	0.305000	0.319614	
1000	0.313000	0.453766	1000	0.313000	0.313000	0.319577	
1000	0.327000	0.453766	1000	0.327000	0.327000	0.319618	
1000	0.336000	0.453766	1000	0.336000	0.336000	0.319709	
1000	0.345000	0.453766	1000	0.345000	0.345000	0.319849	
1000	0.316000	0.453766	1000	0.316000	0.316000	0.319828	
1000	0.334000	0.453766	1000	0.334000	0.334000	0.319905	
1000	0.328000	0.453766	1000	0.328000	0.328000	0.319949	
1000	0.333000	0.453766	1000	0.333000	0.333000	0.320020	
1000	0.351000	0.453766	1000	0.351000	0.351000	0.320186	
1000	0.342000	0.453766	1000	0.342000	0.342000	0.320303	
1000	0.335000	0.453766	1000	0.335000	0.335000	0.320381	
1000	0.325000	0.453766	1000	0.325000	0.325000	0.320406	
1000	0.310000	0.453766	1000	0.310000	0.310000	0.320351	
1000	0.324000	0.453766	1000	0.324000	0.324000	0.320370	
1000	0.326000	0.453766	1000	0.326000	0.326000	0.320399	
1000	0.352000	0.453766	1000	0.352000	0.352000	0.320563	
1000	0.327000	0.453766	1000	0.327000	0.327000	0.320596	
1000	0.345000	0.453766	1000	0.345000	0.345000	0.320721	
1000	0.303000	0.453766	1000	0.303000	0.303000	0.320631	
1000	0.382000	0.453766	1000	0.382000	0.382000	0.320943	
1000	0.364000	0.453766	1000	0.364000	0.364000	0.321160	
1000	0.353000	0.453766	1000	0.353000	0.353000	0.321320	
1000	0.315000	0.453766	1000	0.315000	0.315000	0.321288	
