Options:
Model:                           MultiState
Tree File Name:                  data/geeta_phylo_geeta_class.tre
Data File Name:                  data/geeta_phylo_geeta_class.txt
Log File Name:                   data/geeta_phylo_geeta_class.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1448082637
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1100000
Burn in:                         0
MCMC ML Start:                   False
Schedule File:                   data/geeta_phylo_geeta_class.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               0,1,2,3
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q01                          None
    q02                          None
    q03                          None
    q10                          None
    q12                          None
    q13                          None
    q20                          None
    q21                          None
    q23                          None
    q30                          None
    q31                          None
    q32                          None
Prior Information:
    Prior Categories:            100
    Priors
        q01 - uniform 0.00 100.00 
        q02 - uniform 0.00 100.00 
        q03 - uniform 0.00 100.00 
        q10 - uniform 0.00 100.00 
        q12 - uniform 0.00 100.00 
        q13 - uniform 0.00 100.00 
        q20 - uniform 0.00 100.00 
        q21 - uniform 0.00 100.00 
        q23 - uniform 0.00 100.00 
        q30 - uniform 0.00 100.00 
        q31 - uniform 0.00 100.00 
        q32 - uniform 0.00 100.00 
Tree Information
     Trees:                      99
     Taxa:                       561
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q01	q02	q03	q10	q12	q13	q20	q21	q23	q30	q31	q32	Root P(0)	Root P(1)	Root P(2)	Root P(3)	
551000	-273.505969	38	6.175761	1.273705	1.619232	83.178475	55.346508	71.385465	32.887786	56.417983	36.023373	16.521469	10.259629	5.956723	0.598384	0.205265	0.139066	0.057285	
552000	-273.767214	49	4.858287	0.964731	2.449198	77.587178	38.293842	50.173685	28.997128	28.666966	79.663847	35.259532	6.243517	10.494234	0.513040	0.224616	0.130634	0.131710	
553000	-270.768212	20	6.380110	1.091303	1.533893	96.551568	29.472036	37.064867	75.912529	80.318130	96.528811	5.952392	2.242305	33.508405	0.515901	0.260239	0.185217	0.038642	
554000	-275.567287	81	5.185338	0.020399	5.059861	72.507552	41.974375	25.302621	72.476221	33.856070	28.168477	16.959644	23.956616	14.202826	0.433787	0.237177	0.234091	0.094946	
555000	-274.039970	12	7.146771	0.510684	2.246131	76.753685	38.334152	80.335368	84.821475	94.048944	35.384306	0.881160	35.399957	12.448251	0.531535	0.193327	0.234395	0.040743	
556000	-273.005423	10	5.865355	0.088203	3.011909	55.441590	35.060913	48.824865	65.400044	18.887613	32.543477	18.124628	14.153206	2.961931	0.531862	0.182892	0.221470	0.063777	
557000	-272.529105	6	6.308324	0.160412	1.350961	84.058964	32.517400	29.167355	21.003970	74.456248	12.994661	7.973589	2.690983	4.993236	0.603224	0.242632	0.141711	0.012433	
558000	-269.958521	60	4.692245	0.442172	2.263385	89.841708	31.997555	50.014189	46.283790	9.930751	45.050934	14.198885	19.249143	10.396669	0.524655	0.246430	0.157537	0.071378	
559000	-271.125038	64	5.332154	0.057151	0.309321	99.348491	5.873141	60.989393	24.350275	12.489345	41.357239	2.083351	16.610104	22.184975	0.636849	0.264045	0.075314	0.023791	
560000	-269.185487	61	4.670990	0.285117	1.163629	97.455999	3.767342	54.396816	19.562455	6.403092	46.744307	17.032051	12.996561	1.845179	0.571733	0.284327	0.076973	0.066967	
561000	-270.112731	3	6.217536	0.156818	1.858373	80.147160	3.718516	71.538669	12.046100	50.626411	32.958312	15.637332	3.725529	21.750625	0.636710	0.228576	0.083552	0.051163	
562000	-270.985400	51	6.379878	0.006058	0.914315	99.446890	21.567254	54.462887	19.951913	30.892461	40.537999	4.044676	43.531524	2.566246	0.543872	0.274240	0.108795	0.073093	
563000	-268.346744	24	3.951358	0.381966	1.861371	82.486729	19.671318	68.363926	30.140757	4.420086	1.884759	18.117501	35.404896	1.790407	0.535336	0.244159	0.105774	0.114732	
564000	-270.160128	46	4.775190	0.207871	1.833794	52.007848	32.110067	44.637384	15.564042	20.409552	28.893381	24.257060	13.196844	4.346606	0.645396	0.180965	0.073233	0.100407	
565000	-275.052303	64	4.576998	0.151332	3.604261	61.910299	31.566458	98.825997	60.073170	22.472024	37.027802	23.933985	47.763914	5.611741	0.471052	0.190337	0.213904	0.124707	
566000	-276.793769	94	7.564921	0.730449	1.967927	78.008387	12.711987	60.487968	10.364593	63.610995	20.629290	36.973241	28.165422	8.034813	0.470027	0.243709	0.119466	0.166798	
567000	-275.394059	62	8.201012	0.274571	1.725922	81.320834	30.371267	48.211825	74.744085	79.763549	36.141814	20.208793	16.981530	24.227207	0.429692	0.230321	0.231017	0.108970	
568000	-268.061812	46	5.000694	0.177081	1.348588	60.590623	26.826125	44.150653	11.615854	4.178249	18.728521	20.709626	13.990782	0.023419	0.680568	0.198283	0.034957	0.086193	
569000	-271.836719	22	2.148818	0.249217	3.359090	34.085194	23.903502	39.621528	7.262193	13.317455	14.999345	31.171083	4.300250	1.527285	0.686909	0.142957	0.034983	0.135150	
570000	-274.080037	4	6.924907	0.156504	2.260354	57.765674	58.756364	56.282188	51.332664	66.238759	42.670472	17.362605	19.969087	8.488685	0.560942	0.184009	0.180038	0.075011	
571000	-274.156981	85	2.580001	1.578179	1.786960	57.412919	43.592501	53.707566	48.441414	46.271357	57.568860	13.275415	24.472059	4.975376	0.571435	0.190996	0.171266	0.066303	
572000	-270.850069	83	5.645526	0.495288	0.712512	48.503005	1.784952	86.236641	33.501204	0.166967	45.759673	17.401648	5.027931	9.887149	0.702622	0.134623	0.109014	0.053742	
573000	-277.552337	69	6.252773	0.538024	1.624562	75.810253	24.415859	90.489732	89.838125	42.614549	86.483221	22.011454	55.650125	15.127528	0.426013	0.209821	0.225684	0.138482	
574000	-274.749117	37	4.294620	0.258854	0.218310	84.136470	57.035663	71.328171	7.130100	64.700265	53.218896	29.848864	12.423456	9.891045	0.546092	0.222759	0.102342	0.128807	
575000	-275.523008	85	3.480175	0.640536	2.524460	66.033645	50.654375	29.966260	42.054965	77.752119	76.461183	30.068431	9.172712	31.876087	0.459391	0.223574	0.180376	0.136659	
576000	-271.910246	43	2.690630	0.218571	4.246330	61.478109	48.054988	52.029273	10.370799	1.187957	22.208070	18.748889	18.975890	3.190158	0.703286	0.179602	0.032116	0.084996	
577000	-274.892407	7	3.671930	1.148973	1.663509	70.857248	73.318379	46.742095	69.491362	51.144756	48.172385	30.665722	5.245228	17.490139	0.443363	0.218538	0.216387	0.121712	
578000	-269.696625	33	4.953341	1.008921	1.899731	99.090844	28.472610	93.946491	3.188293	20.060457	7.859352	14.624355	31.175106	1.191715	0.644894	0.243656	0.024743	0.086708	
579000	-274.487064	98	4.222701	0.668488	2.617892	56.572742	67.371729	55.465782	51.568079	27.039024	30.922211	27.686611	21.598247	9.590229	0.483614	0.195536	0.196566	0.124284	
580000	-273.284435	20	3.808622	0.809217	3.918291	83.023547	52.044924	24.686898	27.508169	36.333024	55.903920	26.488581	12.792927	1.676331	0.510345	0.249178	0.133543	0.106934	
581000	-272.690815	44	2.521876	1.001776	2.133142	76.333948	17.610251	35.891034	64.348836	29.375412	78.769751	11.617167	21.868666	22.086636	0.461191	0.254240	0.195820	0.088749	
582000	-272.358388	70	3.504793	0.572233	2.694126	84.658127	66.671021	93.669722	32.551783	74.128737	3.454298	11.580992	17.979062	6.650355	0.566747	0.204503	0.174220	0.054529	
583000	-271.933947	87	3.890735	0.087735	2.249214	52.312621	12.069256	55.712698	50.577215	74.626403	44.180578	23.124692	2.363569	22.580144	0.531637	0.183189	0.185324	0.099850	
584000	-273.928986	74	3.071141	1.017314	3.180223	66.472228	88.793222	1.862032	95.153479	92.096462	26.155970	21.983440	7.156392	18.360878	0.377045	0.260342	0.260194	0.102419	
585000	-274.752640	20	4.995504	0.790680	0.234137	44.268145	11.255837	99.648887	13.615185	34.931501	18.254228	55.728713	15.959787	5.019771	0.481457	0.200575	0.093945	0.224023	
586000	-272.897523	7	4.528468	1.004446	2.563081	96.346841	79.099868	44.312322	82.561573	78.623221	85.373776	22.381636	23.615741	12.186651	0.423207	0.244764	0.218036	0.113993	
587000	-271.623719	18	4.648697	1.490820	1.282094	97.805100	12.189990	65.492607	91.297522	41.962341	76.356119	0.346392	21.204095	11.024894	0.544117	0.225852	0.204713	0.025317	
588000	-274.390060	78	4.165660	0.437561	2.054757	88.757610	90.160800	62.757824	75.336789	59.375432	24.106861	30.675422	6.023161	10.513580	0.416591	0.230494	0.241306	0.111608	
589000	-269.884782	17	9.226344	0.526057	0.736192	95.526426	11.554121	83.283638	72.929956	0.287492	1.638231	22.918633	2.693215	7.729122	0.451328	0.195701	0.288573	0.064398	
590000	-270.296022	39	3.986669	0.427792	2.007393	96.186889	4.796686	59.118175	17.327953	8.987433	48.321041	17.304808	5.752128	20.757194	0.611226	0.276713	0.058051	0.054010	
591000	-272.897005	11	3.304931	0.109181	5.129368	99.076737	16.443291	44.244201	49.993576	55.235570	3.996401	2.807750	27.710946	18.065740	0.431585	0.260883	0.238888	0.068644	
592000	-271.102901	37	4.390500	0.328088	1.856049	54.753877	5.726060	91.042845	19.509207	21.363295	33.362152	21.606929	13.503769	19.849600	0.645260	0.177780	0.087357	0.089603	
593000	-276.942959	26	2.951727	2.669265	1.052504	17.167595	10.994871	91.802945	69.398378	65.916880	57.104837	14.276643	3.121518	30.859697	0.666490	0.070098	0.190608	0.072804	
594000	-277.348387	48	3.209380	0.280213	4.083318	11.221700	79.327503	75.687839	61.916858	55.463854	35.430208	11.459173	1.824652	24.312991	0.672307	0.081814	0.192166	0.053713	
595000	-273.476086	56	7.224092	1.465059	2.351749	82.071339	11.021224	57.692686	77.262809	22.633192	16.574786	13.289601	14.756193	6.817082	0.476322	0.208024	0.262707	0.052947	
596000	-272.242007	16	3.009067	0.802105	3.107005	79.194463	22.267010	18.838672	56.535776	56.495393	16.478056	10.886025	11.095294	20.679859	0.430158	0.266038	0.233815	0.069988	
597000	-275.639405	54	3.224621	0.099236	3.890253	87.701087	56.618398	73.166961	18.148995	36.880805	80.197088	2.308044	22.721515	12.600417	0.721133	0.195926	0.062232	0.020709	
598000	-274.407870	50	3.328908	0.461427	3.345382	73.068704	59.647302	40.937808	88.749531	6.194613	2.207470	2.859490	7.708135	13.451203	0.435886	0.217623	0.322270	0.024221	
599000	-273.018824	86	2.724167	0.480667	3.875422	86.579035	18.415663	8.093734	70.183767	55.646231	91.896395	8.598666	23.193736	17.266001	0.408382	0.299232	0.205443	0.086943	
600000	-272.840394	35	2.748595	0.996321	3.147817	58.677551	4.515847	62.003865	6.311081	49.570923	25.498094	18.205867	13.021768	3.619234	0.650417	0.207023	0.066079	0.076481	
601000	-269.035400	33	4.360852	0.161324	1.762087	79.447336	29.759240	65.996692	10.682446	12.789989	5.193582	36.996359	7.198306	6.265472	0.580133	0.229810	0.039158	0.150900	
602000	-273.754688	7	3.725052	0.383516	3.782318	78.224353	41.763690	40.786029	34.059222	55.035861	20.099142	3.044697	10.840438	24.260801	0.570474	0.233729	0.164141	0.031656	
603000	-272.975525	82	2.914969	1.051876	3.027765	81.146565	27.318422	27.153613	83.865640	20.715641	51.733178	0.071207	37.964693	4.558887	0.446653	0.262759	0.233281	0.057308	
604000	-272.903236	95	3.646138	0.067412	3.505746	76.935807	10.965552	71.488950	55.567822	27.067289	87.613423	13.629866	27.136346	20.557558	0.511448	0.224048	0.174827	0.089677	
605000	-271.070490	19	3.860981	0.966554	3.249135	63.802325	5.481647	23.922531	3.770960	22.327879	7.445267	14.924656	9.055719	0.433941	0.646762	0.268617	0.033906	0.050715	
606000	-272.417886	80	3.538435	0.555475	2.800751	73.923650	55.434582	25.763644	87.232031	95.752208	19.664381	7.477872	27.123827	7.413648	0.416294	0.250716	0.266329	0.066662	
607000	-275.009448	18	3.060240	0.746129	2.890819	18.968996	25.626112	80.066869	70.858728	82.268779	92.639482	18.692461	5.020801	25.649455	0.647104	0.086993	0.179801	0.086101	
608000	-273.800245	80	6.753009	0.971750	0.458843	81.093526	2.030763	85.722322	7.807438	9.014225	66.965403	36.638270	27.069243	16.598097	0.510879	0.253668	0.073635	0.161818	
609000	-272.830449	22	1.659185	0.703696	3.100495	53.304290	22.754254	45.253348	7.263453	5.669712	31.320383	40.478832	14.990425	0.443948	0.526033	0.222766	0.054252	0.196949	
610000	-272.179820	57	5.677912	0.198665	2.052357	97.512625	12.991809	15.577131	75.820722	67.587948	82.530930	6.638890	9.923439	24.496046	0.435126	0.311590	0.202262	0.051022	
611000	-269.433332	86	5.266843	0.586873	1.937698	98.000097	0.126831	82.468502	13.383721	42.405565	33.689118	22.071259	22.203554	9.689664	0.515973	0.264789	0.108266	0.110973	
612000	-274.389309	30	7.964149	0.580584	1.466961	93.257882	22.034925	43.790205	28.364178	82.838896	89.592845	30.840465	5.002282	28.317634	0.463224	0.257545	0.160393	0.118838	
613000	-270.544502	91	3.275686	0.145591	2.104159	91.195053	23.884382	27.209194	15.893000	24.891669	24.307535	4.076239	18.690844	12.126046	0.563528	0.306604	0.090705	0.039162	
614000	-272.462503	72	4.077472	1.922899	1.861681	99.976933	34.092001	50.493688	42.221446	91.023116	1.699511	6.498265	22.124315	3.890870	0.482889	0.247327	0.227320	0.042464	
615000	-272.043169	17	3.320179	0.053003	2.859292	55.400177	28.091946	61.366894	24.964453	4.984821	9.999744	7.377865	16.267257	14.678443	0.719388	0.159392	0.090486	0.030734	
616000	-268.147191	30	7.688976	0.447675	0.540375	99.740817	8.005938	73.747484	1.716678	3.630958	37.792840	18.423054	10.575098	11.884706	0.678189	0.258141	0.008809	0.054861	
617000	-271.184240	26	4.980075	0.787296	1.591789	73.052564	23.232875	77.915274	80.948611	18.627776	72.750828	12.710770	12.019825	18.218445	0.538386	0.191440	0.208843	0.061331	
618000	-273.189868	41	8.210389	0.591609	1.722499	85.990924	26.888971	71.998736	58.066578	21.158745	46.838120	4.678224	20.658414	15.827551	0.574080	0.209541	0.178927	0.037452	
619000	-272.647576	91	5.265484	1.298815	1.037735	99.713406	9.420888	75.003293	57.424165	24.070682	23.625140	35.929779	15.697336	7.048282	0.406464	0.238660	0.213175	0.141701	
620000	-271.509991	43	4.255294	0.165773	1.570191	82.960930	49.156181	61.817232	31.232839	5.236626	50.367136	9.324369	36.695416	5.094923	0.582511	0.229069	0.116188	0.072233	
621000	-274.223303	67	3.595769	1.627907	3.018038	78.302944	32.620947	47.988172	25.176925	23.124029	64.032863	28.600173	14.799764	4.178853	0.525144	0.235472	0.118501	0.120883	
622000	-274.098028	38	8.190134	0.347788	1.097429	80.796570	80.677203	59.691202	69.060226	21.840291	40.933917	5.270815	24.550167	12.970119	0.531301	0.212545	0.211347	0.044807	
623000	-269.858460	24	4.441247	0.176011	2.316451	72.336570	38.279061	78.491354	58.425667	0.948546	4.039037	8.443774	25.808674	8.338190	0.517713	0.189131	0.242525	0.050630	
624000	-271.848352	69	3.992168	0.570834	3.428134	95.830971	41.440914	21.099974	78.948364	71.551741	18.356153	8.251375	25.087192	1.660929	0.398885	0.275962	0.265754	0.059399	
625000	-270.688708	60	3.213886	0.571684	2.012932	34.730421	17.469694	71.276029	52.229474	7.911136	5.738856	32.060162	13.950677	4.539622	0.504501	0.142475	0.225551	0.127474	
626000	-268.268828	76	3.905323	0.940802	2.423200	90.227473	0.487476	43.049085	1.959829	8.736302	27.647978	25.312085	20.133681	1.595862	0.536408	0.309708	0.025954	0.127930	
627000	-275.234931	17	3.853085	0.978334	1.691673	81.955841	37.288515	0.366383	44.132689	36.418600	64.151882	1.736301	3.428477	22.890829	0.541916	0.319558	0.125722	0.012804	
628000	-271.144449	85	4.919664	0.308146	2.921707	89.819091	17.927891	45.516966	19.625113	2.470443	70.901334	15.783797	30.884847	10.932582	0.550056	0.275788	0.076989	0.097166	
629000	-272.353265	94	4.976009	1.405868	1.239465	56.963364	55.872546	55.911843	91.881293	53.979999	89.088197	12.235838	12.403358	27.162235	0.523830	0.187886	0.215400	0.072884	
630000	-268.607879	23	5.112143	0.101685	1.744921	97.957486	23.515210	77.869280	10.025107	21.343459	14.301344	19.014929	19.555288	11.192286	0.601572	0.253496	0.056683	0.088249	
631000	-272.397232	17	4.216452	0.664635	1.667714	89.814244	27.783027	92.980711	45.329817	99.162251	39.651026	22.966731	18.814666	23.554123	0.454334	0.225586	0.198636	0.121444	
632000	-271.745259	34	4.168467	1.879364	1.479092	90.077172	7.509765	50.643698	77.824393	44.839462	75.281714	3.713848	22.366628	27.371220	0.478800	0.249635	0.207880	0.063685	
633000	-271.066328	11	4.322684	1.098601	1.747996	58.393250	8.900123	99.803416	9.643412	44.038069	6.818687	30.371426	2.704380	4.554194	0.633171	0.184846	0.066328	0.115655	
634000	-271.991266	51	3.512394	1.044075	3.159149	84.665298	11.915027	57.276397	68.776368	83.070930	18.249171	0.956059	8.778182	17.780671	0.530398	0.210894	0.236164	0.022544	
635000	-273.535625	41	6.428065	1.741137	0.544801	72.400694	18.287805	91.387804	54.928609	6.014089	38.792856	7.182423	16.185665	17.289464	0.611537	0.171260	0.179423	0.037779	
636000	-276.034443	30	4.414538	0.551784	4.326134	62.954532	98.277392	63.072358	67.975996	62.143761	78.680128	15.927434	31.269397	3.003047	0.531967	0.194457	0.194426	0.079149	
637000	-272.396784	16	4.410093	0.426575	3.242830	97.608908	7.414590	41.268954	23.841527	64.203614	26.237399	37.504578	9.230491	16.073278	0.403104	0.272651	0.175779	0.148465	
638000	-275.898694	68	6.375325	1.856788	0.809349	91.738232	48.573169	88.242888	64.803891	18.170283	96.198129	37.876579	8.807519	14.932698	0.450823	0.220668	0.187894	0.140615	
639000	-273.998898	24	3.830318	0.148396	2.493230	77.815968	99.989758	0.272785	45.063152	50.782509	71.951774	24.676688	16.065014	15.070228	0.461428	0.244449	0.177847	0.116275	
640000	-270.049075	3	4.224686	0.126113	2.890763	95.158850	14.324568	44.652778	47.237240	53.847140	3.980231	2.484582	25.120525	14.927370	0.445862	0.258015	0.238733	0.057390	
641000	-274.073759	61	6.497589	0.004287	2.290931	75.804069	90.616272	4.010629	68.320784	25.680784	44.956833	1.707900	16.879971	7.472723	0.531552	0.256352	0.191194	0.020903	
642000	-274.042892	76	1.851137	0.273228	4.008384	84.666804	51.512169	9.394913	28.379100	56.713888	2.440642	8.678999	10.097740	4.437643	0.435869	0.299550	0.225695	0.038886	
643000	-275.524758	5	5.874525	0.454289	1.906868	62.739302	70.840049	38.284067	47.031164	65.195151	43.066151	11.679210	24.075417	17.608440	0.546917	0.204961	0.178017	0.070105	
644000	-272.806872	17	4.471683	0.854960	3.010187	59.636407	51.009677	78.636939	12.683115	18.083310	33.558926	35.525819	18.279499	1.482877	0.584383	0.186036	0.072328	0.157253	
645000	-270.460237	93	5.164580	0.451940	1.407905	95.450849	18.966106	23.871495	7.971725	19.319898	43.286328	21.136355	6.623725	11.039360	0.564640	0.313307	0.052512	0.069540	
646000	-275.253995	35	4.735715	1.869882	2.098317	65.886963	21.520598	58.065673	39.859742	34.508878	7.131312	7.156034	5.147908	18.778573	0.603329	0.186343	0.179336	0.030991	
647000	-273.801089	86	3.039260	0.789488	2.817303	49.777533	4.496773	42.189594	72.917294	73.570975	42.529963	24.361399	3.711896	30.483524	0.467290	0.185414	0.223436	0.123861	
648000	-275.588083	75	3.147526	0.012479	3.010834	94.404308	10.611370	14.098211	71.410794	31.473221	12.823523	17.848038	35.113213	6.153513	0.315848	0.279272	0.261288	0.143592	
649000	-268.118947	81	7.531838	0.381975	0.937363	94.105572	19.919156	71.883074	46.984154	7.234147	9.388703	20.096295	12.726897	2.669034	0.515835	0.225254	0.190156	0.068755	
650000	-270.692752	81	5.723134	0.349186	1.683526	73.874387	2.162947	50.055553	27.187729	11.859168	5.232402	4.169823	5.267300	3.062920	0.684695	0.184934	0.124595	0.005776	
651000	-274.453023	92	3.704271	1.044354	0.272937	80.662916	42.528385	45.254293	98.321591	58.704839	96.798546	12.937068	12.799210	10.055026	0.500070	0.230571	0.212512	0.056848	
652000	-273.561272	31	6.450459	0.196980	1.890649	91.662320	73.647881	44.579083	27.416785	33.862850	12.406844	22.931668	15.549020	7.594356	0.533902	0.234195	0.135738	0.096165	
653000	-272.938698	15	3.716608	1.151028	1.717209	62.452413	14.458436	44.640910	41.132028	29.350434	23.960647	1.888541	8.237813	18.506255	0.639968	0.188686	0.155015	0.016331	
654000	-273.577357	47	2.905660	0.576411	2.514018	40.979350	90.929947	53.340224	73.192141	53.183439	37.980541	19.389722	13.981270	8.496841	0.504924	0.180197	0.230032	0.084846	
655000	-269.651370	92	5.184427	0.546168	0.846300	86.761620	16.056989	66.386338	17.676966	38.567470	21.066774	12.554729	2.614403	10.030480	0.670007	0.216110	0.084514	0.029369	
656000	-270.697255	95	3.062496	0.357931	2.168242	80.390797	9.915030	99.135720	45.967081	5.149579	29.755063	20.064337	29.772896	9.933483	0.481814	0.218402	0.186414	0.113371	
657000	-272.559137	31	3.076220	0.195019	2.851554	73.866367	34.665781	64.645497	52.511411	59.858589	22.208429	3.567945	37.727704	10.516575	0.502591	0.218473	0.217928	0.061008	
658000	-269.054630	54	3.937260	0.250273	1.734889	95.607263	1.728202	36.347196	48.428455	32.958794	21.912555	12.245619	8.156646	14.927793	0.441667	0.283564	0.216650	0.058119	
659000	-273.638946	59	3.101829	0.122565	3.644651	99.340221	75.532894	48.425072	8.662526	25.712305	62.956812	31.421372	21.486905	5.543280	0.520335	0.241594	0.088668	0.149403	
660000	-270.813340	94	5.214368	0.166577	2.176013	74.118466	4.868983	39.414617	1.167532	61.447428	15.297697	7.094304	12.463794	16.855366	0.625211	0.264435	0.075623	0.034731	
661000	-269.408597	80	5.519187	1.000730	1.782312	84.587188	13.853494	83.350555	28.969427	14.969345	12.581060	23.014438	9.301970	1.744031	0.580832	0.217146	0.123837	0.078185	
662000	-274.269192	19	5.791065	2.772257	0.572885	95.592177	79.308937	55.727543	85.590254	51.054082	96.878107	9.741718	15.588992	7.071917	0.545819	0.225284	0.188157	0.040740	
663000	-272.856318	38	2.865932	0.243264	3.903198	68.761962	10.541092	39.193847	71.638303	92.107649	34.906925	9.078347	2.687955	37.743000	0.457074	0.228849	0.235933	0.078143	
664000	-271.329917	23	5.287271	0.264828	2.072143	71.596278	7.940996	93.952195	50.441682	2.468837	24.239826	36.864447	13.495921	3.069182	0.437461	0.198380	0.227376	0.136783	
665000	-271.127006	69	3.393528	1.203370	0.521363	79.443228	5.830716	98.349196	10.812777	6.124703	26.506231	26.334484	20.403808	5.515027	0.584218	0.241364	0.048218	0.126200	
666000	-270.465449	93	4.899937	0.704740	2.881560	79.852710	6.570438	52.504791	1.913544	43.909905	12.450656	40.555627	11.055108	7.332451	0.487216	0.267689	0.075878	0.169217	
667000	-269.706267	3	3.912201	0.073427	1.577119	81.376956	9.864808	94.993812	45.099228	27.849620	2.013744	12.617614	22.250103	13.657812	0.495424	0.205471	0.222038	0.077067	
668000	-269.002274	94	6.222985	0.156806	0.011206	82.812035	12.558679	90.786385	5.418671	23.343728	22.897856	8.684292	10.151634	11.327920	0.770131	0.184138	0.023684	0.022047	
669000	-270.031017	29	7.792852	0.701958	1.992668	93.716291	5.861241	73.659894	37.104098	4.770867	23.475239	25.430642	5.791818	12.316964	0.537773	0.242742	0.131754	0.087731	
670000	-270.614587	72	6.376230	0.015263	2.831486	97.376751	1.078305	45.953421	9.641376	14.503764	5.257538	4.797695	38.824421	7.965677	0.559100	0.320219	0.043362	0.077318	
671000	-271.447396	63	5.456111	0.132683	3.083284	91.393373	6.168941	81.708043	22.610681	64.538641	17.360555	31.589234	10.456771	11.076736	0.471788	0.243036	0.155695	0.129481	
672000	-272.775327	34	8.876742	0.539782	0.185096	85.952862	10.208352	71.931374	13.912261	1.002829	71.000242	9.292500	6.814200	19.219738	0.758831	0.201086	0.022156	0.017927	
673000	-275.509405	40	2.512192	1.074789	4.494111	58.525663	3.807001	24.798529	68.589747	69.358847	83.565398	14.784149	0.782590	45.338825	0.486845	0.222808	0.201003	0.089344	
674000	-267.731041	96	4.842102	0.188164	4.042835	98.891209	0.246427	52.094554	22.723852	2.308901	5.674470	28.264043	9.351490	8.728680	0.520154	0.305242	0.064026	0.110578	
675000	-271.248852	74	5.986102	0.188001	1.574696	77.900289	35.811333	85.276347	26.491444	84.232809	8.306863	24.104069	4.532510	4.762178	0.572402	0.198588	0.149461	0.079550	
676000	-270.411123	59	5.598853	1.239674	0.322075	95.253612	10.225028	93.059991	69.037466	58.859887	18.979821	3.352756	1.303604	28.369532	0.548013	0.190527	0.230480	0.030981	
677000	-269.416032	24	4.723713	0.321733	1.245517	98.927872	27.027044	72.631863	0.523290	17.764292	30.886196	10.571759	48.195806	1.078544	0.593136	0.270303	0.030721	0.105840	
678000	-277.639328	47	8.105713	0.016832	3.985087	50.833934	34.967307	40.349799	46.723936	34.301557	8.695897	33.789090	1.280976	5.985231	0.504360	0.184150	0.192953	0.118537	
679000	-277.780234	1	3.850717	2.394561	3.164919	45.569419	19.733427	58.903004	65.720458	44.184094	34.319342	20.769194	7.696452	28.822038	0.522993	0.160903	0.215477	0.100627	
680000	-272.820482	71	7.089162	0.143081	3.480134	91.880218	56.036650	41.347659	74.028446	99.770389	3.855109	17.153125	2.213964	16.001372	0.432311	0.242688	0.263198	0.061804	
681000	-273.841871	2	2.400301	0.445618	2.606416	59.958871	21.467236	97.663194	32.401072	44.817279	2.557506	8.573934	27.992265	18.118357	0.578445	0.183900	0.172294	0.065361	
682000	-271.202514	90	2.628139	0.217563	3.702809	94.297693	36.765180	23.559197	28.482121	37.611372	27.796795	20.739477	27.044254	3.743904	0.425252	0.280698	0.168497	0.125553	
683000	-272.104131	59	3.997966	1.781465	1.407104	93.075789	34.313476	50.554325	80.786662	41.075648	44.010280	10.744436	19.892931	5.254853	0.473396	0.240398	0.230846	0.055360	
684000	-272.193108	63	5.180219	1.010582	1.503780	77.577258	14.310994	61.577519	45.881504	55.107585	77.374591	19.883011	14.494660	11.230817	0.527599	0.224749	0.162450	0.085202	
685000	-271.444663	86	4.804644	0.310472	1.471899	64.169171	22.777025	86.139111	80.005266	75.433778	90.345484	4.004589	15.192436	31.680996	0.590923	0.171425	0.192715	0.044938	
686000	-276.084967	41	5.638364	0.971831	2.325836	61.858872	71.908179	95.683236	56.793639	79.326655	79.117082	5.131533	47.198257	5.497524	0.617756	0.167897	0.166699	0.047648	
687000	-269.079496	37	2.871208	0.500992	2.362737	86.262288	12.161742	37.156928	6.346712	49.855463	7.087317	20.402158	11.503795	3.031284	0.501807	0.291728	0.120372	0.086093	
688000	-273.032144	32	4.613180	2.320779	0.360321	98.751878	21.196909	66.739047	27.759159	98.478997	90.868383	21.294622	6.491434	30.090870	0.505377	0.249439	0.153755	0.091430	
689000	-272.775974	70	4.314102	1.393490	1.699975	34.684321	2.682418	80.081962	45.473274	7.632574	19.487081	16.288242	3.621219	12.167786	0.665336	0.097345	0.183261	0.054058	
690000	-275.822389	15	4.484273	1.079185	0.659222	64.979525	72.039793	96.279893	15.958324	62.726985	66.953084	19.670395	2.894448	18.231680	0.696387	0.157305	0.079548	0.066760	
691000	-276.981178	3	5.184760	2.134232	0.061862	63.150283	29.358095	45.410404	94.350557	67.430119	30.677227	26.322079	0.247392	9.791190	0.471047	0.197724	0.249384	0.081845	
692000	-270.020817	82	7.878347	0.131805	1.699609	87.877518	27.035532	65.974987	12.307006	17.542627	13.963987	35.818519	11.001044	6.862760	0.551523	0.244335	0.059121	0.145021	
693000	-277.260235	24	3.637785	0.769031	1.583392	50.990228	78.253956	7.140661	23.641262	13.499861	78.799811	22.254738	10.046959	16.777434	0.648184	0.172264	0.092401	0.087151	
