Options:
Model:                           MultiState
Tree File Name:                  data/jan_genus_phylo_nat_26-09-24_class.tre
Data File Name:                  data/jan_genus_phylo_nat_26-09-24_class.txt
Log File Name:                   data/jan_genus_phylo_nat_26-09-24_class.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3595566285
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1100000
Burn in:                         0
MCMC ML Start:                   False
Schedule File:                   data/jan_genus_phylo_nat_26-09-24_class.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               0,1,2,3
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q01                          None
    q02                          None
    q03                          None
    q10                          None
    q12                          None
    q13                          None
    q20                          None
    q21                          None
    q23                          None
    q30                          None
    q31                          None
    q32                          None
Prior Information:
    Prior Categories:            100
    Priors
        q01 - uniform 0.00 100.00 
        q02 - uniform 0.00 100.00 
        q03 - uniform 0.00 100.00 
        q10 - uniform 0.00 100.00 
        q12 - uniform 0.00 100.00 
        q13 - uniform 0.00 100.00 
        q20 - uniform 0.00 100.00 
        q21 - uniform 0.00 100.00 
        q23 - uniform 0.00 100.00 
        q30 - uniform 0.00 100.00 
        q31 - uniform 0.00 100.00 
        q32 - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       2458
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q01	q02	q03	q10	q12	q13	q20	q21	q23	q30	q31	q32	Root P(0)	Root P(1)	Root P(2)	Root P(3)	
275000	-1165.884787	1	2.590998	0.912903	0.887801	61.506295	23.342958	50.008871	27.642989	79.868942	90.823557	8.662711	55.426717	40.159346	0.250000	0.250000	0.250000	0.250000	
276000	-1163.015125	1	1.080877	0.357349	3.627021	48.190178	18.577480	93.213969	46.167121	58.094007	33.338484	26.711086	81.953339	37.035873	0.250000	0.250000	0.250000	0.250000	
277000	-1163.388352	1	3.627818	0.617711	6.368267	52.642263	14.783766	77.299759	94.874627	63.990382	96.711484	89.445027	15.664848	95.601181	0.250000	0.250000	0.250000	0.250000	
278000	-1163.773480	1	1.919080	2.675301	4.185206	97.709398	36.069694	55.670972	72.917643	59.078417	51.407772	52.075738	71.044202	16.665857	0.250000	0.250000	0.250000	0.250000	
279000	-1164.957957	1	4.050135	0.657682	4.305195	72.192985	37.492976	92.059963	73.880424	28.212163	54.878277	74.242227	40.686801	31.403623	0.250000	0.250000	0.250000	0.250000	
280000	-1163.937779	1	0.456229	0.330229	7.254194	43.981342	19.836512	31.230428	35.401830	88.810415	93.423048	81.992365	18.299725	65.689300	0.250000	0.250000	0.250000	0.250000	
281000	-1163.835098	1	7.144138	0.067671	2.118540	80.748822	34.467557	74.136878	87.022706	16.660027	67.639016	70.202453	19.937253	38.551824	0.250000	0.250000	0.250000	0.250000	
282000	-1165.060249	1	2.481377	2.540162	1.288153	56.318738	33.469618	10.908040	93.971387	80.309745	15.167575	18.041353	2.427496	24.284760	0.250000	0.250000	0.250000	0.250000	
283000	-1163.162665	1	5.094517	0.795531	1.947945	61.871677	45.468464	31.417260	44.125135	24.389475	70.766237	73.742424	2.180140	16.312223	0.250000	0.250000	0.250000	0.250000	
284000	-1163.557758	1	0.248941	3.851134	5.097652	56.729877	5.408947	94.199936	56.157020	79.069257	56.428014	91.350676	98.289064	4.689928	0.250000	0.250000	0.250000	0.250000	
285000	-1165.314416	1	2.271617	2.799323	3.311870	19.635055	4.647122	82.931184	18.720883	7.691953	80.139152	98.912612	31.633130	0.447104	0.250000	0.250000	0.250000	0.250000	
286000	-1165.216051	1	6.156165	1.177285	4.034410	97.390788	54.632390	70.253917	67.233761	12.537311	51.684939	68.621319	60.510554	3.611167	0.250000	0.250000	0.250000	0.250000	
287000	-1163.889135	1	2.393849	1.121052	4.368871	85.175221	93.156741	24.809031	75.245448	55.021665	71.462729	49.155894	71.296358	4.155141	0.250000	0.250000	0.250000	0.250000	
288000	-1162.927899	1	0.288740	1.444789	4.714549	76.721982	41.292756	57.028170	1.499007	98.431903	49.927564	49.003479	91.439188	9.102461	0.250000	0.250000	0.250000	0.250000	
289000	-1163.240741	1	3.344634	0.358202	4.122357	83.076467	18.107088	82.751386	19.582412	5.329999	85.169129	65.527450	82.956934	33.922943	0.250000	0.250000	0.250000	0.250000	
290000	-1163.738841	1	4.893780	4.279623	0.208317	69.357082	31.525485	86.042087	69.017288	93.740893	91.502303	68.628239	19.823841	30.711594	0.250000	0.250000	0.250000	0.250000	
291000	-1163.246882	1	5.680309	0.986463	0.065008	83.254991	28.445860	66.604694	35.722796	66.321492	47.396382	42.398564	2.553165	29.664657	0.250000	0.250000	0.250000	0.250000	
292000	-1163.270806	1	1.072874	2.152665	1.984235	78.752975	22.731685	73.656561	51.539573	62.174650	81.893545	6.402224	99.161214	20.923428	0.250000	0.250000	0.250000	0.250000	
293000	-1164.117069	1	1.529050	1.999809	7.007428	73.904882	15.732405	67.569921	75.497729	40.733166	81.246881	94.222508	89.512904	23.041545	0.250000	0.250000	0.250000	0.250000	
294000	-1165.487616	1	3.717879	0.252208	7.843276	86.745789	61.493735	84.578928	66.158247	91.108063	95.629361	81.436226	80.883864	45.073904	0.250000	0.250000	0.250000	0.250000	
295000	-1164.541296	1	4.442940	1.601792	2.175968	53.563314	52.397805	64.337664	73.320690	25.374573	50.277618	58.605181	55.492799	7.713068	0.250000	0.250000	0.250000	0.250000	
296000	-1163.046824	1	2.110365	0.149522	4.368747	75.439374	49.039282	92.184655	74.165170	94.095768	66.681469	24.883064	91.091417	51.172265	0.250000	0.250000	0.250000	0.250000	
297000	-1162.949924	1	1.005879	0.507655	6.782497	35.837372	38.785403	30.553881	63.805147	2.996873	79.796053	85.459547	56.693877	27.831716	0.250000	0.250000	0.250000	0.250000	
298000	-1163.523691	1	2.440858	0.492675	4.832262	69.536257	63.921086	46.714809	79.769016	56.763492	27.495296	51.166350	77.382813	2.639337	0.250000	0.250000	0.250000	0.250000	
299000	-1165.764686	1	1.742763	1.581629	3.656126	39.261368	94.997560	69.621401	96.318277	81.498805	67.239982	67.559747	98.243671	0.244633	0.250000	0.250000	0.250000	0.250000	
300000	-1163.489353	1	0.325287	2.544434	6.014431	67.195646	0.422706	24.342260	2.818859	42.145062	56.737353	95.690493	37.225033	3.092628	0.250000	0.250000	0.250000	0.250000	
301000	-1167.013022	1	0.342903	1.695345	4.612482	66.507540	38.573575	1.872668	38.679782	84.506584	70.125583	33.839188	35.749237	56.612120	0.250000	0.250000	0.250000	0.250000	
302000	-1164.309662	1	3.983919	1.150065	2.727313	79.840409	27.641188	1.719221	77.294373	33.198159	7.081767	27.731053	11.471003	14.459596	0.250000	0.250000	0.250000	0.250000	
303000	-1167.070794	1	1.245064	5.883150	1.807783	46.552165	4.139795	29.632928	78.221285	27.563462	79.385986	67.185496	20.710563	12.069175	0.250000	0.250000	0.250000	0.250000	
304000	-1164.591441	1	3.395889	2.293502	3.079299	79.776377	28.798078	27.047013	85.789149	51.449152	98.077054	54.507645	29.927802	16.523869	0.250000	0.250000	0.250000	0.250000	
305000	-1164.522033	1	1.208811	3.807157	0.821469	67.782015	31.000696	70.323087	67.485893	74.067966	28.533005	13.479944	69.270923	3.804017	0.250000	0.250000	0.250000	0.250000	
306000	-1164.005898	1	1.844748	0.912810	1.190848	14.034137	57.424029	97.532698	63.427401	65.635473	61.899803	30.323391	88.731614	8.203044	0.250000	0.250000	0.250000	0.250000	
307000	-1162.896155	1	0.959596	0.514508	4.832733	27.045684	13.672930	73.635328	45.970787	49.887910	65.455453	69.184230	49.396211	53.770814	0.250000	0.250000	0.250000	0.250000	
308000	-1164.749290	1	1.172013	3.752681	1.099923	50.098638	34.046136	89.956853	59.841787	86.151792	85.783610	47.007125	77.234113	20.481682	0.250000	0.250000	0.250000	0.250000	
309000	-1162.960108	1	2.785826	0.995075	5.638707	54.610546	24.666229	69.920602	91.514644	97.631136	56.290674	84.045233	28.266391	65.736010	0.250000	0.250000	0.250000	0.250000	
310000	-1163.254669	1	3.639829	1.599066	2.537535	53.797751	37.882202	84.717008	29.954321	95.828417	54.625039	85.960085	22.114257	21.584299	0.250000	0.250000	0.250000	0.250000	
311000	-1165.824267	1	4.354577	1.921410	0.461613	66.919658	71.701817	82.747024	75.037674	72.237123	43.048005	17.331203	60.418373	22.233615	0.250000	0.250000	0.250000	0.250000	
312000	-1163.220240	1	3.829595	0.810165	4.027061	88.778439	59.041667	24.275523	20.291052	77.003960	69.340896	73.586181	25.074555	23.238483	0.250000	0.250000	0.250000	0.250000	
313000	-1162.990869	1	4.387325	0.649042	3.486578	83.731319	10.485950	64.033502	65.104657	1.655632	21.912545	48.332293	46.387699	20.268308	0.250000	0.250000	0.250000	0.250000	
314000	-1167.349842	1	1.860711	1.268714	4.887136	85.315855	34.882076	80.418074	40.373780	93.014355	61.202103	35.960145	75.813709	27.072742	0.250000	0.250000	0.250000	0.250000	
315000	-1165.664201	1	3.871025	1.474617	6.677533	75.964064	2.284382	34.779833	76.556823	55.960012	56.680741	92.894257	16.388397	55.787353	0.250000	0.250000	0.250000	0.250000	
316000	-1163.684056	1	4.840200	2.006364	1.891079	77.775384	58.423631	30.929334	48.007699	96.182592	85.621332	78.342344	6.864154	17.049009	0.250000	0.250000	0.250000	0.250000	
317000	-1164.823889	1	6.276345	0.610295	0.095747	95.862668	76.013520	86.758513	66.310007	43.635250	59.916286	21.491934	76.161042	13.550697	0.250000	0.250000	0.250000	0.250000	
318000	-1163.421248	1	3.705214	1.405529	4.421586	69.354091	56.134244	62.977162	85.944336	79.621408	24.119433	84.631795	40.110019	13.530252	0.250000	0.250000	0.250000	0.250000	
319000	-1165.536092	1	5.532234	1.559961	2.501013	61.012930	75.331393	17.924050	84.082821	37.608032	37.447003	70.587860	8.591591	3.939252	0.250000	0.250000	0.250000	0.250000	
320000	-1165.914324	1	0.736816	3.907546	3.928537	58.751722	41.255262	48.178084	65.490165	61.481622	56.346824	62.989301	47.120172	1.286768	0.250000	0.250000	0.250000	0.250000	
321000	-1164.831461	1	2.534060	1.272195	4.779166	74.070882	67.598519	19.132228	82.834697	63.212046	21.212751	38.950491	45.532771	9.945921	0.250000	0.250000	0.250000	0.250000	
322000	-1167.936959	1	1.307824	0.837214	5.480789	16.203210	12.208053	69.308854	80.203529	35.427957	42.536847	75.535907	62.190724	50.272432	0.250000	0.250000	0.250000	0.250000	
323000	-1164.697144	1	0.056374	0.380190	6.112076	1.869363	54.907206	11.375195	81.629150	31.861709	46.997196	88.087036	35.127330	19.372831	0.250000	0.250000	0.250000	0.250000	
324000	-1165.811032	1	3.573801	1.882087	0.880087	97.458181	32.615167	79.939508	77.391838	46.777825	3.277438	4.749088	45.788615	9.193701	0.250000	0.250000	0.250000	0.250000	
325000	-1163.168474	1	3.408036	2.690231	2.942823	51.033810	75.234990	70.450095	76.983484	96.450365	78.911636	74.355352	51.774449	11.507485	0.250000	0.250000	0.250000	0.250000	
326000	-1163.068507	1	4.034848	1.491777	3.299477	58.687058	48.212168	89.613734	79.433824	65.728677	17.517983	66.917596	62.288940	5.689690	0.250000	0.250000	0.250000	0.250000	
327000	-1163.123591	1	4.077857	0.557064	4.653318	99.222412	53.028438	46.841688	67.104797	61.664564	59.325912	60.111007	44.611945	37.679737	0.250000	0.250000	0.250000	0.250000	
328000	-1164.909123	1	0.466469	0.122089	6.422922	63.903919	23.525936	65.763185	50.327264	67.592378	3.856260	51.170007	64.391070	23.253382	0.250000	0.250000	0.250000	0.250000	
329000	-1163.280469	1	2.911470	0.016751	4.828281	49.256514	74.066064	53.156205	43.949346	58.956851	72.208443	80.476969	48.112365	28.468061	0.250000	0.250000	0.250000	0.250000	
330000	-1164.903925	1	2.040336	0.630259	4.498081	66.552824	83.557085	23.815011	42.370776	75.569829	49.805236	38.668302	69.394497	1.084618	0.250000	0.250000	0.250000	0.250000	
331000	-1163.231321	1	1.388368	1.203261	5.249471	87.998262	18.477195	13.160401	56.584273	69.475157	8.422348	39.320043	47.085565	18.710471	0.250000	0.250000	0.250000	0.250000	
332000	-1163.357286	1	0.035543	0.575150	9.976674	98.515114	38.265065	28.695914	87.748472	89.737808	97.126630	76.827813	96.175063	79.824985	0.250000	0.250000	0.250000	0.250000	
333000	-1163.446631	1	0.005728	0.181951	3.429058	29.660730	25.573260	46.263036	72.498547	56.199293	67.428343	3.867464	58.498624	73.145951	0.250000	0.250000	0.250000	0.250000	
334000	-1165.222665	1	0.059460	2.224716	5.439575	45.101915	66.546633	22.225722	87.741808	92.327167	93.594184	64.046423	40.465273	60.140706	0.250000	0.250000	0.250000	0.250000	
335000	-1164.166837	1	4.109901	0.689688	1.596233	35.758024	62.840737	80.917840	16.686442	42.913664	81.135554	83.637333	34.262096	14.418011	0.250000	0.250000	0.250000	0.250000	
336000	-1163.890878	1	1.927277	0.388683	6.051174	66.913628	69.089856	75.691309	12.810114	82.311584	20.707298	85.010550	72.208441	2.953411	0.250000	0.250000	0.250000	0.250000	
337000	-1163.128362	1	2.648350	0.713645	3.138315	18.527801	87.628907	11.936668	65.172219	53.115606	80.447423	71.105586	29.154454	0.928540	0.250000	0.250000	0.250000	0.250000	
338000	-1163.533892	1	0.807759	0.857769	5.371328	57.213033	16.773471	29.731521	18.547197	33.354263	42.795123	74.436506	43.912731	19.169662	0.250000	0.250000	0.250000	0.250000	
339000	-1165.157212	1	2.461314	2.167463	2.380007	88.688778	60.129710	24.442102	38.028675	50.872870	68.440888	39.989610	49.462678	8.399548	0.250000	0.250000	0.250000	0.250000	
340000	-1164.399015	1	0.838410	1.981975	7.475367	80.810596	20.176694	10.735317	26.277310	72.282512	73.736260	94.260909	25.594730	33.549199	0.250000	0.250000	0.250000	0.250000	
341000	-1163.434089	1	1.844154	1.502450	4.853160	70.957742	79.690226	23.998504	78.760819	62.093211	74.444727	47.999448	66.876137	4.699052	0.250000	0.250000	0.250000	0.250000	
342000	-1163.878274	1	4.621302	1.268517	0.694685	42.289808	27.894444	56.220216	24.250565	46.868392	87.806619	73.826747	4.665301	29.869916	0.250000	0.250000	0.250000	0.250000	
343000	-1164.027366	1	4.303233	1.677627	5.900577	92.898705	34.591585	47.508765	85.819525	64.020368	27.289085	90.432544	51.255880	24.429196	0.250000	0.250000	0.250000	0.250000	
344000	-1163.703022	1	3.744888	0.516377	5.606250	75.909887	21.968115	71.458451	82.154119	26.912404	37.050246	87.290816	56.070168	30.703559	0.250000	0.250000	0.250000	0.250000	
345000	-1168.579335	1	4.290686	1.682142	1.979850	52.288639	10.839443	65.834773	48.551972	41.962223	75.118784	90.726980	33.590627	35.976449	0.250000	0.250000	0.250000	0.250000	
346000	-1165.075077	1	2.036444	2.997729	2.148266	84.376846	9.793305	51.790758	13.095167	71.928156	72.170297	59.892926	63.908725	4.504856	0.250000	0.250000	0.250000	0.250000	
347000	-1162.965952	1	3.163941	0.213517	4.824388	97.608120	42.790549	65.461804	52.410278	41.089554	74.299311	43.464818	90.125393	30.725962	0.250000	0.250000	0.250000	0.250000	
348000	-1166.053330	1	2.399572	2.037210	0.980471	71.040423	17.668338	20.486441	88.506920	66.807467	91.760276	19.287473	5.987942	37.907844	0.250000	0.250000	0.250000	0.250000	
349000	-1163.137688	1	5.757000	0.421611	0.400341	53.242519	89.137418	61.047909	99.302643	97.314532	91.263066	27.847803	4.979585	64.264201	0.250000	0.250000	0.250000	0.250000	
350000	-1164.531628	1	3.633497	0.233630	2.848469	64.448716	25.333349	55.881112	59.311656	42.842710	38.505443	50.725319	36.495983	30.945864	0.250000	0.250000	0.250000	0.250000	
351000	-1163.866952	1	2.064321	2.597980	3.047395	90.610271	8.378040	54.798343	42.508571	40.993962	92.534766	50.174861	54.302200	38.498988	0.250000	0.250000	0.250000	0.250000	
352000	-1164.209297	1	0.699628	2.949821	4.049531	63.062293	2.776411	20.598462	72.883034	93.863829	37.512081	63.006068	12.906629	21.311224	0.250000	0.250000	0.250000	0.250000	
353000	-1162.905697	1	3.273779	2.531051	2.580362	87.902214	32.639429	32.570660	78.711070	81.096661	36.147828	42.689353	20.987338	21.416514	0.250000	0.250000	0.250000	0.250000	
354000	-1163.584075	1	3.306383	1.283357	5.245581	67.039774	21.446285	99.704461	83.906044	37.745434	55.908558	82.631086	86.665748	28.862522	0.250000	0.250000	0.250000	0.250000	
355000	-1163.393545	1	3.436427	0.550560	2.164910	80.940265	23.048469	24.844868	13.472680	48.975741	95.603370	41.706680	10.763002	51.994126	0.250000	0.250000	0.250000	0.250000	
356000	-1163.416994	1	0.323290	0.558438	3.015599	8.327322	38.476822	54.865333	96.821466	87.207641	27.996275	24.863292	41.337155	41.496037	0.250000	0.250000	0.250000	0.250000	
357000	-1163.146119	1	0.866327	2.610405	4.108837	28.245742	16.231285	32.029221	26.401285	55.882023	70.949608	94.816467	24.852745	5.759221	0.250000	0.250000	0.250000	0.250000	
358000	-1165.076121	1	1.025291	2.592651	1.112922	3.355881	15.241316	56.894820	53.081389	48.039813	77.175740	61.564589	18.902114	38.071369	0.250000	0.250000	0.250000	0.250000	
359000	-1164.677570	1	0.438176	1.113250	4.348469	0.607174	28.952307	72.267369	48.408659	52.147526	81.863135	92.240476	61.592036	45.291073	0.250000	0.250000	0.250000	0.250000	
360000	-1165.695940	1	0.648940	2.399624	1.920753	3.014894	84.283151	31.192537	82.932518	56.101198	86.711475	42.960202	32.757520	17.696502	0.250000	0.250000	0.250000	0.250000	
361000	-1164.559694	1	1.506762	2.732290	1.094055	4.063378	10.347084	64.957400	85.367169	28.403240	53.925538	42.915233	12.230829	31.629741	0.250000	0.250000	0.250000	0.250000	
362000	-1163.502567	1	0.181842	0.629058	6.990226	63.126409	14.202355	7.316845	74.278949	84.905013	59.940417	59.519050	25.956944	82.178444	0.250000	0.250000	0.250000	0.250000	
363000	-1163.960003	1	3.346034	0.188802	2.843782	48.651566	47.589766	75.902853	16.089811	30.648982	42.434071	67.118884	46.083941	8.903970	0.250000	0.250000	0.250000	0.250000	
364000	-1165.143583	1	1.503868	1.531753	8.486537	73.149803	78.527753	85.488021	97.050209	99.603229	17.014690	96.410783	78.760644	37.214244	0.250000	0.250000	0.250000	0.250000	
365000	-1164.996088	1	4.196483	1.219476	3.845849	53.275276	22.458541	57.626131	98.970263	31.900741	74.320955	58.780712	9.527532	71.583056	0.250000	0.250000	0.250000	0.250000	
366000	-1164.401380	1	8.078268	1.202709	1.329418	88.311435	80.814336	52.105409	85.112965	73.477734	97.569931	73.889722	12.201465	4.692872	0.250000	0.250000	0.250000	0.250000	
367000	-1164.323817	1	4.289364	0.428337	2.445498	69.936027	21.278722	83.599086	33.935304	25.844610	47.973448	60.622401	42.718039	14.205210	0.250000	0.250000	0.250000	0.250000	
368000	-1164.190773	1	0.285746	4.605179	3.588410	48.531887	31.996558	85.733078	94.687222	98.130336	72.593473	59.108684	91.379033	28.597110	0.250000	0.250000	0.250000	0.250000	
369000	-1164.772693	1	3.445643	3.652171	0.600274	79.230105	3.388010	19.475668	89.833764	9.787164	81.512484	45.107712	2.109120	18.046288	0.250000	0.250000	0.250000	0.250000	
370000	-1164.702879	1	3.362795	1.542086	5.910648	88.227089	1.845363	32.365907	76.618360	54.852194	94.685493	81.283682	30.962825	75.573348	0.250000	0.250000	0.250000	0.250000	
371000	-1166.951885	1	0.423964	2.856496	5.153981	44.707027	23.356932	26.513352	57.326149	17.277445	97.831671	76.645780	38.298608	28.731296	0.250000	0.250000	0.250000	0.250000	
372000	-1165.239004	1	0.508418	0.957989	7.571330	76.972918	51.678793	57.606342	24.476247	64.333476	72.404079	91.277385	93.171789	38.992352	0.250000	0.250000	0.250000	0.250000	
373000	-1163.407319	1	6.976232	0.392939	0.927651	89.737318	91.332458	96.733943	61.272555	69.650294	76.560316	39.751420	62.094842	12.405550	0.250000	0.250000	0.250000	0.250000	
374000	-1163.274194	1	3.554595	0.451407	2.386199	82.648866	87.826349	69.338809	72.277195	20.993008	71.015429	22.164882	95.648502	0.191473	0.250000	0.250000	0.250000	0.250000	
375000	-1163.729812	1	2.757510	2.942164	0.435660	21.962719	35.065624	81.116086	45.262383	72.378297	77.807264	76.734346	36.898578	2.211952	0.250000	0.250000	0.250000	0.250000	
376000	-1165.446945	1	4.651978	4.293880	3.345505	90.657246	29.268497	89.145310	81.294699	38.952417	86.737069	91.066816	68.834016	22.333877	0.250000	0.250000	0.250000	0.250000	
377000	-1164.271427	1	0.431261	3.532552	2.882157	81.551109	37.526021	34.333610	90.812907	98.401698	75.209624	9.798853	80.350604	9.688335	0.250000	0.250000	0.250000	0.250000	
378000	-1163.219707	1	2.737747	2.636423	4.081045	80.643668	25.625231	58.890956	51.071648	56.087993	68.026250	69.137192	61.377962	12.730386	0.250000	0.250000	0.250000	0.250000	
379000	-1162.988041	1	0.921432	1.992624	1.970601	40.089941	31.801321	44.266531	49.438863	79.924888	63.160273	34.276061	37.159344	20.329339	0.250000	0.250000	0.250000	0.250000	
380000	-1163.137381	1	3.749511	2.490453	1.056859	65.366399	41.961587	53.553732	69.076040	78.480008	32.121810	50.026921	17.838479	0.590580	0.250000	0.250000	0.250000	0.250000	
381000	-1165.679430	1	3.105458	2.307739	3.542977	14.707655	33.660740	45.463964	88.704631	49.070137	43.773189	88.814880	4.608755	1.585524	0.250000	0.250000	0.250000	0.250000	
382000	-1165.046695	1	4.383676	0.804201	0.239825	51.689288	68.825136	66.694826	17.504028	85.384978	41.580850	49.606155	14.460343	16.971160	0.250000	0.250000	0.250000	0.250000	
383000	-1163.764953	1	6.299395	0.521933	0.098529	70.476565	53.953102	75.354003	72.989076	81.347575	64.912880	26.560373	10.471876	42.483169	0.250000	0.250000	0.250000	0.250000	
384000	-1163.264818	1	3.218344	1.749018	0.372473	42.632491	54.603995	60.976586	88.149125	42.304557	71.385243	25.474797	37.192382	16.605210	0.250000	0.250000	0.250000	0.250000	
385000	-1163.675960	1	8.498002	0.007787	2.175470	87.334670	84.209750	87.978567	69.956844	26.155081	46.915217	74.975150	34.573902	3.358789	0.250000	0.250000	0.250000	0.250000	
386000	-1163.162562	1	9.260662	0.003077	0.607635	73.645620	57.877531	93.975968	58.566958	11.393541	96.185394	86.454944	11.611154	35.079462	0.250000	0.250000	0.250000	0.250000	
387000	-1165.957866	1	2.557509	2.321222	0.808599	30.573176	59.217695	79.786305	86.755292	75.002345	79.741999	38.686512	36.464324	6.913563	0.250000	0.250000	0.250000	0.250000	
388000	-1163.312399	1	2.730117	0.709397	5.080677	68.283703	39.404534	56.803332	90.278057	35.906286	22.826604	46.730711	59.022658	24.741458	0.250000	0.250000	0.250000	0.250000	
389000	-1166.214204	1	3.000089	0.913780	5.740843	87.437476	42.073379	80.313840	28.067130	15.343395	81.064722	72.846507	72.384844	12.986201	0.250000	0.250000	0.250000	0.250000	
390000	-1164.045188	1	1.785219	3.010317	2.427984	28.069903	25.063026	73.278672	87.601847	89.875295	69.121704	70.529723	27.618497	16.945617	0.250000	0.250000	0.250000	0.250000	
391000	-1163.242504	1	3.164494	3.682684	3.127888	94.340518	68.035542	96.358247	86.416344	90.555865	66.488110	57.694959	88.599517	3.510843	0.250000	0.250000	0.250000	0.250000	
392000	-1163.350226	1	4.183221	0.456520	1.636535	14.196515	54.035974	82.960028	84.375799	40.856469	10.408879	63.311391	17.858643	7.706249	0.250000	0.250000	0.250000	0.250000	
393000	-1164.259957	1	5.281894	0.790660	2.595014	63.578656	61.856553	98.311685	57.431060	83.876973	66.782796	91.911097	39.044660	29.846114	0.250000	0.250000	0.250000	0.250000	
394000	-1163.864877	1	4.384438	0.094472	7.080665	99.769713	22.171252	54.447346	48.023936	75.598108	94.080110	84.165073	42.548512	67.696860	0.250000	0.250000	0.250000	0.250000	
395000	-1164.282783	1	4.812257	0.574700	5.197746	91.047398	1.891333	31.036634	63.468156	3.311566	97.912993	72.388052	13.515800	46.574383	0.250000	0.250000	0.250000	0.250000	
396000	-1164.580990	1	2.952026	2.456412	2.629846	69.647315	13.002628	39.933792	27.103620	16.199814	63.982649	60.335193	32.399932	1.963933	0.250000	0.250000	0.250000	0.250000	
397000	-1163.540123	1	2.925461	0.290235	2.073505	79.217775	2.742201	55.877883	1.716750	2.517896	67.166276	28.184049	46.138097	19.797561	0.250000	0.250000	0.250000	0.250000	
398000	-1165.153467	1	5.155843	1.995190	2.669467	78.546540	82.632003	94.854860	93.911183	12.727709	61.987156	61.612997	78.498206	2.472733	0.250000	0.250000	0.250000	0.250000	
399000	-1164.712332	1	2.249413	3.660157	1.677005	73.256151	57.455305	19.172086	84.170447	96.713094	33.549224	38.673875	9.839645	6.988791	0.250000	0.250000	0.250000	0.250000	
400000	-1171.151664	1	4.269416	0.363809	1.108707	57.023204	55.517251	13.952357	20.273228	62.397970	61.968388	26.915391	3.715382	31.531694	0.250000	0.250000	0.250000	0.250000	
401000	-1163.214583	1	2.080470	0.299911	4.839102	26.340665	12.765965	61.435847	35.555929	90.549494	85.027688	83.694046	4.276338	64.888886	0.250000	0.250000	0.250000	0.250000	
402000	-1164.278414	1	1.615068	1.552812	3.313814	2.657858	55.624595	19.762752	70.226898	69.411877	90.910734	78.491821	14.156453	15.993767	0.250000	0.250000	0.250000	0.250000	
403000	-1167.275032	1	0.689883	0.260110	3.731612	52.535284	73.657246	31.740923	64.328267	67.433209	71.222151	4.269589	65.251176	27.459915	0.250000	0.250000	0.250000	0.250000	
404000	-1162.996796	1	1.177213	0.850864	3.197848	68.804853	34.350875	59.592958	79.968487	71.715394	48.534194	0.588533	70.495846	44.417990	0.250000	0.250000	0.250000	0.250000	
405000	-1165.413667	1	1.700626	1.981613	1.896384	72.415126	19.601228	25.555640	74.075903	23.097989	20.627279	9.040123	35.012849	5.588086	0.250000	0.250000	0.250000	0.250000	
406000	-1163.739145	1	2.073963	1.035040	7.473165	97.145432	59.976499	84.228229	61.562985	91.747205	44.441055	71.112407	97.679417	35.746636	0.250000	0.250000	0.250000	0.250000	
407000	-1166.526153	1	0.150286	1.330436	5.672651	55.600638	22.961097	15.009246	61.982794	43.484648	8.042331	74.973896	45.865197	2.542956	0.250000	0.250000	0.250000	0.250000	
408000	-1163.479746	1	3.229024	0.366463	0.773280	64.076232	59.110753	71.610840	18.010912	91.247368	8.213757	15.266501	52.281515	6.166365	0.250000	0.250000	0.250000	0.250000	
409000	-1163.697437	1	5.631370	1.303015	3.744627	83.429001	65.467542	95.607950	97.774299	19.037852	75.779032	77.413995	68.665083	27.808534	0.250000	0.250000	0.250000	0.250000	
410000	-1164.944210	1	0.364168	2.756327	4.638160	53.872538	57.884099	48.039882	64.626965	94.672692	87.919126	66.547238	48.605192	22.175783	0.250000	0.250000	0.250000	0.250000	
411000	-1163.524573	1	3.844393	1.451917	4.217885	88.924751	74.902209	27.901598	94.136104	94.525828	77.013477	64.796582	24.358702	39.153511	0.250000	0.250000	0.250000	0.250000	
412000	-1166.489663	1	4.606865	0.064513	3.025926	85.051272	51.961819	16.049054	55.058693	77.226385	55.433545	58.063405	3.259494	19.730586	0.250000	0.250000	0.250000	0.250000	
413000	-1165.651513	1	1.271056	0.174611	9.154939	49.882649	5.034604	29.127033	51.635297	54.675794	13.501996	95.327578	22.376086	37.806773	0.250000	0.250000	0.250000	0.250000	
414000	-1164.362004	1	4.809181	2.075945	2.053543	47.496976	33.756958	80.524443	85.611267	50.794380	61.322595	96.936258	19.779639	11.785160	0.250000	0.250000	0.250000	0.250000	
415000	-1163.556769	1	4.998221	0.977222	1.928390	48.541011	36.443531	56.780917	24.046740	19.623891	83.182822	87.152263	10.336590	20.436563	0.250000	0.250000	0.250000	0.250000	
