Default schedule
Rate	100.00
Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.329000	0.435687	1000	0.329000	0.329000	0.336838	
1000	0.345000	0.435687	1000	0.345000	0.345000	0.336953	
1000	0.275000	0.435687	1000	0.275000	0.275000	0.336093	
1000	0.319000	0.435687	1000	0.319000	0.319000	0.335858	
1000	0.348000	0.435687	1000	0.348000	0.348000	0.336022	
1000	0.325000	0.435687	1000	0.325000	0.325000	0.335876	
1000	0.338000	0.435687	1000	0.338000	0.338000	0.335903	
1000	0.335000	0.435687	1000	0.335000	0.335000	0.335892	
1000	0.376000	0.435687	1000	0.376000	0.376000	0.336406	
1000	0.312000	0.435687	1000	0.312000	0.312000	0.336097	
1000	0.367000	0.435687	1000	0.367000	0.367000	0.336483	
1000	0.335000	0.435687	1000	0.335000	0.335000	0.336465	
1000	0.343000	0.435687	1000	0.343000	0.343000	0.336545	
1000	0.331000	0.435687	1000	0.331000	0.331000	0.336478	
1000	0.342000	0.435687	1000	0.342000	0.342000	0.336544	
1000	0.325000	0.435687	1000	0.325000	0.325000	0.336408	
1000	0.304000	0.435687	1000	0.304000	0.304000	0.336031	
1000	0.324000	0.435687	1000	0.324000	0.324000	0.335893	
1000	0.321000	0.435687	1000	0.321000	0.321000	0.335723	
1000	0.330000	0.435687	1000	0.330000	0.330000	0.335659	
1000	0.349000	0.435687	1000	0.349000	0.349000	0.335807	
1000	0.285000	0.435687	1000	0.285000	0.285000	0.335249	
1000	0.336000	0.435687	1000	0.336000	0.336000	0.335257	
1000	0.337000	0.435687	1000	0.337000	0.337000	0.335276	
1000	0.355000	0.435687	1000	0.355000	0.355000	0.335486	
1000	0.355000	0.435687	1000	0.355000	0.355000	0.335691	
1000	0.317000	0.435687	1000	0.317000	0.317000	0.335497	
1000	0.305000	0.435687	1000	0.305000	0.305000	0.335182	
1000	0.346000	0.435687	1000	0.346000	0.346000	0.335292	
1000	0.326000	0.435687	1000	0.326000	0.326000	0.335199	
1000	0.328000	0.435687	1000	0.328000	0.328000	0.335127	
1000	0.307000	0.435687	1000	0.307000	0.307000	0.334848	
1000	0.312000	0.435687	1000	0.312000	0.312000	0.334624	
1000	0.344000	0.435687	1000	0.344000	0.344000	0.334715	
1000	0.334000	0.435687	1000	0.334000	0.334000	0.334708	
1000	0.313000	0.435687	1000	0.313000	0.313000	0.334502	
1000	0.282000	0.435687	1000	0.282000	0.282000	0.334006	
1000	0.369000	0.435687	1000	0.369000	0.369000	0.334333	
1000	0.349000	0.435687	1000	0.349000	0.349000	0.334469	
1000	0.312000	0.435687	1000	0.312000	0.312000	0.334263	
1000	0.311000	0.435687	1000	0.311000	0.311000	0.334052	
1000	0.335000	0.435687	1000	0.335000	0.335000	0.334060	
1000	0.295000	0.435687	1000	0.295000	0.295000	0.333711	
1000	0.269000	0.435687	1000	0.269000	0.269000	0.333139	
1000	0.344000	0.435687	1000	0.344000	0.344000	0.333234	
1000	0.334000	0.435687	1000	0.334000	0.334000	0.333241	
1000	0.289000	0.435687	1000	0.289000	0.289000	0.332859	
1000	0.323000	0.435687	1000	0.323000	0.323000	0.332775	
1000	0.360000	0.435687	1000	0.360000	0.360000	0.333006	
1000	0.332000	0.435687	1000	0.332000	0.332000	0.332997	
1000	0.321000	0.435687	1000	0.321000	0.321000	0.332897	
1000	0.319000	0.435687	1000	0.319000	0.319000	0.332782	
1000	0.312000	0.435687	1000	0.312000	0.312000	0.332612	
1000	0.310000	0.435687	1000	0.310000	0.310000	0.332428	
1000	0.294000	0.435687	1000	0.294000	0.294000	0.332118	
1000	0.279000	0.435687	1000	0.279000	0.279000	0.331693	
1000	0.285000	0.435687	1000	0.285000	0.285000	0.331323	
1000	0.346000	0.435687	1000	0.346000	0.346000	0.331438	
1000	0.330000	0.435687	1000	0.330000	0.330000	0.331427	
1000	0.323000	0.435687	1000	0.323000	0.323000	0.331362	
1000	0.316000	0.435687	1000	0.316000	0.316000	0.331244	
1000	0.341000	0.435687	1000	0.341000	0.341000	0.331318	
1000	0.322000	0.435687	1000	0.322000	0.322000	0.331247	
1000	0.350000	0.435687	1000	0.350000	0.350000	0.331388	
1000	0.339000	0.435687	1000	0.339000	0.339000	0.331445	
1000	0.344000	0.435687	1000	0.344000	0.344000	0.331538	
1000	0.321000	0.435687	1000	0.321000	0.321000	0.331461	
1000	0.339000	0.435687	1000	0.339000	0.339000	0.331516	
1000	0.357000	0.435687	1000	0.357000	0.357000	0.331700	
1000	0.325000	0.435687	1000	0.325000	0.325000	0.331652	
1000	0.368000	0.435687	1000	0.368000	0.368000	0.331912	
1000	0.343000	0.435687	1000	0.343000	0.343000	0.331991	
1000	0.298000	0.435687	1000	0.298000	0.298000	0.331751	
1000	0.337000	0.435687	1000	0.337000	0.337000	0.331788	
1000	0.317000	0.435687	1000	0.317000	0.317000	0.331685	
1000	0.332000	0.435687	1000	0.332000	0.332000	0.331687	
1000	0.367000	0.435687	1000	0.367000	0.367000	0.331929	
1000	0.349000	0.435687	1000	0.349000	0.349000	0.332045	
1000	0.307000	0.435687	1000	0.307000	0.307000	0.331876	
1000	0.340000	0.435687	1000	0.340000	0.340000	0.331931	
1000	0.324000	0.435687	1000	0.324000	0.324000	0.331878	
1000	0.321000	0.435687	1000	0.321000	0.321000	0.331806	
1000	0.300000	0.435687	1000	0.300000	0.300000	0.331597	
1000	0.314000	0.435687	1000	0.314000	0.314000	0.331481	
1000	0.360000	0.435687	1000	0.360000	0.360000	0.331667	
1000	0.354000	0.435687	1000	0.354000	0.354000	0.331811	
1000	0.327000	0.435687	1000	0.327000	0.327000	0.331780	
1000	0.331000	0.435687	1000	0.331000	0.331000	0.331775	
1000	0.305000	0.435687	1000	0.305000	0.305000	0.331605	
1000	0.328000	0.435687	1000	0.328000	0.328000	0.331583	
1000	0.329000	0.435687	1000	0.329000	0.329000	0.331567	
1000	0.331000	0.435687	1000	0.331000	0.331000	0.331563	
1000	0.308000	0.435687	1000	0.308000	0.308000	0.331418	
1000	0.329000	0.435687	1000	0.329000	0.329000	0.331403	
1000	0.326000	0.435687	1000	0.326000	0.326000	0.331370	
1000	0.338000	0.435687	1000	0.338000	0.338000	0.331410	
1000	0.358000	0.435687	1000	0.358000	0.358000	0.331570	
1000	0.353000	0.435687	1000	0.353000	0.353000	0.331699	
1000	0.340000	0.435687	1000	0.340000	0.340000	0.331748	
1000	0.335000	0.435687	1000	0.335000	0.335000	0.331767	
1000	0.315000	0.435687	1000	0.315000	0.315000	0.331669	
1000	0.331000	0.435687	1000	0.331000	0.331000	0.331665	
1000	0.351000	0.435687	1000	0.351000	0.351000	0.331777	
1000	0.345000	0.435687	1000	0.345000	0.345000	0.331854	
1000	0.355000	0.435687	1000	0.355000	0.355000	0.331987	
1000	0.327000	0.435687	1000	0.327000	0.327000	0.331958	
1000	0.332000	0.435687	1000	0.332000	0.332000	0.331958	
1000	0.306000	0.435687	1000	0.306000	0.306000	0.331812	
1000	0.366000	0.435687	1000	0.366000	0.366000	0.332004	
1000	0.340000	0.435687	1000	0.340000	0.340000	0.332048	
1000	0.346000	0.435687	1000	0.346000	0.346000	0.332126	
1000	0.357000	0.435687	1000	0.357000	0.357000	0.332263	
1000	0.313000	0.435687	1000	0.313000	0.313000	0.332158	
1000	0.315000	0.435687	1000	0.315000	0.315000	0.332064	
1000	0.339000	0.435687	1000	0.339000	0.339000	0.332101	
1000	0.313000	0.435687	1000	0.313000	0.313000	0.331998	
1000	0.337000	0.435687	1000	0.337000	0.337000	0.332025	
1000	0.336000	0.435687	1000	0.336000	0.336000	0.332046	
1000	0.344000	0.435687	1000	0.344000	0.344000	0.332110	
1000	0.341000	0.435687	1000	0.341000	0.341000	0.332157	
1000	0.305000	0.435687	1000	0.305000	0.305000	0.332014	
1000	0.361000	0.435687	1000	0.361000	0.361000	0.332166	
1000	0.326000	0.435687	1000	0.326000	0.326000	0.332134	
1000	0.286000	0.435687	1000	0.286000	0.286000	0.331895	
1000	0.330000	0.435687	1000	0.330000	0.330000	0.331885	
1000	0.312000	0.435687	1000	0.312000	0.312000	0.331783	
1000	0.354000	0.435687	1000	0.354000	0.354000	0.331896	
1000	0.306000	0.435687	1000	0.306000	0.306000	0.331765	
1000	0.320000	0.435687	1000	0.320000	0.320000	0.331705	
1000	0.332000	0.435687	1000	0.332000	0.332000	0.331707	
1000	0.316000	0.435687	1000	0.316000	0.316000	0.331628	
1000	0.330000	0.435687	1000	0.330000	0.330000	0.331620	
1000	0.318000	0.435687	1000	0.318000	0.318000	0.331553	
1000	0.326000	0.435687	1000	0.326000	0.326000	0.331525	
1000	0.313000	0.435687	1000	0.313000	0.313000	0.331435	
1000	0.342000	0.435687	1000	0.342000	0.342000	0.331486	
1000	0.326000	0.435687	1000	0.326000	0.326000	0.331460	
1000	0.324000	0.435687	1000	0.324000	0.324000	0.331424	
1000	0.322000	0.435687	1000	0.322000	0.322000	0.331378	
1000	0.328000	0.435687	1000	0.328000	0.328000	0.331362	
1000	0.396000	0.435687	1000	0.396000	0.396000	0.331670	
1000	0.286000	0.435687	1000	0.286000	0.286000	0.331453	
1000	0.354000	0.435687	1000	0.354000	0.354000	0.331560	
1000	0.317000	0.435687	1000	0.317000	0.317000	0.331491	
1000	0.309000	0.435687	1000	0.309000	0.309000	0.331386	
1000	0.331000	0.435687	1000	0.331000	0.331000	0.331385	
1000	0.316000	0.435687	1000	0.316000	0.316000	0.331313	
1000	0.317000	0.435687	1000	0.317000	0.317000	0.331247	
1000	0.362000	0.435687	1000	0.362000	0.362000	0.331388	
1000	0.340000	0.435687	1000	0.340000	0.340000	0.331428	
1000	0.312000	0.435687	1000	0.312000	0.312000	0.331339	
1000	0.326000	0.435687	1000	0.326000	0.326000	0.331315	
1000	0.346000	0.435687	1000	0.346000	0.346000	0.331381	
1000	0.311000	0.435687	1000	0.311000	0.311000	0.331290	
1000	0.345000	0.435687	1000	0.345000	0.345000	0.331351	
1000	0.345000	0.435687	1000	0.345000	0.345000	0.331412	
1000	0.325000	0.435687	1000	0.325000	0.325000	0.331383	
1000	0.331000	0.435687	1000	0.331000	0.331000	0.331382	
1000	0.315000	0.435687	1000	0.315000	0.315000	0.331310	
1000	0.333000	0.435687	1000	0.333000	0.333000	0.331317	
1000	0.327000	0.435687	1000	0.327000	0.327000	0.331299	
1000	0.318000	0.435687	1000	0.318000	0.318000	0.331241	
1000	0.343000	0.435687	1000	0.343000	0.343000	0.331292	
1000	0.330000	0.435687	1000	0.330000	0.330000	0.331286	
1000	0.310000	0.435687	1000	0.310000	0.310000	0.331195	
1000	0.337000	0.435687	1000	0.337000	0.337000	0.331220	
1000	0.349000	0.435687	1000	0.349000	0.349000	0.331295	
1000	0.336000	0.435687	1000	0.336000	0.336000	0.331315	
1000	0.345000	0.435687	1000	0.345000	0.345000	0.331373	
1000	0.326000	0.435687	1000	0.326000	0.326000	0.331350	
1000	0.313000	0.435687	1000	0.313000	0.313000	0.331274	
1000	0.311000	0.435687	1000	0.311000	0.311000	0.331189	
1000	0.327000	0.435687	1000	0.327000	0.327000	0.331172	
1000	0.310000	0.435687	1000	0.310000	0.310000	0.331085	
1000	0.362000	0.435687	1000	0.362000	0.362000	0.331212	
1000	0.314000	0.435687	1000	0.314000	0.314000	0.331142	
1000	0.341000	0.435687	1000	0.341000	0.341000	0.331182	
1000	0.358000	0.435687	1000	0.358000	0.358000	0.331290	
1000	0.358000	0.435687	1000	0.358000	0.358000	0.331398	
1000	0.367000	0.435687	1000	0.367000	0.367000	0.331541	
1000	0.366000	0.435687	1000	0.366000	0.366000	0.331679	
1000	0.264000	0.435687	1000	0.264000	0.264000	0.331409	
1000	0.344000	0.435687	1000	0.344000	0.344000	0.331459	
1000	0.331000	0.435687	1000	0.331000	0.331000	0.331457	
1000	0.312000	0.435687	1000	0.312000	0.312000	0.331381	
1000	0.337000	0.435687	1000	0.337000	0.337000	0.331403	
1000	0.340000	0.435687	1000	0.340000	0.340000	0.331436	
1000	0.314000	0.435687	1000	0.314000	0.314000	0.331368	
1000	0.329000	0.435687	1000	0.329000	0.329000	0.331359	
1000	0.346000	0.435687	1000	0.346000	0.346000	0.331416	
1000	0.346000	0.435687	1000	0.346000	0.346000	0.331472	
1000	0.322000	0.435687	1000	0.322000	0.322000	0.331436	
1000	0.347000	0.435687	1000	0.347000	0.347000	0.331495	
1000	0.364000	0.435687	1000	0.364000	0.364000	0.331619	
1000	0.335000	0.435687	1000	0.335000	0.335000	0.331631	
1000	0.297000	0.435687	1000	0.297000	0.297000	0.331501	
1000	0.325000	0.435687	1000	0.325000	0.325000	0.331476	
1000	0.302000	0.435687	1000	0.302000	0.302000	0.331366	
1000	0.334000	0.435687	1000	0.334000	0.334000	0.331376	
1000	0.300000	0.435687	1000	0.300000	0.300000	0.331259	
1000	0.348000	0.435687	1000	0.348000	0.348000	0.331321	
1000	0.332000	0.435687	1000	0.332000	0.332000	0.331324	
1000	0.337000	0.435687	1000	0.337000	0.337000	0.331344	
1000	0.373000	0.435687	1000	0.373000	0.373000	0.331497	
1000	0.319000	0.435687	1000	0.319000	0.319000	0.331451	
1000	0.307000	0.435687	1000	0.307000	0.307000	0.331362	
1000	0.284000	0.435687	1000	0.284000	0.284000	0.331191	
1000	0.319000	0.435687	1000	0.319000	0.319000	0.331147	
1000	0.354000	0.435687	1000	0.354000	0.354000	0.331229	
1000	0.330000	0.435687	1000	0.330000	0.330000	0.331225	
1000	0.322000	0.435687	1000	0.322000	0.322000	0.331192	
1000	0.345000	0.435687	1000	0.345000	0.345000	0.331241	
1000	0.359000	0.435687	1000	0.359000	0.359000	0.331339	
1000	0.352000	0.435687	1000	0.352000	0.352000	0.331412	
1000	0.360000	0.435687	1000	0.360000	0.360000	0.331513	
1000	0.305000	0.435687	1000	0.305000	0.305000	0.331420	
1000	0.334000	0.435687	1000	0.334000	0.334000	0.331429	
1000	0.352000	0.435687	1000	0.352000	0.352000	0.331501	
1000	0.352000	0.435687	1000	0.352000	0.352000	0.331572	
1000	0.326000	0.435687	1000	0.326000	0.326000	0.331552	
1000	0.279000	0.435687	1000	0.279000	0.279000	0.331371	
1000	0.384000	0.435687	1000	0.384000	0.384000	0.331552	
1000	0.347000	0.435687	1000	0.347000	0.347000	0.331605	
1000	0.347000	0.435687	1000	0.347000	0.347000	0.331658	
1000	0.360000	0.435687	1000	0.360000	0.360000	0.331754	
1000	0.359000	0.435687	1000	0.359000	0.359000	0.331846	
1000	0.353000	0.435687	1000	0.353000	0.353000	0.331918	
1000	0.325000	0.435687	1000	0.325000	0.325000	0.331895	
1000	0.366000	0.435687	1000	0.366000	0.366000	0.332009	
1000	0.313000	0.435687	1000	0.313000	0.313000	0.331945	
1000	0.327000	0.435687	1000	0.327000	0.327000	0.331929	
1000	0.335000	0.435687	1000	0.335000	0.335000	0.331939	
1000	0.306000	0.435687	1000	0.306000	0.306000	0.331853	
1000	0.327000	0.435687	1000	0.327000	0.327000	0.331837	
1000	0.296000	0.435687	1000	0.296000	0.296000	0.331719	
1000	0.318000	0.435687	1000	0.318000	0.318000	0.331674	
1000	0.383000	0.435687	1000	0.383000	0.383000	0.331842	
1000	0.288000	0.435687	1000	0.288000	0.288000	0.331699	
1000	0.358000	0.435687	1000	0.358000	0.358000	0.331785	
1000	0.361000	0.435687	1000	0.361000	0.361000	0.331879	
1000	0.347000	0.435687	1000	0.347000	0.347000	0.331928	
1000	0.305000	0.435687	1000	0.305000	0.305000	0.331841	
1000	0.270000	0.435687	1000	0.270000	0.270000	0.331643	
1000	0.367000	0.435687	1000	0.367000	0.367000	0.331756	
1000	0.364000	0.435687	1000	0.364000	0.364000	0.331859	
1000	0.348000	0.435687	1000	0.348000	0.348000	0.331910	
1000	0.305000	0.435687	1000	0.305000	0.305000	0.331825	
1000	0.322000	0.435687	1000	0.322000	0.322000	0.331794	
1000	0.344000	0.435687	1000	0.344000	0.344000	0.331832	
1000	0.304000	0.435687	1000	0.304000	0.304000	0.331745	
1000	0.369000	0.435687	1000	0.369000	0.369000	0.331861	
1000	0.348000	0.435687	1000	0.348000	0.348000	0.331912	
1000	0.354000	0.435687	1000	0.354000	0.354000	0.331980	
1000	0.316000	0.435687	1000	0.316000	0.316000	0.331931	
1000	0.318000	0.435687	1000	0.318000	0.318000	0.331888	
1000	0.300000	0.435687	1000	0.300000	0.300000	0.331790	
1000	0.360000	0.435687	1000	0.360000	0.360000	0.331876	
1000	0.353000	0.435687	1000	0.353000	0.353000	0.331941	
1000	0.362000	0.435687	1000	0.362000	0.362000	0.332033	
1000	0.338000	0.435687	1000	0.338000	0.338000	0.332051	
1000	0.354000	0.435687	1000	0.354000	0.354000	0.332117	
1000	0.362000	0.435687	1000	0.362000	0.362000	0.332207	
1000	0.298000	0.435687	1000	0.298000	0.298000	0.332104	
1000	0.347000	0.435687	1000	0.347000	0.347000	0.332149	
1000	0.282000	0.435687	1000	0.282000	0.282000	0.331999	
1000	0.347000	0.435687	1000	0.347000	0.347000	0.332044	
1000	0.354000	0.435687	1000	0.354000	0.354000	0.332109	
1000	0.321000	0.435687	1000	0.321000	0.321000	0.332076	
1000	0.293000	0.435687	1000	0.293000	0.293000	0.331961	
1000	0.311000	0.435687	1000	0.311000	0.311000	0.331899	
1000	0.347000	0.435687	1000	0.347000	0.347000	0.331943	
1000	0.349000	0.435687	1000	0.349000	0.349000	0.331993	
1000	0.307000	0.435687	1000	0.307000	0.307000	0.331920	
1000	0.336000	0.435687	1000	0.336000	0.336000	0.331932	
1000	0.373000	0.435687	1000	0.373000	0.373000	0.332051	
1000	0.338000	0.435687	1000	0.338000	0.338000	0.332069	
1000	0.318000	0.435687	1000	0.318000	0.318000	0.332028	
1000	0.297000	0.435687	1000	0.297000	0.297000	0.331927	
1000	0.330000	0.435687	1000	0.330000	0.330000	0.331921	
1000	0.334000	0.435687	1000	0.334000	0.334000	0.331927	
1000	0.321000	0.435687	1000	0.321000	0.321000	0.331896	
1000	0.350000	0.435687	1000	0.350000	0.350000	0.331948	
1000	0.333000	0.435687	1000	0.333000	0.333000	0.331951	
1000	0.307000	0.435687	1000	0.307000	0.307000	0.331880	
1000	0.352000	0.435687	1000	0.352000	0.352000	0.331937	
1000	0.317000	0.435687	1000	0.317000	0.317000	0.331895	
1000	0.299000	0.435687	1000	0.299000	0.299000	0.331802	
1000	0.320000	0.435687	1000	0.320000	0.320000	0.331769	
1000	0.322000	0.435687	1000	0.322000	0.322000	0.331742	
1000	0.309000	0.435687	1000	0.309000	0.309000	0.331679	
1000	0.350000	0.435687	1000	0.350000	0.350000	0.331730	
1000	0.285000	0.435687	1000	0.285000	0.285000	0.331600	
1000	0.334000	0.435687	1000	0.334000	0.334000	0.331607	
1000	0.357000	0.435687	1000	0.357000	0.357000	0.331677	
1000	0.340000	0.435687	1000	0.340000	0.340000	0.331700	
1000	0.343000	0.435687	1000	0.343000	0.343000	0.331731	
1000	0.305000	0.435687	1000	0.305000	0.305000	0.331658	
1000	0.372000	0.435687	1000	0.372000	0.372000	0.331767	
1000	0.322000	0.435687	1000	0.322000	0.322000	0.331741	
1000	0.344000	0.435687	1000	0.344000	0.344000	0.331774	
1000	0.341000	0.435687	1000	0.341000	0.341000	0.331799	
1000	0.339000	0.435687	1000	0.339000	0.339000	0.331819	
1000	0.345000	0.435687	1000	0.345000	0.345000	0.331854	
1000	0.332000	0.435687	1000	0.332000	0.332000	0.331854	
1000	0.346000	0.435687	1000	0.346000	0.346000	0.331892	
1000	0.335000	0.435687	1000	0.335000	0.335000	0.331900	
1000	0.306000	0.435687	1000	0.306000	0.306000	0.331832	
1000	0.348000	0.435687	1000	0.348000	0.348000	0.331874	
1000	0.334000	0.435687	1000	0.334000	0.334000	0.331880	
1000	0.333000	0.435687	1000	0.333000	0.333000	0.331883	
1000	0.296000	0.435687	1000	0.296000	0.296000	0.331789	
1000	0.338000	0.435687	1000	0.338000	0.338000	0.331805	
1000	0.337000	0.435687	1000	0.337000	0.337000	0.331819	
1000	0.364000	0.435687	1000	0.364000	0.364000	0.331903	
1000	0.342000	0.435687	1000	0.342000	0.342000	0.331929	
1000	0.371000	0.435687	1000	0.371000	0.371000	0.332030	
1000	0.344000	0.435687	1000	0.344000	0.344000	0.332061	
1000	0.349000	0.435687	1000	0.349000	0.349000	0.332105	
1000	0.336000	0.435687	1000	0.336000	0.336000	0.332115	
1000	0.343000	0.435687	1000	0.343000	0.343000	0.332143	
1000	0.328000	0.435687	1000	0.328000	0.328000	0.332132	
1000	0.306000	0.435687	1000	0.306000	0.306000	0.332066	
1000	0.291000	0.435687	1000	0.291000	0.291000	0.331961	
1000	0.354000	0.435687	1000	0.354000	0.354000	0.332017	
1000	0.345000	0.435687	1000	0.345000	0.345000	0.332050	
1000	0.294000	0.435687	1000	0.294000	0.294000	0.331954	
1000	0.336000	0.435687	1000	0.336000	0.336000	0.331964	
1000	0.283000	0.435687	1000	0.283000	0.283000	0.331840	
1000	0.358000	0.435687	1000	0.358000	0.358000	0.331906	
1000	0.282000	0.435687	1000	0.282000	0.282000	0.331781	
1000	0.309000	0.435687	1000	0.309000	0.309000	0.331724	
1000	0.348000	0.435687	1000	0.348000	0.348000	0.331765	
1000	0.315000	0.435687	1000	0.315000	0.315000	0.331723	
1000	0.313000	0.435687	1000	0.313000	0.313000	0.331677	
1000	0.347000	0.435687	1000	0.347000	0.347000	0.331715	
1000	0.305000	0.435687	1000	0.305000	0.305000	0.331649	
1000	0.348000	0.435687	1000	0.348000	0.348000	0.331689	
1000	0.342000	0.435687	1000	0.342000	0.342000	0.331714	
1000	0.321000	0.435687	1000	0.321000	0.321000	0.331688	
1000	0.329000	0.435687	1000	0.329000	0.329000	0.331681	
1000	0.370000	0.435687	1000	0.370000	0.370000	0.331775	
1000	0.365000	0.435687	1000	0.365000	0.365000	0.331856	
1000	0.320000	0.435687	1000	0.320000	0.320000	0.331827	
1000	0.329000	0.435687	1000	0.329000	0.329000	0.331820	
1000	0.306000	0.435687	1000	0.306000	0.306000	0.331758	
1000	0.304000	0.435687	1000	0.304000	0.304000	0.331691	
1000	0.307000	0.435687	1000	0.307000	0.307000	0.331631	
1000	0.360000	0.435687	1000	0.360000	0.360000	0.331699	
1000	0.355000	0.435687	1000	0.355000	0.355000	0.331755	
1000	0.323000	0.435687	1000	0.323000	0.323000	0.331734	
1000	0.315000	0.435687	1000	0.315000	0.315000	0.331694	
1000	0.338000	0.435687	1000	0.338000	0.338000	0.331709	
1000	0.331000	0.435687	1000	0.331000	0.331000	0.331708	
1000	0.317000	0.435687	1000	0.317000	0.317000	0.331673	
1000	0.305000	0.435687	1000	0.305000	0.305000	0.331610	
1000	0.348000	0.435687	1000	0.348000	0.348000	0.331649	
1000	0.323000	0.435687	1000	0.323000	0.323000	0.331628	
1000	0.335000	0.435687	1000	0.335000	0.335000	0.331636	
1000	0.367000	0.435687	1000	0.367000	0.367000	0.331719	
1000	0.361000	0.435687	1000	0.361000	0.361000	0.331787	
