q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
0.000367,0.000313,0.000367,0.000935,0.049534,0.002166,0.016789,0.081955,0.024151,0.025185,3.1e-05,6.1e-05
0.000402,0.000121,0.000778,0.015298,0.039556,0.002013,0.003422,0.051703,0.009671,0.02601,0.002229,0.001105
0.000287,0.000187,0.000556,0.000738,0.030856,0.000619,0.026526,0.03926,0.039337,0.028275,0.000593,0.00048
0.000337,0.000169,0.000473,0.00379,0.050016,0.000529,0.020557,0.085185,0.026768,0.025265,0.000943,0.00013
0.000386,0.000149,0.000714,0.001741,0.038252,0.004195,0.011238,0.057738,0.026179,0.031248,0.000312,0.000426
0.000396,5.2e-05,0.000427,0.008168,0.036441,0.001061,0.003952,0.04101,0.023277,0.031108,0.000651,2.2e-05
0.000515,5.7e-05,0.000476,0.004456,0.034253,0.006247,0.019244,0.048023,0.007647,0.027241,3.1e-05,0.000205
0.000193,0.000187,0.000425,0.000318,0.03917,0.005182,0.026213,0.058595,0.005707,0.026932,3.5e-05,0.0007
0.000101,0.000578,0.000623,0.000532,0.06513,0.001866,0.019591,0.095845,0.022545,0.029338,6.1e-05,0.000398
0.000143,0.000263,0.00035,0.004045,0.050093,0.007081,0.011634,0.090467,0.016085,0.026588,0.000182,0.002502
0.000174,0.000412,0.000374,0.000797,0.038754,0.007146,0.024313,0.085895,0.007693,0.024021,0.001109,1.3e-05
0.000364,0.000259,0.000316,0.003236,0.029038,0.000988,0.014763,0.031786,0.031291,0.030304,0.000417,1.6e-05
0.000427,0.000171,0.000379,0.003294,0.065367,0.002268,0.019603,0.092355,0.015669,0.025688,0.000103,7.7e-05
0.000344,0.000289,0.000551,0.003247,0.035407,0.002349,0.015407,0.034616,0.016599,0.028674,0.000546,0.00066
0.000475,9.5e-05,0.000362,0.002676,0.029518,0.000962,0.01446,0.013965,0.020063,0.028482,0.000532,0.00023
0.000399,0.00048,0.000233,0.002118,0.022538,0.003699,0.015225,0.023153,0.021525,0.022593,0.000257,0.000303
0.000259,0.000271,0.000429,0.001246,0.053502,0.009717,0.014602,0.079626,0.00773,0.028335,0.000298,4.3e-05
0.00025,0.000116,0.000321,0.007028,0.049519,0.016819,0.006178,0.086377,0.007174,0.027604,0.000543,0.001385
0.000312,0.000236,0.00019,0.001147,0.036478,0.004384,0.017564,0.047721,0.018068,0.031361,0.000912,0.000564
0.000234,0.000261,0.00046,0.003227,0.071784,0.002831,0.014766,0.087699,0.018038,0.023367,0.001083,0.000104
0.000252,0.000143,0.000502,0.001368,0.053964,0.008363,0.017685,0.072196,0.00851,0.024191,0.000882,0.000162
0.000484,4e-05,0.000559,0.000674,0.046135,0.000417,0.021133,0.062418,0.019866,0.027686,0.000404,0.000644
0.000292,6.8e-05,0.000226,0.001322,0.026199,0.004249,0.012806,0.027613,0.017358,0.028979,0.000475,9.8e-05
0.000185,0.000645,0.000262,0.003786,0.030082,0.00297,0.028535,0.03475,0.022465,0.026937,0.000111,0.000716
0.000248,0.000224,0.000405,0.000602,0.041085,0.001381,0.026261,0.049051,0.016718,0.022738,6.6e-05,0.000676
0.000309,0.000229,0.000435,0.004795,0.03866,0.001281,0.01038,0.059389,0.022588,0.023636,0.000727,0.000216
0.000377,0.000498,0.000451,0.002379,0.017424,0.006124,0.015536,0.019779,0.011374,0.026811,0.000126,0.000365
0.00018,0.000256,0.000318,0.004807,0.055197,0.012085,0.013945,0.078249,0.005154,0.027153,0.000378,0.000208
0.000283,0.000283,0.00038,0.007256,0.017095,0.003187,0.006214,0.025259,0.02153,0.028514,1.9e-05,0.000344
0.000294,0.000127,0.000421,0.000683,0.069204,0.003422,0.021812,0.073579,0.016106,0.026144,0.000815,0.0004
0.000353,0.00012,0.000526,0.007661,0.030668,0.003569,0.008081,0.06696,0.036951,0.027113,0.000968,0.003164
0.000191,0.000174,0.000465,0.001393,0.042357,0.001472,0.010691,0.056496,0.029224,0.026,0.000938,0.000796
0.000406,0.000201,0.000744,0.010138,0.056233,0.004148,0.008664,0.098324,0.003991,0.023816,0.001592,0.00238
0.000212,0.00019,0.000409,0.008124,0.010467,0.003367,0.004844,0.012184,0.020108,0.030039,0.001823,0.000414
0.000537,2.2e-05,0.00029,0.006383,0.052321,0.008035,0.017457,0.079969,0.013105,0.024374,0.001587,0.000948
0.000445,0.000107,0.000565,0.005755,0.027772,0.001114,0.017635,0.05067,0.028711,0.031286,0.000418,0.001031
0.000142,0.000359,0.000312,0.000541,0.072972,0.006189,0.024483,0.096585,0.016394,0.025627,0.000943,0.000949
7.6e-05,0.000279,0.000598,0.007171,0.03054,0.003933,0.020378,0.050237,0.013991,0.022855,0.001451,0.000182
0.000343,4.2e-05,0.000374,0.011129,0.022141,0.001523,0.007685,0.023324,0.026532,0.023374,0.001642,0.001209
0.00047,0.000147,0.000334,0.002202,0.024644,0.002762,0.025104,0.011381,0.025284,0.026466,0.001239,4.3e-05
0.000342,0.000124,0.000275,0.002318,0.032609,0.005529,0.028647,0.064217,0.010162,0.026982,0.000268,0.000756
0.000314,0.000348,0.000202,0.002349,0.036448,0.000753,0.018956,0.055199,0.017238,0.023862,1.1e-05,0.00046
0.000287,0.000168,0.000847,0.007101,0.021202,0.006921,0.018686,0.043238,0.010695,0.023808,0.001411,0.000561
0.000348,0.000149,0.000245,0.001319,0.037279,0.00316,0.01512,0.040667,0.034729,0.026207,0.000627,0.000445
0.00049,0.000261,0.00051,0.000734,0.036302,0.000143,0.022015,0.041227,0.019296,0.027436,0.000137,8.7e-05
0.000117,0.000217,0.000243,0.006866,0.071187,4.4e-05,0.012998,0.093729,0.018483,0.02603,0.001241,0.000301
0.000142,0.000456,0.000418,0.002929,0.045332,6.9e-05,0.022868,0.053543,0.019822,0.021533,0.00122,0.001647
0.000282,0.000287,0.000609,0.006327,0.020552,1.5e-05,0.015678,0.029635,0.016945,0.028033,0.000382,0.000274
0.000331,0.000116,0.000319,0.008216,0.051618,0.00018,0.012019,0.095058,0.020971,0.026654,0.000448,1.8e-05
0.000336,0.0004,0.000365,0.006328,0.045979,0.000211,0.012624,0.079475,0.020862,0.023545,0.000158,6.9e-05
0.000518,8e-06,0.000375,0.002848,0.058034,0.0014,0.019369,0.082909,0.034692,0.025923,0.00145,0.000975
0.000203,0.000435,0.000334,0.004871,0.043208,0.005148,0.014895,0.085598,0.025866,0.02786,8.7e-05,0.001489
0.000246,6.6e-05,0.000531,0.00879,0.016345,0.002128,0.00291,0.016984,0.022956,0.030727,0.000245,0.000262
0.000369,0.000126,0.000251,0.007348,0.050764,0.004548,0.005628,0.08775,0.024295,0.026153,0.000684,0.000122
0.000442,0.000198,0.00038,0.005888,0.015234,0.004476,0.002562,0.016236,0.019968,0.027969,0.000452,0.000108
0.000464,1.9e-05,0.000267,0.000523,0.053145,0.00103,0.029514,0.049717,0.016778,0.023954,0.000708,9e-05
0.000294,0.000149,0.000693,0.007599,0.044664,0.004286,0.008624,0.075936,0.021118,0.027286,0.000475,0.000224
0.00029,0.000397,0.000482,0.003989,0.028789,0.007977,0.014477,0.046536,0.014714,0.029299,0.000322,0.000957
0.000275,0.000175,0.000383,0.002071,0.033865,0.000966,0.027355,0.043225,0.031724,0.024689,0.000266,0.001396
0.000394,0.000159,0.000234,0.00209,0.039852,0.002961,0.018132,0.052815,0.019263,0.02645,8.8e-05,0.001532
0.000474,0.000147,0.000235,0.003153,0.044883,0.000478,0.017075,0.082645,0.024229,0.025682,0.000101,0.000496
0.000355,0.000284,0.000793,0.004248,0.015243,0.006033,0.010525,0.029065,0.010537,0.026954,4.1e-05,0.00062
5.7e-05,0.000349,0.00037,0.010827,0.044702,0.000977,0.010745,0.063146,0.019843,0.02502,0.000304,5.3e-05
0.000361,0.000392,0.000312,0.001543,0.031932,0.002739,0.029357,0.056487,0.016058,0.027317,6.7e-05,0.000196
7.7e-05,0.000583,0.000167,0.001984,0.028531,0.002015,0.014824,0.031463,0.025102,0.030434,0.00012,0.000388
3.6e-05,0.000532,0.000388,0.003102,0.040945,0.002721,0.019077,0.093875,0.02186,0.029181,3.9e-05,0.002018
0.000365,0.00014,0.000453,0.002581,0.049156,0.001264,0.018986,0.06222,0.017191,0.025902,0.000731,3.6e-05
0.000217,0.000277,0.000274,0.00039,0.043128,0.004315,0.029649,0.056691,0.0142,0.029616,1.8e-05,0.000859
0.00012,0.000451,0.000364,0.005036,0.07127,0.001462,0.020138,0.094816,0.02361,0.026167,3.4e-05,0.000301
4e-06,0.000687,0.000146,0.000571,0.063546,0.000461,0.019443,0.099692,0.025483,0.029176,5.2e-05,0.000274
0.000322,0.000212,0.000361,0.002205,0.062992,0.000564,0.011628,0.096717,0.030766,0.024999,0.000349,0.001203
0.000223,0.000376,0.000407,0.000462,0.048182,0.002158,0.017929,0.052612,0.024405,0.029688,0.000652,4.1e-05
0.000247,0.000432,0.000396,0.001477,0.053106,0.002251,0.01725,0.06737,0.028478,0.030354,0.000683,2.6e-05
0.000136,0.00028,0.000462,0.000984,0.052559,0.00542,0.024309,0.095405,0.024797,0.028209,0.001127,0.000541
0.000357,0.00016,0.000262,0.004953,0.045586,0.001855,0.023009,0.068917,0.017113,0.027695,0.000184,9.8e-05
0.000483,0.000114,0.000226,0.009579,0.032334,0.0028,0.011684,0.072192,0.02634,0.029732,0.000276,8e-05
0.000282,0.000327,0.000628,0.002941,0.052827,0.002461,0.020467,0.057131,0.015629,0.027524,4.9e-05,0.000554
0.00031,2.8e-05,0.000395,0.002631,0.063298,0.000417,0.032897,0.094383,0.026266,0.023846,0.000793,0.000351
0.000159,0.000183,0.000297,0.002668,0.030786,0.000281,0.00903,0.023567,0.023702,0.028024,0.000974,0.000338
9.8e-05,0.00033,0.000346,0.001215,0.048191,0.001428,0.028095,0.09272,0.021519,0.023675,0.000126,0.001008
0.00027,0.000378,0.000557,0.002174,0.036618,0.000894,0.021255,0.036669,0.022707,0.02711,0.000119,0.000374
0.000425,3.6e-05,0.000217,0.000106,0.060175,0.008705,0.03108,0.080411,0.008924,0.02626,0.000867,0.001199
0.000181,0.000225,0.000423,0.000314,0.022361,0.002938,0.024744,0.014024,0.009959,0.02415,0.000485,0.000802
0.000124,0.000328,0.000557,0.002733,0.016396,0.007505,0.018206,0.033007,0.007715,0.023727,0.000519,0.001009
0.000187,0.000355,0.000233,0.009007,0.022356,0.01175,0.003249,0.057427,0.005154,0.027839,0.000213,0.000256
0.000251,0.000246,0.000384,0.008058,0.049298,0.014167,0.00617,0.079511,0.004699,0.023842,0.001675,0.000742
0.000164,0.000151,0.000766,0.00547,0.015713,0.017361,0.011708,0.023901,0.006918,0.033717,0.00137,0.000416
0.000204,0.000265,0.000387,0.001948,0.048913,0.005691,0.010608,0.060233,0.021022,0.026606,0.000169,0.00024
0.000382,3.1e-05,0.000491,0.00607,0.048075,0.00741,0.015638,0.080043,0.007897,0.021712,0.000769,0.000725
0.000223,8.4e-05,0.000198,0.011838,0.017793,0.008264,0.007018,0.05073,0.01009,0.021695,0.002101,0.000431
0.000547,4e-06,0.000572,0.008785,0.031584,0.004891,0.012969,0.051455,0.013971,0.027906,0.000295,0.000308
0.000257,8e-06,0.000694,0.001624,0.075978,0.000151,0.012639,0.086949,0.023463,0.030572,5.7e-05,0.001976
0.000199,0.000266,0.000648,0.007166,0.026309,6e-05,0.008415,0.040445,0.030728,0.026708,0.000275,0.000751
0.000314,0.000378,0.000262,0.00353,0.0386,4.8e-05,0.011914,0.076195,0.02531,0.023743,5.7e-05,0.00027
0.000375,0.000172,0.000354,0.009161,0.04111,0.000163,0.007695,0.054897,0.026807,0.031198,0.00033,6e-05
0.000187,0.000683,0.000351,0.007016,0.025741,0.003619,0.000899,0.044198,0.029762,0.026889,0.000225,0.000279
0.000392,0.000221,0.000218,0.002283,0.047152,0.00115,0.01208,0.057005,0.022518,0.023253,0.000265,0.00014
0.000218,0.000282,0.00026,0.000258,0.05682,0.000895,0.013611,0.06061,0.031194,0.029921,0.002047,0.000646
0.000289,0.000238,0.000358,0.00258,0.033864,0.002247,0.02283,0.061668,0.023776,0.023799,0.000239,0.001628
0.000383,0.000166,0.000193,0.002072,0.051011,0.012537,0.017433,0.074895,0.006517,0.029226,0.000824,0.000585
0.00034,4.5e-05,0.000387,0.00153,0.042427,0.013095,0.0148,0.075489,0.004193,0.029732,0.001131,1.7e-05
0.000269,0.000142,0.000348,0.013287,0.008924,0.020341,0.001549,0.025298,0.002404,0.031124,0.001056,0.000868
0.00023,0.000193,0.000292,0.002686,0.04684,0.003406,0.030031,0.07461,0.011163,0.020294,0.000317,0.000957
0.000116,0.000341,0.000374,0.001426,0.049388,0.006835,0.026967,0.091136,0.017242,0.025956,0.000849,0.001177
0.00028,0.000144,0.000415,0.004053,0.042417,0.01175,0.01023,0.087737,0.004656,0.029791,0.000713,0.00012
0.000374,0.000126,0.000482,0.004304,0.057072,0.005264,0.013109,0.08486,0.021038,0.028429,0.000678,0.001925
6.4e-05,0.000452,0.000325,0.001035,0.044321,0.005577,0.021209,0.097208,0.021212,0.030658,0.001342,0.000397
0.000188,0.000239,0.000194,0.000715,0.059045,0.003457,0.012281,0.06124,0.013751,0.027211,0.001102,0.000437
0.000502,0.000276,0.000392,0.003329,0.045547,0.004904,0.018103,0.073976,0.010476,0.018565,0.000419,0.001438
0.000139,0.000555,0.000292,0.004557,0.036321,0.007644,0.020212,0.064996,0.008519,0.024201,0.000427,0.00028
7.2e-05,0.000217,0.000482,0.010963,0.017299,0.00939,0.000706,0.054085,0.000329,0.025707,0.00044,0.001256
0.000578,4.1e-05,0.000333,0.010993,0.027242,0.005584,0.00423,0.062626,0.013835,0.028047,0.000696,0.0001
0.000181,0.000218,0.000345,0.000336,0.035227,0.003841,0.018664,0.051957,0.023293,0.025919,0.001209,0.000345
0.000209,0.000228,0.000309,0.001473,0.048782,0.002822,0.011946,0.069904,0.018645,0.026629,0.000116,0.000202
0.000107,0.000591,0.000152,0.000551,0.0377,0.007757,0.019487,0.066297,0.023384,0.02804,0.0006,0.000228
0.000223,0.000216,0.00047,0.004566,0.044462,0.007509,0.019676,0.076664,0.007711,0.02823,0.000149,0.000786
0.000302,0.000215,0.00041,0.003616,0.014294,0.007749,0.010862,0.019951,0.01684,0.029791,0.000455,0.000572
0.00017,9.9e-05,0.000342,0.000526,0.019453,0.007567,0.010149,0.021695,0.032884,0.030404,0.000722,0.000171
0.000388,5.5e-05,0.000445,0.001812,0.027705,0.002601,0.022688,0.025879,0.01932,0.032866,0.000124,0.000157
0.000337,0.000118,0.000268,0.000734,0.04147,0.002851,0.037955,0.073784,0.019845,0.023486,0.000326,0.000429
0.000487,0.000318,0.000289,0.001334,0.033549,0.000447,0.029546,0.065199,0.028967,0.023844,8.8e-05,8.9e-05
0.000127,0.000409,0.000329,0.004522,0.044361,0.001929,0.021941,0.06442,0.026507,0.0303,7.7e-05,0.000547
0.000306,0.000136,0.000391,0.008116,0.031961,0.00707,0.010744,0.064585,0.013336,0.030951,0.000883,0.000432
0.000469,0.000187,0.000172,0.006115,0.050177,0.002998,0.00961,0.061529,0.01132,0.024842,0.00035,0.000126
0.000308,9.3e-05,0.000435,0.010258,0.021231,0.007494,0.004777,0.033545,0.013056,0.030493,0.000155,0.000636
0.000269,0.000328,0.000306,0.000571,0.038498,0.011482,0.011969,0.043542,0.008198,0.02421,0.000513,0.0005
7.1e-05,0.000464,0.000195,0.000321,0.061554,0.003911,0.022389,0.078685,0.026095,0.026496,0.000985,0.00138
0.000395,9.8e-05,0.000594,0.002334,0.021486,0.002128,0.016091,0.017524,0.021674,0.025008,0.000505,0.001367
0.000276,0.000241,0.00059,0.002317,0.057142,0.003435,0.013667,0.089691,0.028103,0.029812,1.7e-05,0.000526
0.000279,6.2e-05,0.000339,0.002378,0.04291,0.001559,0.020793,0.053723,0.020943,0.025217,0.000448,0.000146
0.000485,0.000242,0.000223,0.004096,0.039063,0.00407,0.017487,0.063049,0.019489,0.024687,0.00085,0.001183
0.000197,0.000353,0.000199,0.009506,0.049706,0.00283,0.007362,0.076977,0.018681,0.021153,0.000619,0.00052
0.000411,0.000271,0.000441,0.002585,0.039756,0.001023,0.023126,0.045312,0.02739,0.029042,0.000751,0.001319
0.000352,0.00029,0.000555,0.002938,0.053629,0.005877,0.019524,0.099683,0.010685,0.028974,0.000341,0.000187
0.000334,9.2e-05,0.000473,0.003906,0.064386,0.001985,0.008706,0.088511,0.029786,0.029916,0.000328,0.002004
0.000198,0.000129,0.000369,0.003324,0.054662,0.003925,0.027221,0.076288,0.009082,0.024461,9.1e-05,0.002745
0.000357,0.000221,0.000494,0.01394,0.021217,0.010512,0.005228,0.045022,0.00535,0.022983,0.000127,0.00107
0.000343,0.00012,0.000316,0.008905,0.021496,0.002684,0.000793,0.040161,0.028289,0.029964,0.001555,0.000263
0.000237,0.000169,0.000291,0.004766,0.016436,0.000783,0.018529,0.009301,0.025532,0.028339,0.000831,0.000864
0.000396,9.5e-05,0.000308,0.011421,0.031707,0.002464,0.009829,0.042746,0.022618,0.03009,0.000485,0.000456
0.000461,3.3e-05,0.000644,0.001734,0.064352,0.005506,0.01273,0.091808,0.016532,0.0288,0.001081,0.000932
0.000387,4.7e-05,0.000276,0.007239,0.045267,0.00405,0.00924,0.052215,0.020116,0.031914,0.000356,0.001057
0.000401,0.000165,0.000386,0.008194,0.049119,0.008675,0.000651,0.075307,0.011729,0.030754,0.000906,0.000249
0.000415,3.6e-05,0.00044,0.003547,0.03649,0.006106,0.016284,0.059938,0.011956,0.027769,0.000414,0.002207
0.00036,0.000106,0.000354,0.004334,0.040537,0.00555,0.013379,0.053155,0.022172,0.026865,0.001204,0.000481
0.000343,0.000166,0.000187,0.002144,0.028115,0.003585,0.015476,0.033121,0.022128,0.029463,0.000158,0.00058
0.000491,2.1e-05,0.000378,0.002668,0.06469,0.00177,0.00894,0.069377,0.021367,0.027339,0.000207,0.000706
0.000214,7.5e-05,0.0002,0.00103,0.042572,0.002123,0.013222,0.055626,0.034513,0.027651,0.000906,0.000805
0.00029,2.5e-05,0.000313,0.001084,0.032564,0.000551,0.01999,0.031154,0.019963,0.022168,0.001238,0.001883
0.000132,0.000124,0.000391,0.001638,0.032445,0.002169,0.016321,0.047539,0.032653,0.031094,0.001345,0.000181
0.000201,0.000163,0.000216,0.004793,0.020655,0.002685,0.015152,0.019907,0.027479,0.028556,0.001958,0.000612
8.9e-05,0.00046,0.0003,0.005004,0.041299,0.000368,0.012812,0.085141,0.04409,0.031243,0.001264,7.3e-05
0.000182,0.0002,0.000448,0.003877,0.0498,9e-06,0.014612,0.078559,0.024313,0.027864,0.001908,0.000999
0.000352,0.000241,0.000361,0.006834,0.056874,8.2e-05,0.01637,0.066719,0.020439,0.027691,0.000457,0.000319
0.000175,0.000141,0.000591,0.008303,0.042279,0.002613,0.002972,0.060706,0.02196,0.03215,0.000516,0.000198
0.000292,0.000127,0.000449,0.002769,0.022469,0.001363,0.014751,0.019969,0.020765,0.026244,0.000564,0.000167
0.000378,0.000605,0.000311,0.007887,0.036506,0.006009,0.019826,0.081153,0.012628,0.023165,0.000156,0.000873
0.000635,1.8e-05,0.000292,0.002275,0.065935,0.000581,0.024111,0.07948,0.016329,0.02931,0.000343,0.000474
0.000155,0.000183,0.000212,0.008243,0.036737,0.006222,0.006708,0.063204,0.021649,0.026965,0.002362,6.8e-05
0.000248,0.000115,0.000377,0.000711,0.04955,0.001301,0.016927,0.084767,0.040185,0.031653,0.000666,0.000476
0.00033,8.2e-05,0.000537,0.002511,0.066401,0.006736,0.017683,0.074623,0.014667,0.028806,0.001978,0.001405
0.000355,0.000146,0.000417,0.004321,0.027055,0.001139,0.002389,0.022569,0.021831,0.033135,0.000256,0.000317
0.000487,8.5e-05,0.000467,0.005581,0.070027,0.002164,0.019649,0.086679,0.008272,0.022779,0.001191,0.000861
0.000431,0.000114,0.000256,0.005973,0.033159,0.009712,0.008675,0.057745,0.008227,0.02405,0.000923,7.7e-05
0.00042,0.000103,0.000191,0.00128,0.044244,0.001426,0.015329,0.037373,0.024402,0.028233,0.00126,0.000105
0.00021,0.00024,0.000333,0.00407,0.022302,0.005116,0.023683,0.037849,0.02075,0.027563,0.000718,0.002282
3.6e-05,0.000578,0.000624,0.005508,0.026541,0.009612,0.012324,0.041071,0.014562,0.028996,0.000113,0.002991
0.000133,0.000437,0.000511,0.000686,0.066988,0.007546,0.026895,0.089594,0.005138,0.022797,0.000447,0.000579
0.000449,0.000192,0.00033,0.004568,0.020891,0.002386,0.004434,0.015681,0.026484,0.034592,6.8e-05,0.000394
0.000204,0.000334,0.000367,0.000182,0.0383,0.005914,0.022983,0.057819,0.020277,0.029179,0.001413,0.000884
7.7e-05,0.000221,0.000288,0.003778,0.073062,0.009032,0.016747,0.088745,0.008245,0.024567,0.000826,0.000472
0.000285,0.000218,0.000305,0.005384,0.022602,0.00913,0.006397,0.042085,0.013979,0.029583,0.000318,0.000632
0.000438,9e-06,0.000489,0.005995,0.036078,0.00332,0.011369,0.050117,0.022187,0.028815,2.8e-05,0.002092
0.000324,1.9e-05,0.000414,0.003609,0.042732,0.005462,0.018856,0.066493,0.010874,0.024167,7.3e-05,0.000923
0.000484,3.7e-05,0.000342,0.002674,0.034249,0.008823,0.015133,0.05558,0.009632,0.024632,0.000451,0.00062
0.000307,0.000233,0.000155,0.007261,0.048034,0.002912,0.014986,0.075399,0.023794,0.026831,0.001479,0.000213
0.000328,3.2e-05,0.000394,0.012422,0.048087,0.001165,0.001047,0.083318,0.020072,0.025267,0.000766,4.4e-05
0.000423,9.4e-05,0.000219,0.008047,0.033848,0.001071,5.5e-05,0.046759,0.035923,0.032204,0.000136,6.5e-05
0.000344,7.3e-05,0.000331,0.014536,0.052165,0.003025,0.001654,0.092196,0.011815,0.021655,0.000467,2.7e-05
8e-05,0.000339,0.000563,0.002735,0.011568,0.018071,0.007004,0.027652,0.006981,0.032811,0.002435,0.000304
0.000267,0.000109,0.000511,0.010742,0.041374,0.000382,0.013214,0.058468,0.016586,0.024932,0.001293,0.000565
0.000522,3.6e-05,0.000519,0.000861,0.043609,0.010402,0.023127,0.053578,0.009149,0.030925,0.000253,9.1e-05
0.00045,3.1e-05,0.000257,0.000788,0.033681,0.006718,0.013576,0.049364,0.020174,0.02902,0.000711,0.000357
0.00019,0.000251,0.000396,0.006364,0.02894,0.00429,0.014284,0.053278,0.015744,0.02668,0.001038,0.00023
0.000188,0.000297,0.000285,0.000371,0.056122,0.003729,0.023087,0.076307,0.015931,0.026368,0.001134,8.9e-05
0.000238,0.000251,0.000143,0.001945,0.038184,0.001302,0.018488,0.048958,0.019558,0.026906,0.001948,0.000645
0.00025,0.000154,0.000501,0.005418,0.049855,0.003832,0.016651,0.077083,0.019941,0.026625,0.002408,0.000359
0.000287,0.000177,0.000236,0.000833,0.056534,0.001231,0.011699,0.057871,0.02484,0.02964,0.000144,0.000264
0.000205,0.00015,0.00043,0.001591,0.029645,0.003604,0.021947,0.042969,0.018793,0.028855,0.000466,0.000894
0.000227,0.000195,0.000681,0.002041,0.025809,0.005276,0.01032,0.033322,0.020939,0.031303,0.00117,0.000234
0.000331,0.000138,0.000432,0.00353,0.058797,0.007486,0.023507,0.066811,0.004598,0.023364,4.2e-05,0.000821
0.000274,0.000416,0.000368,0.004957,0.018855,0.00775,0.018839,0.041087,0.013414,0.030944,0.000149,0.000399
0.000156,0.000306,0.000319,0.000603,0.037479,0.001334,0.024381,0.039611,0.024496,0.029605,0.000413,0.000146
0.000273,0.000261,0.000599,0.002858,0.051529,0.000859,0.016082,0.08048,0.019273,0.021912,0.000634,0.000748
0.000344,3.1e-05,0.000299,0.006608,0.064934,0.000249,0.017004,0.091885,0.022817,0.025487,0.000588,0.000959
0.000358,1.1e-05,0.00045,0.008259,0.045765,0.015914,0.00097,0.067215,0.004726,0.025492,0.00069,0.000437
0.000213,0.000322,0.000355,0.001262,0.019325,0.009483,0.030136,0.023376,0.002893,0.025993,0.000444,0.000611
0.000455,4e-05,0.000552,0.00267,0.035998,0.01117,0.018193,0.063916,0.001264,0.026682,0.000831,0.000406
0.000432,0.000103,0.000185,0.006599,0.072095,0.003364,0.006722,0.099879,0.024633,0.029498,0.000436,0.00026
0.000411,0.000213,0.000522,0.007664,0.019806,0.008517,0.016765,0.038537,0.01725,0.030921,0.000151,0.000253
0.000199,0.000366,0.000391,0.002041,0.039295,0.008843,0.021461,0.063307,0.008041,0.024497,9.8e-05,0.000661
0.00031,1.4e-05,0.000294,0.00271,0.028729,0.005134,0.016,0.03298,0.021738,0.026668,0.000518,0.001068
0.000264,1.8e-05,0.000348,0.007244,0.02226,0.000849,0.01173,0.016972,0.024063,0.02902,0.000174,0.00044
0.000386,0.000106,0.000179,0.003067,0.054128,0.00609,0.019724,0.088282,0.00927,0.023452,5.1e-05,0.001488
0.000299,9.9e-05,0.000216,0.006851,0.020143,0.001138,0.000575,0.030304,0.026619,0.025976,7.7e-05,0.000941
0.000132,0.000398,0.000308,0.008998,0.043267,0.000996,0.003126,0.066717,0.036192,0.029297,0.000235,0.000762
0.000349,3.4e-05,0.000387,0.005893,0.021683,0.000399,0.007655,0.014216,0.038254,0.031652,0.000386,0.00182
0.000226,0.000446,0.00039,0.005492,0.026169,0.002176,0.010021,0.036592,0.020268,0.03035,0.000379,0.000227
0.000125,0.000441,0.000368,0.001159,0.048878,0.002276,0.020312,0.066256,0.016475,0.024369,0.000261,0.001496
0.000268,9.8e-05,0.000494,0.007649,0.023788,0.005598,0.013226,0.021786,0.013482,0.031205,1.8e-05,0.000419
0.000263,0.000233,0.00018,0.007013,0.039577,0.003981,0.003723,0.075124,0.02518,0.02702,0.000132,0.000234
0.000289,0.000175,0.000332,0.003355,0.045614,0.001292,0.015208,0.077096,0.022615,0.026491,0.000563,0.000427
0.000372,0.000177,0.000496,0.009707,0.042114,0.006104,0.000687,0.057144,0.013393,0.026005,6.7e-05,0.000772
0.000336,0.00013,0.000381,0.004125,0.019228,0.005065,0.017094,0.029137,0.016049,0.023089,0.000526,0.001581
0.000306,0.000122,0.000209,0.002107,0.049406,0.014663,0.013827,0.082859,0.000109,0.028721,2.4e-05,0.000136
0.000376,0.000105,0.000114,0.003363,0.027561,0.008259,0.01349,0.047173,0.013058,0.030823,3e-05,4.5e-05
0.000135,0.000412,0.000632,0.01198,0.02258,0.008079,0.005742,0.053659,0.013863,0.027201,0.000927,1.1e-05
0.000291,0.000205,0.000379,0.003086,0.011586,0.020622,0.006932,0.02171,0.010575,0.03006,6.8e-05,0.000311
0.000299,8.4e-05,0.00058,0.001327,0.026417,0.005106,0.03578,0.03933,0.029137,0.024985,0.001266,0.003258
0.000201,0.000237,0.000383,0.012898,0.025266,0.000714,0.01057,0.050272,0.023023,0.022777,0.000114,0.001014
0.000369,0.000382,0.000272,0.002618,0.048691,0.000203,0.023738,0.057002,0.019458,0.027238,8.7e-05,0.000948
0.000365,0.000137,0.000323,0.004023,0.048752,0.001533,0.012294,0.065082,0.025206,0.034367,0.00026,0.001701
0.000412,0.00012,0.000373,0.002634,0.04966,0.001723,0.015191,0.062021,0.027409,0.025166,0.000733,0.000323
0.00015,0.00034,0.000368,0.00783,0.049812,0.001091,0.006226,0.087337,0.034797,0.033859,0.002006,0.000109
0.00017,0.000424,0.000151,0.006521,0.057966,0.001111,0.008034,0.079346,0.040087,0.027438,0.001235,0.001183
2e-05,0.000635,0.000197,0.002907,0.069747,0.000829,0.008144,0.095416,0.027755,0.030961,0.001168,0.000321
0.00036,0.000119,0.000743,0.003421,0.043995,0.001056,0.024125,0.082063,0.011796,0.024537,0.001723,0.001317
0.000183,0.00032,0.000537,0.005671,0.011672,0.004247,0.015242,0.014819,0.016574,0.021039,0.00097,0.000702
