q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
0.000171,0.00015,0.00028,0.006864,0.052926,0.000331,0.007659,0.095191,0.012427,0.017469,9.8e-05,0.000133
0.00017,0.000156,0.000243,0.01125,0.05443,0.001069,0.002107,0.084593,0.009016,0.014904,0.000662,3e-05
0.000377,4.9e-05,0.000475,0.000511,0.045775,0.002779,0.005363,0.082636,0.03253,0.020568,0.001389,0.000148
0.000315,0.000112,0.000139,0.009993,0.008582,0.003001,0.00387,0.014213,0.005064,0.014278,0.000396,0.000131
0.000382,7.4e-05,0.000176,0.001937,0.018176,0.00301,0.011522,0.019802,0.015777,0.016383,0.000961,0.000447
9.6e-05,0.000442,0.000181,0.000595,0.015715,0.002604,0.02619,0.024546,0.013829,0.013507,0.000267,0.000197
0.000222,0.000143,0.000276,0.004011,0.047594,0.001577,0.012411,0.08288,0.018144,0.014827,0.000228,0.000318
0.000216,0.000189,0.000213,0.001041,0.032419,0.001399,0.020698,0.04633,0.010873,0.012661,0.000274,0.000769
0.000197,6.8e-05,0.000283,0.004068,0.013911,0.003053,0.004225,0.007412,0.017863,0.020607,0.001252,0.000428
0.000319,7e-06,0.000324,0.001443,0.040995,0.000272,0.018031,0.06829,0.012178,0.014171,0.001643,0.000875
0.000452,6e-06,0.00025,0.001317,0.015993,0.003708,0.0182,0.013574,0.003079,0.015096,7.6e-05,3.3e-05
0.000364,5e-06,0.000176,0.012148,0.027677,0.008001,0.000995,0.033072,0.004679,0.015332,0.000601,0.000605
0.000675,2.8e-05,0.000329,0.011337,0.015684,0.007511,0.000811,0.035313,0.000955,0.015801,0.00055,0.000385
7.8e-05,0.000109,0.000224,0.015389,0.004291,0.004629,0.00026,0.021293,0.004693,0.014085,0.000433,7.9e-05
0.000298,0.000128,0.000296,0.010205,0.009403,0.006437,0.003129,0.021095,0.000143,0.012992,0.000252,0.000206
0.000322,2.5e-05,0.00021,0.007848,0.021213,0.013675,0.000839,0.037996,0.000199,0.018909,1e-05,0.000683
0.000318,0.000115,0.000236,0.012614,0.003988,0.008995,0.002159,0.015343,0.000302,0.016635,1.2e-05,9.4e-05
0.000307,0.000154,0.000243,0.011696,0.0072,0.007909,0.003425,0.019856,0.000857,0.016548,5.7e-05,0.000629
0.000414,2.3e-05,0.000319,0.013797,0.00445,0.006137,0.001489,0.01007,0.004635,0.016177,0.000123,0.000529
0.000132,9.3e-05,0.000205,0.022377,0.002664,0.001213,0.000729,0.01342,0.005626,0.014952,4.1e-05,0.000116
9.7e-05,0.000197,0.000315,0.016591,0.00733,0.004913,0.00202,0.025094,0.001175,0.013851,0.000423,0.000225
0.000172,0.000245,0.000167,0.013966,0.005219,0.007761,0.00017,0.02283,0.002839,0.016886,0.000571,0.000248
0.000212,6.3e-05,0.000327,0.014358,0.007612,0.001364,0.000359,0.017743,0.006957,0.012171,0.000471,0.000907
0.000165,0.00021,0.000333,0.003549,0.014393,0.002297,0.014861,0.012438,0.009652,0.019215,0.000169,0.000687
0.000351,7.3e-05,0.000285,0.00026,0.035618,0.000207,0.024351,0.045895,0.016046,0.015268,0.000221,0.001574
0.000194,6.9e-05,0.000221,0.002688,0.029963,0.002169,0.025829,0.047783,0.005359,0.014395,0.000296,0.00013
0.000301,2.5e-05,0.00031,0.001947,0.070885,0.004752,0.015128,0.095483,0.005333,0.016417,3.8e-05,0.00061
0.000299,0.00036,0.000213,0.007248,0.049052,0.005658,0.002163,0.070675,0.009181,0.017811,0.001305,6.5e-05
0.000379,2.8e-05,0.000238,0.008338,0.075965,0.003548,0.001994,0.094764,0.003986,0.015347,0.000454,0.000229
0.000123,0.000257,0.00015,0.000719,0.038442,0.004089,0.01851,0.058121,0.008351,0.015619,0.000162,6.6e-05
0.000303,0.000245,0.000161,0.009903,0.026095,0.00356,0.004615,0.051748,0.006414,0.013338,7.7e-05,0.001676
0.000226,0.000102,0.000309,0.003054,0.030304,0.000107,0.015673,0.031438,0.010332,0.012508,0.00041,0.000229
0.000384,3.7e-05,0.000238,0.000835,0.029704,0.002085,0.023506,0.039917,0.008863,0.015366,0.000626,0.000814
0.000226,0.000115,0.000362,0.00117,0.016584,0.002872,0.016557,0.023317,0.008395,0.015583,0.000489,0.000431
0.000168,0.000293,0.000376,0.000226,0.027474,8.8e-05,0.021316,0.026726,0.016305,0.016278,0.001533,0.000468
0.000221,0.000234,0.0005,0.001283,0.025145,0.000792,0.012629,0.030725,0.009997,0.014497,0.000915,0.000625
0.000207,0.000157,0.000352,0.000375,0.027564,0.001633,0.03001,0.033567,0.01239,0.009673,0.00037,0.004895
0.00024,0.000146,0.000245,0.002799,0.023221,0.00332,0.020238,0.032776,0.010844,0.013549,0.000837,0.001511
0.000169,0.000166,0.00033,0.011178,0.024939,0.001767,0.000783,0.037259,0.005114,0.013943,0.002177,0.000478
