q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
5.1e-05,0.000226,3.6e-05,0.024336,0.003092,0.002572,0.004668,0.017785,0.00253,0.00612,0.002161,0.003905
0.000196,0.000153,3.1e-05,0.02705,0.004596,0.001302,0.000949,0.018322,0.003435,0.006653,0.002305,0.002798
7.1e-05,0.000252,2.3e-05,0.02359,0.003869,0.001846,0.001366,0.018721,0.004352,0.005187,0.003456,0.000709
0.000105,0.000113,3.2e-05,0.031599,0.006071,0.000353,0.000673,0.022217,0.005389,0.006036,0.003428,0.001592
0.000305,0.00017,5.8e-05,0.035258,0.002118,0.001109,0.000356,0.020211,0.002882,0.005889,0.00235,0.001759
6.7e-05,0.000199,3.8e-05,0.027636,0.002102,0.00114,0.001685,0.01546,0.00385,0.005017,0.002986,0.000627
5.9e-05,0.000211,4.2e-05,0.021196,0.002437,0.000763,0.004962,0.011903,0.003213,0.004858,0.001785,0.001517
0.000234,0.000172,1.5e-05,0.024988,0.001954,0.002613,0.002524,0.0154,0.003393,0.006433,0.001318,0.003148
0.000188,0.000131,1.2e-05,0.025892,0.003071,0.001605,0.002427,0.013229,0.003488,0.004459,0.003883,0.001207
0.00019,0.000217,8e-06,0.026553,0.006016,0.001482,0.001447,0.023707,0.00452,0.004324,0.002767,0.0026
0.000103,0.000191,5.7e-05,0.027493,0.004722,0.001337,4.5e-05,0.022197,0.005545,0.006144,0.001798,0.001444
0.000212,0.000108,2.4e-05,0.025663,0.007318,0.000111,0.000146,0.022006,0.004796,0.005978,0.002106,0.002355
0.000198,0.000185,9e-06,0.020095,0.003874,0.002561,0.001934,0.012865,0.004742,0.004507,0.002814,0.001311
0.000219,0.000254,2.2e-05,0.025339,0.002172,0.004128,0.001754,0.018146,0.002829,0.003638,0.00278,0.002764
3.8e-05,0.000188,1.3e-05,0.025213,0.004917,0.000627,0.001852,0.019708,0.003998,0.006248,0.001613,0.002477
0.000172,0.000197,4.9e-05,0.025329,0.001961,0.002943,0.000797,0.019729,0.002735,0.005853,0.002812,0.001858
0.000216,0.000239,2.2e-05,0.025308,0.002069,0.002672,0.000983,0.014975,0.004457,0.008097,0.001204,0.000824
0.000115,0.000159,3.4e-05,0.025903,0.004619,0.000542,0.001209,0.01787,0.004244,0.005927,0.001417,0.001438
0.000193,0.000294,1.8e-05,0.025542,0.00762,0.00085,0.000149,0.022772,0.006852,0.003954,0.00264,0.002247
0.000105,0.000245,5.2e-05,0.02584,0.003484,0.001398,0.00056,0.023091,0.002848,0.004495,0.001817,0.002087
5e-05,0.000264,2.1e-05,0.025408,0.001327,0.002414,0.00159,0.01966,0.003443,0.00737,0.00236,0.002525
