q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
0.000644,0.00033,0.000253,0.010166,0.038158,0.000274,0.001967,0.044112,0.02412,0.015751,0.001565,0.000445
0.000467,3.1e-05,0.000328,0.027134,0.020745,0.003785,0.001782,0.040636,0.003452,0.013292,0.001708,0.001556
0.000554,0.000303,0.000286,0.015339,0.043459,0.007764,0.009395,0.069098,0.002562,0.016834,0.000782,0.000168
0.00039,0.000234,0.000306,0.000508,0.065606,0.007104,0.023886,0.067187,0.001002,0.013401,0.001395,0.000117
0.00067,0.000151,0.000274,0.003808,0.061239,0.008083,0.018247,0.054192,0.00416,0.015968,0.001303,0.001091
0.000324,0.000112,0.000335,0.004481,0.04364,0.00743,0.023213,0.034738,0.001481,0.01279,0.001496,0.002695
0.000678,0.000121,0.000326,0.007235,0.054496,0.011018,0.015833,0.042208,0.002723,0.013125,0.000972,0.000737
0.000684,0.000276,0.000158,0.001432,0.072953,0.001213,0.030876,0.062379,0.014294,0.018418,0.000897,0.001962
0.000398,0.000142,0.000246,0.019299,0.077757,0.001847,0.016706,0.098345,0.006808,0.015191,0.003485,0.000955
0.000939,9.1e-05,0.00027,0.030287,0.011116,0.001553,3.5e-05,0.013759,0.010737,0.016047,0.00212,0.000944
0.000591,2.8e-05,0.000299,0.018382,0.026873,0.001067,1.5e-05,0.031906,0.012361,0.015881,0.000696,0.000885
0.000761,4.8e-05,0.000449,0.020041,0.049915,0.001319,3.1e-05,0.060489,0.006072,0.013503,0.001999,0.000891
0.000785,0.000111,0.000347,0.022754,0.03416,0.001193,0.000438,0.043524,0.010705,0.011893,0.002175,5.6e-05
0.000798,0.000107,0.000207,0.017406,0.022902,0.000143,0.003082,0.020979,0.011801,0.014671,0.00051,0.000675
0.000653,0.000115,0.000262,0.01735,0.014658,0.000594,0.002097,0.009777,0.013488,0.016114,0.000595,0.000481
0.000865,7.8e-05,0.000448,0.020891,0.02121,0.000774,0.001484,0.017123,0.013688,0.016334,0.001351,0.000258
0.000329,0.000357,0.00034,0.031584,0.054095,0.000164,0.000115,0.07025,0.007494,0.01348,0.001911,0.000983
0.000415,0.000181,0.000463,0.028841,0.067471,0.003462,0.003242,0.082374,0.003231,0.012544,0.002922,0.000473
0.000699,1.6e-05,0.000337,0.019768,0.058754,0.006062,0.005815,0.078732,0.002449,0.014234,0.001936,9.2e-05
0.000385,0.000424,0.000327,0.013964,0.068557,0.000539,0.018525,0.088961,0.014391,0.016304,0.003162,0.000552
0.000576,0.000142,0.000473,0.016638,0.080433,0.009188,0.012574,0.086982,0.001713,0.014965,0.001865,0.000551
0.000654,4.5e-05,0.000448,0.01333,0.092557,0.001127,0.022613,0.086436,0.00465,0.012514,0.002884,0.0007
0.000975,5.5e-05,0.000206,0.009099,0.089459,0.009618,0.017365,0.095616,0.000413,0.014207,0.000935,0.000411
0.000555,5.8e-05,0.000289,0.020845,0.090441,0.009539,0.009034,0.097375,0.000319,0.017215,0.000904,0.000341
0.000624,0.00019,0.000454,0.024588,0.03155,0.004642,0.002473,0.032726,0.006065,0.016023,0.001204,0.000336
0.000409,8.2e-05,0.000296,0.029578,0.023475,0.003937,0.002227,0.0323,0.003815,0.012745,0.000631,0.001722
0.00054,0.000119,0.000423,0.028028,0.014142,0.001821,0.002207,0.019009,0.008872,0.016165,0.000608,0.001343
0.000412,0.000201,0.000334,0.021355,0.011399,0.000311,0.001179,0.011943,0.012557,0.019349,0.00135,0.001189
0.000809,0.000308,0.00018,0.014226,0.060018,0.006843,0.007448,0.075591,0.011736,0.013224,0.000653,0.000897
0.000544,0.000222,0.000315,0.012558,0.061953,0.001756,0.017082,0.056745,0.0086,0.014807,0.001567,5.7e-05
0.000641,2.6e-05,0.000248,0.02683,0.024369,0.001129,0.002385,0.024033,0.009276,0.017629,0.001142,0.000327
0.000723,0.000185,0.000327,0.019113,0.062747,0.003296,0.012125,0.055102,0.007836,0.016979,0.002304,0.000415
0.000544,0.000176,0.000195,0.021967,0.03097,0.001959,0.002644,0.032949,0.009803,0.015147,0.001693,0.000758
0.000925,6.1e-05,0.000273,0.020089,0.017192,0.005431,0.001358,0.017903,0.007293,0.015706,0.000933,0.000769
0.000629,5e-05,0.000269,0.014285,0.067916,0.000588,0.007639,0.083272,0.006996,0.013481,0.001736,0.000492
0.0005,0.000121,0.000208,0.02608,0.02862,0.008569,0.00392,0.03232,0.003501,0.016828,0.002829,0.000754
0.000505,0.000148,0.000459,0.032456,0.02402,0.001373,0.0013,0.030359,0.007051,0.01548,0.001041,0.000156
0.000386,0.000383,0.000298,0.02544,0.010543,0.000148,0.000795,0.016869,0.010927,0.013976,0.000665,0.000646
0.000506,8.1e-05,0.000265,0.024273,0.00899,0.000299,0.000723,0.011701,0.008953,0.016408,0.001751,0.000166
0.000998,9e-06,0.000345,0.02509,0.072907,0.000541,0.00035,0.085913,0.008724,0.014372,0.000719,0.003232
0.000409,0.000127,0.000444,0.029888,0.015975,0.000884,0.001689,0.022778,0.010326,0.016658,0.000899,0.001205
0.000684,2.6e-05,0.000324,0.030211,0.075658,0.005499,0.000181,0.085441,0.00673,0.0137,0.002545,0.000531
0.000459,5e-05,0.000359,0.025268,0.055596,0.000321,0.000138,0.091318,0.007548,0.015192,0.001129,0.00223
0.000864,0.0,0.000321,0.021324,0.039273,7.5e-05,0.00399,0.03294,0.011401,0.016592,0.001307,0.000376
0.000928,0.0,0.000296,0.005088,0.062199,0.000937,0.017045,0.052219,0.014981,0.016876,0.001031,0.000692
0.0007,7e-06,0.000276,0.013685,0.053417,0.004257,0.012317,0.045269,0.006525,0.012797,0.001189,0.000633
0.000881,9.4e-05,0.000359,0.000902,0.088967,0.003664,0.022301,0.0693,0.00789,0.016729,0.001807,0.000865
0.00021,0.00047,0.000363,0.004229,0.05174,0.006585,0.021853,0.064311,0.002898,0.013805,0.001086,0.001098
0.000377,0.000224,0.000356,0.019308,0.065072,0.006646,0.010682,0.078479,0.002545,0.014999,0.001727,0.001514
0.00058,0.000345,0.000307,0.002336,0.050526,0.002679,0.020656,0.039632,0.012672,0.01468,0.001647,0.000367
0.000649,9.2e-05,0.000367,0.002669,0.049777,0.001109,0.017618,0.045026,0.007806,0.013109,0.001469,5e-06
0.000641,0.000189,0.000298,0.000905,0.054692,0.001095,0.023082,0.038274,0.008612,0.013858,0.00173,0.000864
0.000538,0.00067,0.000359,0.000402,0.084993,0.006274,0.033589,0.099907,0.003598,0.014932,0.001611,0.000199
0.000743,7.3e-05,0.000264,0.00048,0.063136,0.007679,0.020353,0.056366,0.004522,0.01526,0.001331,0.000729
0.000609,0.00011,0.000218,0.004996,0.058256,0.004117,0.017487,0.047962,0.006709,0.01577,0.001007,0.001764
0.00037,0.000261,0.000393,0.010225,0.043311,0.008088,0.005319,0.059804,0.000117,0.015038,0.000902,0.000866
0.000516,0.000142,0.000359,0.005531,0.057259,0.011602,0.018197,0.040224,0.000536,0.014169,0.001723,0.001054
0.000435,0.000165,0.000339,0.001106,0.081012,0.00606,0.031602,0.097306,0.003,0.014439,0.000236,0.002945
0.000703,1.9e-05,0.000308,0.005041,0.078596,0.003802,0.015898,0.088082,0.015304,0.015382,0.000506,0.002615
0.000715,7.2e-05,0.000245,0.028765,0.027902,0.000366,0.001917,0.025943,0.01105,0.015589,0.000193,0.001311
